N               10000000
GB required     0.24
Threads         10
Copy    Scale   Add     Triad
32.91   46.91   49.58   49.85   1.41   
46.95   47.82   59.05   46.39   2.12   
46.34   45.20   62.40   49.12   2.08   
35.23   48.38   54.23   51.29   1.51   
46.88   45.24   59.17   47.18   1.94   
47.62   44.38   63.47   47.80   1.97   
46.84   44.32   52.16   47.31   2.02   
47.85   46.81   57.52   50.75   2.15   
45.11   45.92   63.18   49.72   1.95   
47.51   47.69   63.43   51.18   2.09   
48.57   48.28   63.31   51.05   2.14   
48.29   47.53   63.27   50.32   2.07   
48.45   48.08   63.73   50.37   2.07   
48.41   47.93   61.23   50.02   2.11   
48.68   48.22   60.71   51.04   2.12   
48.27   47.59   62.83   50.45   2.06   
48.28   47.80   63.59   50.01   2.07   
48.59   47.98   62.00   50.25   2.08   
48.11   47.55   61.44   51.55   2.09   
48.35   48.43   61.60   50.44   2.06   
48.03   48.15   63.27   51.25   2.07   
47.33   48.23   63.59   51.48   2.04   
47.83   47.93   63.67   50.82   2.05   
47.79   47.66   63.06   51.56   2.07   
48.51   47.21   63.09   51.18   2.11   
48.59   47.28   63.51   50.18   2.11   
48.56   47.99   61.35   51.12   2.09   
48.19   47.11   61.59   51.28   2.01   
47.77   48.17   62.74   50.60   1.97   
48.18   46.98   63.51   50.15   2.08   
48.44   48.31   65.04   50.82   2.05   
48.02   47.66   63.53   49.60   2.11   
47.72   47.63   56.74   50.97   2.19   
45.70   47.44   63.36   48.74   1.94   
45.01   48.12   54.86   48.44   1.93   
49.00   43.65   55.95   51.78   2.09   
47.42   44.13   57.63   51.29   2.04   
44.01   44.08   63.51   51.44   2.03   
43.95   47.28   62.55   49.34   2.05   
46.77   47.66   54.26   51.23   1.98   
43.73   41.88   58.94   46.48   1.88   
43.76   48.59   61.02   50.40   2.20   
48.25   47.63   56.88   50.98   2.21   
48.19   44.92   64.38   49.00   2.08   
47.49   45.57   62.34   49.39   2.05   
45.22   47.36   57.96   50.89   2.02   
47.80   45.60   63.16   48.31   2.04   
47.95   45.12   63.12   48.64   2.05   
46.03   47.96   57.23   51.24   2.06   
49.11   47.46   57.97   51.62   2.19   
48.78   44.59   63.06   49.43   2.09   
47.79   45.05   61.82   49.65   2.06   
45.57   48.03   58.42   51.02   2.05   
48.01   46.16   63.76   48.33   2.04   
48.36   45.83   63.46   48.02   2.06   
46.02   48.47   56.44   51.23   1.97   
46.40   48.50   58.42   51.70   2.09   
48.44   45.29   64.31   50.96   2.16   
49.08   48.53   63.97   51.26   2.07   
47.65   48.09   64.55   51.10   2.04   
48.18   48.28   63.90   51.40   2.10   
48.09   47.99   62.36   51.62   2.06   
48.57   47.00   63.66   51.85   2.11   
48.74   47.86   64.74   51.39   2.06   
48.62   47.96   62.88   50.76   2.08   
48.25   47.42   62.53   51.03   2.04   
46.86   47.78   62.24   49.59   2.14   
45.19   42.37   51.72   42.88   2.06   
41.38   45.60   45.79   45.84   2.02   
46.16   41.72   53.50   45.66   2.07   
43.97   44.84   50.84   45.91   1.96   
45.66   43.39   55.38   45.12   2.05   
44.86   46.61   51.98   47.69   2.06   
47.30   45.76   50.42   44.63   2.01   
44.41   44.99   57.11   44.31   1.97   
45.76   44.82   53.07   45.70   2.03   
45.06   43.34   47.27   45.68   2.13   
44.33   47.20   54.18   45.74   1.85   
46.46   43.09   63.78   51.35   1.95   
48.32   48.32   62.88   51.84   1.99   
49.09   46.42   63.49   51.70   2.08   
49.12   48.13   64.43   52.07   2.10   
47.93   47.63   62.29   50.46   2.03   
47.61   47.35   61.89   50.68   2.06   
47.92   47.73   61.38   50.87   2.08   
48.38   47.31   62.15   50.29   2.08   
47.89   46.47   62.03   49.47   2.05   
46.58   27.55   48.92   45.80   2.18   
45.44   42.73   54.26   46.11   2.04   
44.02   45.41   53.79   48.30   1.96   
46.58   43.63   55.38   46.98   2.02   
45.19   45.98   55.03   49.81   1.82   
48.63   47.86   62.93   51.62   2.06   
48.03   47.36   64.02   51.15   2.07   
48.41   47.23   63.83   50.54   2.07   
48.40   47.72   63.16   48.71   2.13   
48.06   47.86   62.68   51.25   2.05   
48.82   47.92   60.11   49.95   2.07   
47.98   47.41   63.66   51.30   2.03   
48.43   47.66   63.65   50.48   2.07   
