N               10000000
GB required     0.24
Threads         10
Copy    Scale   Add     Triad
35.93   48.12   55.08   51.40   1.46   
48.56   47.61   60.54   51.35   2.08   
48.92   48.38   61.10   52.08   2.09   
48.84   48.59   63.53   51.69   2.08   
47.71   46.54   60.00   46.86   2.04   
47.99   46.69   59.93   49.45   2.06   
47.10   47.17   61.98   51.39   1.94   
48.80   48.03   63.34   51.55   2.06   
48.59   48.62   63.19   51.27   2.05   
48.15   47.71   64.13   51.81   1.97   
49.06   47.88   62.82   51.65   2.08   
48.98   47.86   63.69   51.07   2.08   
48.91   48.13   63.06   51.40   2.07   
48.91   48.53   62.63   51.39   2.07   
48.88   48.45   63.56   51.67   2.07   
48.81   48.38   64.24   51.39   2.08   
48.62   46.80   53.09   51.30   2.11   
48.57   48.41   63.06   51.30   2.06   
48.51   48.53   63.46   51.78   2.05   
46.82   45.56   60.06   50.86   2.00   
47.95   46.89   63.56   50.99   2.05   
49.00   48.18   63.39   51.43   2.08   
48.91   48.56   63.47   49.61   2.11   
47.57   47.45   62.88   50.45   1.94   
48.43   47.48   64.33   51.59   2.03   
48.56   48.06   64.22   49.10   2.01   
48.09   48.09   61.18   51.01   2.04   
48.92   48.53   63.58   51.75   2.10   
47.27   48.24   63.32   51.68   2.01   
48.74   48.59   63.49   51.58   2.07   
48.91   48.41   64.00   51.49   2.07   
48.38   48.40   64.50   50.37   2.05   
49.14   47.38   63.74   51.92   2.29   
45.37   47.61   55.37   50.21   1.87   
48.27   47.03   64.19   47.22   2.00   
48.98   45.99   59.35   51.53   2.03   
46.98   48.44   61.87   49.26   2.06   
48.41   45.40   57.76   50.02   2.00   
48.56   48.31   64.57   48.99   2.00   
48.15   46.46   60.64   50.63   1.97   
49.14   48.03   63.31   51.94   2.00   
48.87   48.39   63.68   51.36   1.99   
48.91   48.40   63.31   51.65   2.00   
48.63   48.53   63.54   51.70   1.98   
48.84   48.43   64.71   51.56   1.99   
49.11   48.27   64.67   51.57   2.00   
49.03   48.27   63.73   51.27   2.02   
48.78   46.17   52.75   50.43   2.10   
48.01   48.39   62.66   50.78   1.99   
48.51   48.12   64.31   51.56   2.06   
46.15   45.51   54.56   50.89   1.89   
48.66   48.03   63.02   51.64   1.98   
48.68   48.51   63.46   51.23   1.99   
48.84   48.25   60.10   49.84   2.03   
48.68   47.67   64.50   51.55   1.99   
48.86   48.48   64.78   51.69   1.99   
49.10   48.24   63.54   51.89   2.00   
48.97   48.43   63.46   51.87   2.08   
48.27   48.63   63.41   50.96   2.05   
48.54   48.65   63.53   51.66   2.05   
48.88   48.05   64.40   50.30   2.22   
48.45   48.11   60.10   51.92   1.98   
48.98   48.44   63.54   52.11   2.10   
48.47   48.62   63.75   51.43   2.05   
48.52   46.31   62.91   51.61   2.00   
48.49   48.18   64.57   51.30   2.06   
48.99   48.43   64.10   51.51   2.08   
47.70   44.23   54.63   48.86   1.95   
48.65   47.39   62.11   51.51   2.06   
48.86   48.29   63.26   51.60   2.10   
48.82   48.27   63.57   50.73   2.10   
49.10   47.37   63.64   50.86   2.11   
48.34   47.72   60.83   49.08   2.07   
48.10   48.28   51.06   49.16   2.17   
47.93   46.12   63.38   49.52   2.16   
48.63   47.53   60.78   51.66   2.09   
46.06   47.24   58.10   50.21   2.09   
48.22   47.46   63.83   51.03   2.07   
49.00   47.98   64.04   49.71   2.00   
48.62   47.66   63.21   51.35   2.10   
48.51   48.47   62.89   51.22   2.05   
48.68   47.80   63.38   51.74   2.06   
48.90   48.31   64.00   51.49   2.07   
49.02   48.49   64.34   48.49   2.26   
46.65   47.33   59.70   48.82   1.99   
46.85   48.21   54.04   49.12   1.99   
45.71   46.00   58.29   49.66   1.98   
47.00   46.24   60.02   48.82   2.06   
44.85   48.37   57.89   49.30   1.90   
46.08   48.05   56.87   50.94   1.95   
48.59   48.32   62.97   51.23   2.09   
48.95   47.69   57.83   51.39   2.02   
47.76   45.61   61.86   49.55   2.03   
48.11   47.98   63.51   50.99   2.05   
48.50   48.18   62.20   47.70   2.05   
47.63   47.42   62.18   51.28   2.02   
48.60   48.31   63.41   51.53   2.05   
48.60   48.22   63.34   51.53   2.06   
48.80   48.38   63.12   51.41   2.07   
49.07   47.79   64.55   51.71   2.08   
