N               10000000
GB required     0.24
Threads         10
Copy    Scale   Add     Triad
38.06   45.51   56.86   50.29   1.55   
49.00   48.68   63.76   52.04   2.06   
48.75   48.50   64.36   51.29   2.06   
49.22   48.41   64.79   51.98   2.09   
48.28   48.25   62.78   51.98   2.08   
49.05   48.60   63.76   52.06   2.07   
48.25   48.03   62.37   47.00   2.08   
48.75   48.62   64.14   51.90   2.06   
48.90   48.59   64.97   51.70   2.07   
49.06   48.46   57.22   41.45   2.00   
46.51   48.35   59.67   51.83   1.92   
48.60   47.80   63.27   51.92   1.97   
48.87   48.51   64.81   51.69   1.99   
45.52   43.51   56.66   49.50   1.86   
46.31   47.72   59.29   51.75   1.91   
48.53   48.09   60.26   50.89   2.08   
48.87   48.37   62.37   51.61   2.06   
49.07   48.31   59.53   49.56   2.06   
47.62   48.01   58.45   51.90   2.01   
48.84   47.96   63.90   51.48   2.06   
48.68   48.77   63.95   46.12   2.10   
45.30   47.81   63.47   50.91   1.93   
48.44   48.43   62.66   52.03   2.05   
48.95   48.50   63.01   51.70   2.07   
47.49   48.65   63.84   51.99   2.00   
48.95   48.66   63.23   52.03   2.06   
48.96   48.59   60.67   49.13   2.12   
47.89   47.10   57.05   52.16   2.03   
48.43   48.09   63.49   51.88   2.06   
48.93   48.46   62.55   51.86   2.06   
48.72   48.24   62.42   51.92   2.06   
48.55   48.55   64.34   51.96   2.06   
49.20   48.40   64.74   51.96   2.11   
48.49   45.29   61.38   52.13   2.06   
45.90   45.70   63.49   49.30   1.86   
48.87   48.37   64.04   51.82   2.04   
48.47   48.59   64.69   52.04   2.08   
49.24   48.28   64.61   51.23   2.08   
48.93   48.41   64.52   51.87   2.07   
48.99   48.57   63.26   52.21   2.07   
48.97   45.64   53.25   51.78   2.13   
47.90   48.47   63.52   51.51   1.95   
48.84   48.49   65.09   51.82   2.06   
48.71   48.41   64.95   51.59   2.07   
48.54   47.79   63.64   51.39   2.05   
48.05   47.53   62.34   51.82   2.02   
48.93   48.28   64.00   51.58   2.06   
48.56   48.66   64.45   51.79   2.04   
49.07   48.29   63.29   51.92   2.07   
48.93   48.63   64.64   51.95   2.07   
48.90   48.44   63.95   52.10   2.06   
49.03   48.53   63.78   52.05   2.07   
47.79   48.49   63.33   52.03   2.01   
48.91   48.28   63.80   52.00   2.06   
45.54   46.80   62.03   51.47   1.95   
47.66   48.41   63.53   51.62   1.94   
48.71   48.51   63.54   52.11   1.98   
48.65   48.62   63.80   51.94   2.02   
49.02   48.02   63.90   51.94   1.99   
48.95   48.49   63.81   51.98   1.99   
49.02   48.54   64.28   50.64   2.03   
46.43   47.87   60.08   46.72   1.91   
48.60   48.56   61.60   50.67   1.97   
48.62   48.50   59.72   48.33   2.05   
47.79   46.08   55.31   48.18   2.13   
47.34   44.48   57.51   48.79   2.02   
46.35   48.31   63.18   46.69   1.91   
46.92   47.02   62.18   51.78   1.91   
46.23   46.99   59.76   49.21   1.97   
47.46   45.95   60.65   48.39   2.00   
48.09   48.32   61.04   50.38   2.08   
47.44   47.92   60.84   51.61   2.10   
49.15   46.70   63.19   52.05   2.12   
48.91   46.89   62.16   51.24   2.07   
46.06   47.86   56.46   48.14   1.99   
48.78   47.89   51.58   48.34   2.13   
46.06   47.10   62.21   50.79   1.87   
48.81   48.48   62.05   51.88   2.01   
48.93   48.50   63.56   51.70   2.02   
48.40   48.08   64.14   51.53   2.06   
47.65   46.12   63.47   51.94   2.01   
47.22   46.30   59.09   48.80   1.96   
48.68   47.75   62.05   51.68   2.05   
48.88   48.59   63.90   51.93   2.06   
48.89   48.28   64.73   50.69   2.08   
49.15   48.38   64.62   51.81   2.08   
48.93   48.05   63.46   51.90   2.07   
48.38   47.61   63.06   51.92   2.03   
49.08   47.95   63.59   51.80   2.06   
48.97   48.63   64.00   51.97   2.08   
49.01   48.56   64.88   52.00   2.08   
49.14   48.47   64.45   51.90   2.09   
49.02   48.56   64.33   52.07   2.07   
48.88   48.19   64.01   52.27   2.06   
49.01   48.08   63.73   51.16   2.06   
48.22   48.59   63.42   52.06   2.03   
48.95   48.57   64.31   52.01   2.07   
48.47   45.96   49.88   47.04   2.09   
44.84   46.38   53.60   49.19   2.00   
46.46   46.77   58.64   48.94   2.00   
