N               10000000
GB required     0.24
Threads         10
Copy    Scale   Add     Triad
33.82   48.63   52.65   51.10   1.42   
47.81   47.11   63.07   50.52   1.96   
47.68   47.99   62.71   51.70   2.00   
48.84   48.37   63.36   51.60   2.03   
48.34   44.06   55.22   51.49   2.06   
48.12   48.38   63.73   51.10   2.04   
48.34   47.55   62.94   51.15   2.06   
48.84   47.25   62.89   49.60   2.03   
48.62   47.75   62.63   52.01   2.00   
48.12   47.68   63.44   50.98   1.98   
48.01   47.42   62.99   50.95   1.97   
47.65   48.60   53.97   47.96   2.04   
46.54   45.25   62.11   51.52   1.91   
48.62   47.24   62.93   52.01   1.98   
48.41   48.28   62.05   51.41   2.01   
48.72   47.04   62.93   51.39   2.00   
47.89   47.57   64.33   49.64   2.09   
46.15   45.52   54.41   49.57   1.96   
48.18   47.31   62.61   50.91   1.99   
47.71   48.02   62.15   51.51   2.00   
48.34   47.85   62.06   49.32   2.01   
46.29   47.99   63.41   51.58   1.98   
48.62   47.73   62.50   51.57   2.10   
48.38   46.99   62.68   51.56   2.06   
47.81   47.90   63.33   50.53   2.07   
48.59   47.76   64.27   51.43   2.08   
48.15   47.90   64.33   51.19   2.06   
48.39   47.93   62.48   51.02   2.04   
47.72   48.75   61.65   51.42   2.05   
48.46   48.03   62.89   51.11   2.09   
48.78   47.95   64.33   51.64   2.08   
48.47   47.95   63.29   51.62   2.07   
48.99   47.02   63.06   51.62   2.12   
46.99   47.36   57.73   48.87   1.95   
47.15   48.32   59.21   50.28   2.01   
49.11   47.21   59.93   49.46   2.16   
47.55   48.16   50.21   49.05   2.16   
45.76   44.09   58.13   46.24   2.12   
47.03   45.73   54.25   45.74   2.00   
46.42   44.72   60.55   49.36   1.93   
47.88   45.45   63.71   51.29   2.00   
47.38   47.24   60.30   47.57   2.05   
44.72   44.73   57.36   47.68   1.95   
48.59   47.62   64.55   51.66   1.99   
48.37   47.56   63.67   51.77   1.98   
48.75   47.99   62.81   52.24   2.02   
48.72   48.39   62.54   51.93   2.01   
48.51   47.98   63.61   51.42   1.97   
48.31   48.35   63.36   51.12   1.98   
48.32   48.31   63.97   51.51   2.01   
49.12   47.00   62.93   49.51   2.11   
46.50   47.93   63.47   51.15   1.97   
48.44   48.00   63.56   51.00   2.08   
47.77   48.60   63.11   50.62   2.06   
47.79   44.86   62.98   48.31   2.03   
44.45   44.97   60.65   51.20   1.85   
46.99   46.45   59.94   46.79   1.95   
46.91   45.06   58.92   48.25   2.05   
45.44   46.23   56.01   46.63   1.95   
47.79   44.66   52.76   50.30   2.14   
46.32   44.99   58.01   48.67   2.03   
47.30   46.32   59.50   48.02   2.07   
47.11   46.98   63.44   50.96   1.95   
47.80   48.22   62.86   51.65   2.08   
47.65   43.10   52.84   48.09   2.14   
42.43   45.25   57.72   49.80   1.78   
48.50   47.82   63.01   50.43   2.02   
44.88   44.77   53.62   47.26   2.00   
43.25   47.21   59.07   49.29   1.77   
46.50   45.52   61.15   49.02   2.00   
47.42   45.75   62.11   50.77   2.09   
46.29   47.18   61.54   48.27   1.88   
47.27   48.32   64.72   50.61   1.98   
46.43   46.35   56.14   50.68   2.05   
46.06   44.56   57.55   47.92   1.95   
46.26   47.81   63.63   49.38   1.96   
45.69   45.28   63.91   49.61   1.89   
46.78   48.31   63.26   51.86   2.00   
48.72   47.59   62.56   50.79   2.01   
47.99   47.75   62.52   50.95   1.95   
48.31   48.28   64.02   51.53   2.00   
48.56   48.13   63.83   51.82   2.01   
49.08   47.79   63.06   52.41   2.00   
49.02   48.11   63.43   51.99   2.02   
47.68   48.37   63.18   51.49   1.98   
47.80   47.17   61.35   51.71   1.96   
48.78   48.28   64.55   51.69   2.02   
49.15   47.34   64.48   51.99   2.01   
49.11   48.15   63.23   51.07   2.01   
48.56   47.75   63.56   51.59   1.98   
48.06   48.56   63.16   51.98   2.08   
45.18   47.45   63.19   48.74   1.99   
47.86   46.58   64.81   51.19   1.96   
47.99   47.13   62.37   51.95   2.00   
48.41   47.69   62.73   52.25   1.97   
48.18   48.66   63.18   51.85   1.97   
48.78   48.38   62.39   51.93   2.03   
48.53   47.20   64.17   50.48   1.98   
49.01   47.44   64.74   51.34   2.01   
48.22   48.31   62.54   52.46   1.99   
