N               10000000
GB required     0.24
Threads         10
Copy    Scale   Add     Triad
33.11   48.47   52.71   52.66   1.36   
48.71   48.69   64.14   52.58   2.00   
48.81   48.93   64.15   52.67   2.08   
49.28   49.41   60.59   52.33   2.09   
46.16   47.50   56.13   51.76   1.90   
49.40   48.59   65.20   52.52   2.03   
48.62   48.62   65.97   52.39   2.06   
49.12   48.62   63.47   52.93   2.10   
49.10   49.12   64.19   52.51   2.07   
48.74   48.87   64.24   52.29   2.05   
48.97   48.88   64.40   52.31   2.06   
48.66   48.92   65.06   52.55   2.07   
48.75   48.66   64.74   52.41   2.09   
49.67   48.50   65.36   52.47   2.12   
49.38   48.68   64.57   52.96   2.09   
48.88   48.81   64.03   52.13   2.06   
48.57   49.29   64.15   52.30   2.05   
48.69   49.01   64.27   52.44   2.06   
48.82   48.56   65.31   52.34   2.08   
49.34   48.81   65.57   52.47   2.10   
49.48   48.96   65.57   52.60   2.10   
49.52   48.51   62.15   52.90   2.10   
47.99   48.80   64.38   52.53   2.02   
48.69   48.93   63.68   52.51   2.00   
48.87   49.07   64.29   52.52   2.00   
48.99   48.65   60.35   51.35   2.02   
48.99   48.81   64.92   52.02   2.08   
49.23   49.03   65.74   52.64   2.08   
49.44   47.92   63.83   53.04   2.12   
49.11   48.62   64.22   52.66   2.08   
49.01   48.97   64.95   49.76   2.13   
48.40   48.62   61.75   49.83   2.04   
48.16   48.95   66.04   52.38   2.04   
49.12   49.07   65.36   52.82   2.10   
49.60   48.34   64.88   53.12   2.11   
49.74   48.54   64.80   52.87   2.11   
49.05   48.71   65.16   52.36   2.06   
49.10   48.81   64.92   52.43   2.07   
48.65   49.43   63.93   53.07   2.06   
49.15   48.88   65.56   52.68   2.08   
49.55   48.81   65.73   52.79   2.11   
49.64   47.90   66.21   52.68   2.10   
49.44   48.50   65.06   53.28   2.08   
49.03   48.72   64.79   52.86   2.07   
49.11   49.32   64.33   52.94   2.07   
49.06   49.21   64.10   52.75   2.07   
49.32   49.10   64.86   52.20   2.07   
49.02   48.32   59.17   52.48   2.08   
49.25   47.11   60.50   49.75   2.10   
49.19   49.10   63.88   53.48   2.09   
49.19   49.05   64.69   52.90   2.09   
49.29   48.49   65.07   52.32   2.07   
49.07   48.82   65.16   52.55   2.05   
48.95   49.14   65.54   52.71   2.10   
48.87   48.84   65.31   52.69   2.07   
49.12   48.74   65.68   53.09   2.09   
49.66   48.69   64.57   53.09   2.12   
49.55   48.28   65.06   52.60   2.09   
48.95   47.27   58.88   52.42   2.05   
45.99   48.75   63.78   52.01   1.87   
48.57   49.16   64.93   52.89   2.07   
49.44   48.22   64.92   52.82   2.11   
49.46   48.02   66.30   52.30   2.08   
49.48   48.35   64.86   52.69   2.08   
48.85   49.02   64.67   52.96   2.08   
47.90   49.07   64.90   52.45   2.03   
48.76   48.77   63.73   51.74   2.09   
48.24   44.83   56.18   51.06   2.05   
49.10   48.47   66.11   52.48   2.07   
48.68   49.00   64.94   52.85   2.06   
49.00   49.20   63.61   53.17   2.09   
49.37   49.22   65.16   52.63   2.11   
49.35   48.82   64.95   52.20   2.06   
49.05   48.62   65.11   52.52   2.05   
48.50   49.08   66.17   52.70   2.05   
48.80   48.90   65.32   53.00   2.08   
49.50   48.75   65.79   52.66   2.11   
49.63   48.93   64.00   53.30   2.11   
49.46   48.31   65.11   52.66   2.07   
49.08   48.77   64.85   52.57   2.05   
48.66   49.26   64.83   52.54   2.04   
48.93   49.34   64.02   52.68   2.06   
49.40   47.37   61.07   52.93   2.10   
49.63   48.78   66.33   52.65   2.11   
49.63   48.62   65.08   52.82   2.09   
49.37   48.75   64.14   48.52   2.13   
49.07   47.75   58.08   51.78   2.02   
49.28   49.11   63.91   52.85   2.02   
49.28   48.56   66.35   52.58   2.01   
49.54   48.47   66.28   51.99   2.09   
48.90   48.88   66.23   52.46   2.07   
49.12   49.05   64.04   53.46   2.07   
49.57   48.68   64.59   53.45   2.13   
49.40   49.17   64.34   52.63   2.09   
49.40   48.65   64.97   52.29   2.07   
49.05   48.77   65.13   52.33   2.05   
48.59   49.06   65.86   52.86   2.05   
49.19   48.96   65.38   52.97   2.10   
49.68   48.81   65.75   52.66   2.11   
49.66   48.25   61.18   52.46   2.03   
