N               10000000
GB required     0.24
Threads         10
Copy    Scale   Add     Triad
31.59   48.15   49.70   50.50   1.34   
47.07   45.79   63.95   49.23   1.97   
48.45   45.85   64.90   52.33   2.04   
48.00   47.49   58.76   52.70   2.03   
45.41   44.38   63.51   49.93   1.99   
48.11   40.75   54.34   49.77   1.97   
48.45   47.92   60.03   51.42   1.99   
48.17   48.15   64.22   51.22   1.97   
47.69   48.16   62.42   52.22   1.95   
48.74   48.74   63.31   51.97   1.99   
48.74   48.19   64.94   52.14   2.01   
48.66   48.31   65.11   51.35   2.01   
48.02   48.53   60.04   50.99   2.11   
48.30   48.38   63.53   52.32   1.98   
48.72   48.56   56.39   50.46   2.08   
44.16   47.30   58.04   51.51   1.82   
48.32   47.72   61.89   47.40   2.03   
48.32   46.27   56.82   52.01   2.01   
48.69   48.44   64.35   51.96   2.04   
48.54   48.40   63.59   52.14   2.06   
48.37   48.74   64.34   52.20   2.11   
48.45   48.29   64.69   51.76   2.08   
49.14   48.15   64.19   52.54   2.10   
48.50   48.31   64.19   51.75   2.07   
48.65   48.28   63.37   51.36   2.05   
48.19   48.27   64.02   51.56   2.06   
47.81   48.31   64.07   52.29   2.07   
49.10   48.48   64.57   52.03   2.09   
49.00   47.83   63.55   52.21   2.07   
48.34   48.08   63.61   52.22   2.07   
48.43   48.40   64.46   50.86   2.06   
47.45   45.73   65.02   50.21   2.00   
47.49   47.73   60.73   51.44   2.02   
49.02   48.17   61.22   52.33   2.08   
48.32   48.18   64.41   51.55   2.03   
48.82   47.52   63.16   52.48   2.01   
49.16   48.65   64.52   52.45   2.07   
49.08   48.43   65.48   52.07   2.07   
48.62   48.19   65.77   50.94   2.07   
48.08   48.43   64.78   52.53   2.04   
49.30   48.69   64.50   52.32   2.11   
49.11   48.76   63.34   50.27   2.08   
46.85   48.00   62.91   52.07   2.02   
49.11   47.62   65.86   50.26   2.11   
49.05   46.84   61.13   51.34   2.08   
48.93   48.76   63.71   53.02   2.01   
46.93   48.63   63.69   51.98   1.98   
48.69   48.05   64.76   51.09   2.05   
49.03   48.21   64.27   52.04   2.10   
48.49   48.38   65.13   52.42   2.07   
49.44   48.57   64.97   52.14   2.12   
49.34   48.40   63.14   53.03   2.13   
48.93   48.21   63.46   51.70   2.06   
48.88   48.40   64.34   52.45   2.05   
48.75   48.71   64.10   52.30   2.06   
48.71   48.82   64.89   52.58   2.09   
49.44   47.83   65.27   51.98   2.11   
48.97   48.12   65.83   52.42   2.06   
49.15   48.05   64.71   52.68   2.07   
48.39   48.84   64.60   51.66   2.03   
48.22   48.93   63.81   52.00   2.06   
48.03   48.63   63.19   52.43   2.05   
49.05   48.57   65.75   52.44   2.08   
49.05   48.27   65.74   52.08   2.07   
49.11   48.50   65.04   52.21   2.08   
49.17   47.72   63.63   52.91   2.13   
48.29   47.00   57.06   50.76   2.07   
43.88   46.30   54.42   48.48   2.02   
46.59   45.47   55.57   47.10   2.03   
44.73   45.71   59.79   50.57   1.90   
48.63   46.61   55.50   48.54   2.27   
49.33   45.90   53.10   47.84   2.26   
45.69   47.83   60.82   50.70   1.93   
48.59   47.55   62.63   49.27   2.08   
48.25   48.37   62.76   48.81   2.09   
46.51   46.79   62.88   51.30   1.99   
46.79   47.57   57.16   49.44   2.05   
47.86   47.50   60.59   50.89   2.01   
49.06   46.51   63.22   51.34   2.10   
48.75   48.74   64.07   52.45   2.00   
48.95   48.88   63.43   52.43   2.05   
48.80   48.68   65.20   51.90   2.06   
49.22   47.93   65.54   52.24   2.09   
48.87   48.63   64.66   52.62   2.07   
48.88   48.37   64.04   52.52   2.09   
49.24   48.68   63.98   52.60   2.09   
48.86   48.41   63.69   50.39   2.16   
48.53   47.65   63.95   51.34   2.05   
48.02   48.69   65.10   52.30   2.07   
49.41   48.19   65.43   52.30   2.10   
49.44   48.35   64.53   52.95   2.12   
48.82   48.18   64.60   52.30   2.05   
47.52   46.84   54.26   47.07   2.16   
47.85   44.10   60.12   48.65   1.98   
45.30   46.04   61.12   49.05   1.90   
45.90   47.03   55.85   50.83   2.04   
46.36   47.65   39.36   49.15   2.22   
45.22   46.27   57.12   51.29   1.96   
43.76   44.80   54.58   49.33   1.94   
45.98   47.57   60.44   48.35   1.94   
