N               10000000
GB required     0.24
Threads         10
Copy    Scale   Add     Triad
124.99   132.03   134.36   126.86   2.08   
125.88   136.51   137.14   115.89   1.88   
138.40   118.25   133.93   131.65   2.10   
135.71   135.71   120.61   135.98   2.05   
132.10   110.43   136.12   113.53   1.96   
126.29   127.90   121.59   113.14   2.07   
119.67   132.99   137.71   129.02   1.92   
137.80   137.46   130.65   135.45   2.17   
134.92   136.73   127.45   129.60   1.97   
136.65   124.02   135.14   131.00   2.04   
132.57   130.08   136.12   133.93   2.04   
133.23   130.08   130.07   129.65   1.95   
135.82   134.57   130.87   129.24   1.97   
136.29   132.57   133.33   130.94   2.02   
133.90   122.24   134.29   133.49   2.07   
137.57   140.60   136.60   129.30   1.99   
135.38   134.43   136.68   133.42   2.03   
134.11   134.00   134.52   131.36   1.97   
137.32   131.48   137.61   135.14   2.04   
132.10   133.02   132.36   131.88   1.99   
137.72   135.57   128.63   133.47   2.03   
132.34   136.51   139.21   130.51   1.98   
135.49   132.89   123.20   120.79   1.98   
136.73   134.24   131.72   129.52   2.09   
131.59   134.89   135.83   116.67   1.94   
134.46   135.49   131.29   131.93   2.01   
127.80   132.89   129.59   115.33   2.12   
139.61   129.65   130.29   135.06   2.06   
126.29   137.69   133.72   132.09   1.95   
136.51   133.76   133.86   131.29   1.98   
134.43   135.96   135.66   132.96   2.05   
133.90   134.57   132.52   136.46   2.10   
132.65   125.11   138.16   127.73   1.99   
131.79   134.35   130.58   134.97   2.17   
123.25   121.95   133.12   116.74   2.01   
120.40   117.90   127.12   118.34   2.01   
117.38   132.03   125.59   117.69   2.07   
118.15   127.51   116.85   114.22   2.06   
127.90   121.11   119.82   115.82   1.92   
134.57   129.55   137.22   133.33   1.96   
128.93   136.07   129.30   133.49   2.00   
136.40   139.14   132.23   121.40   2.10   
126.88   133.76   132.16   133.19   1.91   
132.68   133.34   127.79   112.46   2.19   
133.34   136.18   128.89   125.72   2.15   
129.65   127.08   134.38   132.96   1.89   
135.93   131.79   132.68   134.83   2.00   
135.35   137.24   137.22   119.04   2.06   
131.35   123.84   124.94   127.92   2.11   
135.82   130.61   135.52   135.06   2.03   
132.78   135.35   135.52   129.44   2.09   
120.57   129.55   135.83   133.26   1.76   
132.55   133.44   133.33   127.39   1.98   
132.55   136.76   135.98   130.71   1.99   
139.61   128.93   134.45   127.73   2.23   
123.84   137.21   131.09   130.14   1.85   
136.04   137.46   131.21   133.19   2.11   
139.49   130.41   134.15   135.45   2.14   
135.14   136.18   127.73   129.45   2.05   
138.77   124.51   128.76   124.86   2.10   
136.54   136.15   136.07   131.14   2.01   
130.71   133.90   129.45   120.24   2.00   
134.57   130.61   130.71   136.29   2.06   
126.29   127.49   138.88   129.24   1.83   
132.34   138.65   136.05   131.95   1.97   
125.98   139.72   136.75   133.05   1.90   
134.11   136.87   137.54   131.86   2.08   
131.25   127.20   134.90   133.63   1.96   
132.65   134.24   132.59   131.29   2.03   
138.40   123.84   131.59   133.70   2.05   
138.28   123.75   128.54   132.98   2.35   
133.23   134.46   136.12   137.14   2.00   
135.82   135.03   132.73   129.87   2.02   
133.10   131.69   134.38   132.45   1.92   
130.51   137.10   137.39   130.43   1.97   
139.72   130.61   132.68   133.70   2.07   
132.78   140.48   137.29   133.12   1.98   
134.92   132.89   133.63   130.58   2.00   
133.68   132.99   137.29   117.82   1.94   
124.60   139.52   121.02   135.90   1.89   
142.36   129.75   135.14   129.80   2.16   
135.25   131.38   134.15   136.05   1.95   
130.08   136.62   138.88   130.38   1.95   
132.65   132.34   132.38   132.75   1.96   
132.00   131.05   134.76   131.43   2.21   
137.35   134.46   135.43   134.76   2.03   
133.31   134.24   134.76   133.33   2.00   
134.00   137.46   134.52   128.35   1.97   
133.55   134.89   131.29   124.17   1.95   
135.27   134.57   139.69   133.47   2.07   
119.67   134.24   129.87   119.51   1.86   
124.11   130.41   130.49   129.52   1.81   
134.00   133.90   137.05   133.26   2.07   
119.75   140.99   130.94   128.96   1.79   
134.46   127.49   135.06   133.86   1.97   
133.79   133.10   131.72   130.73   1.99   
128.41   134.78   136.12   131.16   1.90   
122.69   126.79   133.19   132.45   1.78   
135.46   135.71   136.60   129.24   1.98   
134.57   125.98   135.98   131.65   2.01   
