N               10000000
GB required     0.24
Threads         10
Copy    Scale   Add     Triad
109.96   114.44   104.30   105.41   1.92   
113.55   114.13   105.26   105.86   2.00   
117.04   112.92   106.61   102.96   2.06   
117.47   117.73   104.80   105.26   2.06   
116.45   109.67   104.66   104.62   2.05   
116.79   117.57   104.08   105.77   2.05   
114.13   112.90   106.95   101.92   2.00   
117.55   114.87   107.42   104.67   2.02   
111.81   115.61   105.40   105.55   1.95   
115.68   112.52   106.18   103.23   2.08   
117.30   117.14   104.80   105.77   2.06   
116.79   111.89   107.33   104.03   2.07   
116.61   117.49   105.40   105.96   2.06   
116.45   113.00   107.28   102.13   2.06   
116.21   117.47   104.53   104.30   2.04   
118.17   112.60   106.95   103.01   2.08   
116.71   117.22   105.31   105.96   2.05   
116.37   112.03   106.76   104.80   2.04   
115.94   117.73   104.57   104.85   2.03   
115.19   112.60   105.44   104.08   2.01   
116.87   117.90   105.35   105.54   2.05   
116.21   112.43   106.24   104.08   2.04   
117.49   115.51   105.45   106.15   2.06   
118.78   111.20   106.29   103.22   2.05   
112.35   115.63   105.03   105.58   1.98   
117.22   110.41   106.52   103.18   2.01   
114.19   115.37   105.16   105.87   2.00   
114.03   113.32   106.67   104.48   1.96   
113.32   114.93   103.18   105.26   1.99   
115.03   113.07   107.00   104.16   2.00   
113.63   115.94   105.45   105.54   2.05   
116.45   112.52   107.15   104.16   2.04   
117.22   117.38   104.72   104.16   2.09   
116.61   112.37   106.42   104.12   2.01   
114.05   115.94   105.35   104.85   2.00   
116.35   112.37   105.49   103.94   2.02   
114.29   115.53   105.26   104.22   1.99   
115.61   112.84   105.21   104.72   2.03   
116.79   114.03   105.77   105.41   2.05   
116.87   111.74   107.43   103.94   2.01   
113.71   115.11   104.22   105.82   1.99   
116.29   112.84   107.24   103.85   2.00   
114.36   115.53   103.27   105.13   2.01   
115.78   112.28   107.19   104.08   2.00   
113.96   112.05   105.08   105.40   2.00   
116.45   112.67   107.19   103.98   2.01   
113.47   110.72   105.45   105.41   2.02   
118.34   113.40   105.77   103.49   2.03   
111.18   115.53   104.63   105.58   1.96   
118.17   113.55   106.86   103.57   2.08   
114.77   115.61   105.45   105.22   2.01   
113.32   116.19   106.15   103.85   2.05   
116.53   116.19   104.03   105.08   2.05   
116.87   113.00   107.00   102.78   2.01   
113.65   115.92   105.45   105.26   1.97   
116.11   113.40   107.19   102.64   2.00   
114.36   115.27   104.99   104.90   2.01   
116.71   112.03   106.86   103.54   2.03   
113.63   115.11   104.89   105.49   2.00   
117.63   110.58   105.73   104.17   2.03   
113.47   115.19   105.22   105.82   1.98   
116.45   112.45   105.49   103.09   2.02   
112.75   115.27   105.31   105.36   2.01   
118.69   111.98   107.62   103.99   2.04   
113.96   115.35   105.32   105.77   2.03   
118.97   111.81   105.87   105.03   2.07   
118.61   112.35   106.39   103.40   2.09   
114.60   114.54   106.67   105.08   2.01   
116.03   116.53   106.24   104.35   2.04   
115.11   117.82   105.40   105.96   2.05   
116.53   112.50   107.15   104.40   2.09   
114.27   114.13   103.63   105.49   2.02   
116.27   112.52   106.01   104.30   2.04   
117.82   115.94   106.52   105.08   2.05   
114.85   118.69   103.85   104.76   2.02   
115.94   112.35   107.04   103.14   2.00   
112.13   114.85   105.08   104.16   1.97   
117.22   112.11   106.82   103.76   2.02   
113.55   115.78   104.30   105.82   2.02   
116.11   112.77   106.91   104.02   2.00   
113.47   114.60   103.68   105.26   1.99   
116.37   111.81   107.24   104.26   2.01   
114.54   115.53   104.29   105.49   2.01   
116.13   112.43   107.24   103.72   1.99   
113.00   113.15   105.18   105.41   1.98   
116.45   112.28   103.58   104.21   2.04   
114.70   118.17   105.31   106.01   2.02   
116.03   112.20   107.28   104.26   2.00   
112.60   115.11   105.36   105.82   1.98   
114.54   116.55   106.20   105.49   2.05   
116.61   116.63   104.48   105.36   2.03   
116.69   116.03   105.26   105.83   2.07   
116.79   112.83   107.19   103.31   2.02   
113.80   115.61   105.18   104.53   2.00   
117.06   112.60   106.42   103.77   2.03   
113.47   115.19   105.03   104.70   1.99   
116.27   113.00   106.29   103.85   2.03   
113.71   114.36   104.26   104.22   2.00   
116.87   112.67   106.85   103.77   2.01   
114.03   115.37   103.58   105.44   2.01   
