N               10000000
GB required     0.24
Threads         10
Copy    Scale   Add     Triad
110.10   114.77   104.86   104.98   1.93   
116.37   112.60   106.76   102.56   2.03   
113.80   113.72   104.02   104.95   1.99   
117.90   111.98   106.76   101.96   2.02   
113.96   114.85   105.35   105.18   1.98   
116.79   112.75   106.82   103.32   2.00   
113.88   115.11   104.35   104.26   2.01   
115.68   112.77   105.58   103.18   1.98   
113.88   113.96   105.16   104.99   1.98   
116.11   112.52   105.54   103.31   1.99   
114.05   115.43   104.86   104.93   1.99   
116.11   113.17   104.76   102.79   2.08   
112.45   117.22   104.85   105.16   1.97   
116.11   111.35   104.90   103.22   2.03   
116.37   112.28   104.40   104.66   2.03   
116.21   113.17   106.01   105.03   2.03   
115.37   113.23   106.06   102.78   2.00   
110.20   114.19   105.03   104.95   1.93   
115.61   112.52   106.85   103.40   2.03   
112.50   114.46   104.98   104.90   1.97   
116.87   112.50   107.05   102.43   2.07   
117.30   112.35   105.92   103.04   2.01   
114.38   114.11   105.31   103.32   2.04   
116.19   112.35   106.67   103.18   2.00   
114.21   112.20   106.39   105.03   2.00   
116.53   112.13   106.66   102.92   2.01   
113.96   114.77   104.08   105.35   2.01   
116.19   111.96   106.77   103.57   1.98   
114.44   115.70   103.80   104.99   2.02   
116.19   111.66   107.33   104.16   1.98   
114.54   114.29   102.96   104.53   2.00   
116.11   112.83   106.67   103.40   1.99   
114.68   112.60   105.13   104.99   2.00   
116.87   112.60   106.91   103.31   2.00   
112.35   112.30   105.77   105.16   2.00   
114.87   111.64   105.73   103.00   1.95   
111.59   114.03   104.99   104.89   1.95   
116.37   114.36   105.32   104.89   2.06   
115.78   114.52   104.67   104.76   2.02   
116.63   115.19   104.98   104.03   2.09   
116.29   113.72   104.02   105.03   2.07   
116.55   114.03   104.99   104.43   2.04   
117.14   111.89   107.28   104.35   2.02   
114.85   114.36   105.73   103.99   2.02   
116.37   113.65   106.71   102.96   2.00   
112.90   114.87   104.12   105.03   1.97   
116.53   110.89   106.91   103.22   1.99   
114.95   114.60   104.03   105.03   2.01   
116.87   112.28   106.71   103.27   2.07   
116.03   117.14   102.92   104.39   2.03   
115.61   113.00   106.62   103.36   1.99   
114.54   112.13   105.08   105.16   2.00   
116.37   112.20   106.76   102.86   2.07   
116.53   114.54   104.57   104.89   2.04   
115.76   112.67   105.96   102.92   1.98   
112.03   114.77   105.18   105.12   1.95   
116.79   111.50   107.00   103.77   2.10   
117.65   111.96   106.39   103.22   2.11   
115.19   117.30   104.85   103.99   2.06   
115.27   111.50   105.26   103.18   2.04   
116.19   116.45   104.95   103.85   2.04   
116.03   114.77   105.08   105.09   2.03   
116.37   114.21   105.35   103.22   2.04   
116.79   115.11   104.43   102.26   2.03   
115.37   115.76   105.13   105.26   2.02   
117.06   112.20   106.76   104.16   2.00   
114.46   115.19   104.62   105.36   1.99   
116.87   112.60   105.36   106.01   2.06   
116.37   114.13   102.86   104.57   2.04   
115.86   112.28   106.91   103.45   1.98   
113.72   113.47   104.53   104.89   1.99   
115.61   112.52   105.54   104.44   1.99   
113.23   112.75   103.95   104.76   1.98   
115.11   111.98   106.18   102.39   1.96   
111.74   114.52   104.95   105.26   1.95   
115.27   112.05   106.66   103.46   2.09   
116.37   114.54   105.12   104.99   2.03   
114.85   115.37   104.89   103.28   2.04   
114.85   113.80   105.87   103.31   1.96   
115.03   114.13   105.08   103.63   2.01   
117.22   114.95   105.16   103.45   2.09   
117.90   113.00   106.66   101.66   2.04   
114.21   113.65   104.08   103.31   2.03   
113.96   111.11   104.53   100.84   2.26   
101.46   100.18   102.79   91.32   1.95   
103.04   104.63   107.43   103.36   1.76   
114.13   113.63   104.53   105.18   2.00   
116.29   109.73   106.30   103.04   2.05   
118.00   112.13   106.85   103.05   2.03   
111.51   114.44   105.03   104.89   1.95   
116.45   112.90   106.58   103.09   2.05   
118.07   113.65   106.38   102.92   2.04   
112.77   115.01   103.99   104.89   2.00   
116.37   111.66   106.90   104.40   1.99   
114.36   115.11   105.03   103.40   2.00   
116.45   112.45   106.66   103.18   1.99   
114.70   115.70   104.30   103.40   2.01   
115.86   112.43   106.62   103.40   1.99   
114.05   114.21   104.80   104.35   2.08   
117.65   112.50   106.77   102.91   2.01   
