N               10000000
GB required     0.24
Threads         10
Copy    Scale   Add     Triad
78.93   79.96   76.85   100.62   1.67   
95.75   94.57   118.57   100.21   2.04   
93.62   93.18   119.17   100.37   1.95   
96.39   92.37   115.55   100.63   2.04   
93.95   92.87   119.10   100.46   1.96   
95.24   92.37   119.52   100.50   1.99   
93.73   92.76   119.47   100.46   2.06   
94.73   93.62   118.64   100.50   2.00   
95.58   92.70   119.40   101.22   2.00   
95.98   92.76   119.58   100.66   2.15   
96.03   92.92   120.17   100.46   2.02   
95.92   92.91   117.89   99.83   2.01   
94.80   92.16   119.23   99.59   1.99   
92.01   93.13   119.58   100.29   1.92   
93.57   94.33   119.35   100.62   1.98   
95.62   92.44   120.24   101.23   2.02   
95.30   92.39   118.51   100.71   1.98   
92.81   95.30   119.69   100.75   1.94   
95.64   92.76   119.58   100.67   2.05   
96.10   93.08   119.47   100.83   2.01   
93.47   93.08   118.75   100.83   1.95   
95.01   94.96   120.30   100.83   2.01   
95.92   93.08   119.11   100.58   2.03   
92.74   92.70   119.17   99.67   2.00   
94.23   93.08   118.64   99.50   1.97   
93.68   92.82   119.81   100.84   1.96   
94.79   92.54   119.41   100.62   1.98   
93.52   92.91   119.77   100.58   2.02   
92.07   94.79   118.75   100.67   1.92   
94.63   94.72   118.00   100.80   1.99   
95.46   92.81   119.06   100.29   2.01   
95.87   92.81   119.23   99.54   2.00   
93.40   92.65   119.58   100.71   2.04   
93.35   92.91   119.06   100.37   2.03   
92.64   92.70   119.52   100.75   1.94   
95.35   95.07   119.11   100.50   2.00   
93.40   93.40   119.58   100.63   2.04   
94.45   92.86   119.52   100.97   2.06   
94.45   92.81   119.16   100.71   2.06   
94.07   92.64   119.64   100.67   2.06   
93.96   92.69   119.71   100.71   2.05   
94.00   92.97   119.45   100.84   1.98   
94.40   92.76   118.27   100.38   1.97   
95.92   94.73   119.34   100.75   2.03   
94.28   92.97   118.40   100.50   1.98   
93.68   92.70   119.64   100.67   2.05   
94.40   92.70   119.04   100.63   1.98   
93.57   93.35   119.99   100.63   1.95   
95.57   92.97   119.28   100.67   2.08   
94.68   92.76   119.04   100.54   2.07   
94.33   92.97   119.40   100.50   2.06   
94.12   93.78   118.76   100.50   1.96   
94.17   93.40   119.88   100.33   2.06   
94.33   92.39   119.40   100.93   1.97   
92.49   92.81   119.77   100.50   2.02   
93.62   91.90   118.80   100.67   2.05   
94.45   92.81   119.35   100.33   2.06   
94.23   92.74   119.65   100.54   2.06   
93.79   94.33   119.35   100.50   1.96   
93.90   93.30   118.64   100.45   2.05   
94.23   93.03   119.28   100.58   2.05   
93.96   93.08   120.35   101.39   1.99   
95.75   93.25   119.28   101.26   2.00   
94.23   92.87   119.45   100.55   2.00   
95.71   92.42   118.58   100.63   2.12   
96.09   92.54   119.23   100.54   2.06   
93.90   95.35   121.08   100.93   2.05   
94.63   92.69   118.05   100.46   1.98   
91.90   94.28   118.40   100.38   1.92   
95.07   94.11   119.06   100.83   1.98   
94.68   92.97   116.39   100.50   2.07   
93.73   92.70   119.23   99.80   1.99   
94.23   92.86   118.87   100.25   1.98   
93.79   93.03   118.75   100.58   1.96   
95.30   93.13   119.52   100.37   2.08   
93.85   92.44   119.75   100.71   2.04   
93.95   91.96   119.41   100.54   2.05   
94.51   92.65   118.51   100.54   2.06   
91.28   94.89   121.28   100.54   1.99   
94.23   93.30   119.69   100.54   2.06   
94.28   93.52   119.64   100.67   2.06   
94.40   92.81   119.10   100.71   2.06   
93.85   93.51   119.58   100.71   2.00   
96.27   93.85   119.28   100.67   2.01   
95.01   93.23   119.71   100.62   2.07   
93.85   94.11   120.97   100.37   2.05   
94.35   92.74   118.87   100.67   1.97   
94.95   92.55   119.16   99.63   2.05   
94.23   92.76   118.11   100.46   1.97   
93.35   93.41   118.46   100.50   1.95   
95.35   92.81   118.53   100.58   2.08   
94.63   92.97   120.11   99.87   2.07   
94.00   92.81   119.64   100.79   2.05   
94.23   93.18   119.58   100.71   1.97   
94.07   92.69   119.52   100.42   2.05   
93.79   91.53   119.52   100.62   2.05   
95.64   92.86   119.75   100.67   2.09   
94.63   92.49   119.75   100.63   2.06   
94.51   93.08   119.81   100.55   2.06   
95.87   92.27   118.58   100.63   2.09   
