8.8671 4.7045 0.2474 3.9151
8.9285 4.7737 0.2416 3.9131
8.7936 4.6707 0.2407 3.8821
8.6757 4.6052 0.2443 3.8262
8.3069 4.4233 0.2463 3.6371
