7.8155 4.2381 0.2646 3.3127
8.3649 4.3686 0.2855 3.7107
8.7023 4.6020 0.2633 3.8369
7.9557 4.2173 0.2616 3.4766
8.6145 4.5422 0.2635 3.8087
