8.0113 4.2240 0.2888 3.4984
8.2132 4.3073 0.2906 3.6152
8.6128 4.5397 0.2643 3.8087
8.7259 4.6165 0.2638 3.8454
8.1077 4.2459 0.2850 3.5766
