9.0165 5.1966 0.2708 3.5490
9.0218 5.2171 0.2710 3.5335
8.8635 5.1655 0.2735 3.4244
8.8322 5.1331 0.2762 3.4228
8.9104 5.1453 0.2734 3.4915
