8.8323 4.6939 0.2690 3.8693
8.6332 4.5653 0.2702 3.7977
8.2875 4.3739 0.2934 3.6201
8.0822 4.3134 0.2674 3.5012
8.6078 4.5219 0.2684 3.8173
