8.8327 4.6964 0.2585 3.8777
8.3421 4.4527 0.2513 3.6380
8.6296 4.5935 0.2545 3.7815
8.4966 4.4834 0.2547 3.7584
8.6787 4.6178 0.2675 3.7932
