8.4192 4.5228 0.2428 3.6534
8.3176 4.4334 0.2417 3.6423
8.4416 4.5594 0.2427 3.6394
8.5099 4.5410 0.2387 3.7300
9.3116 4.9947 0.2295 4.0873
