8.1871 4.3297 0.2799 3.5773
8.3661 4.3406 0.2617 3.7636
8.2838 4.4251 0.2821 3.5765
8.0828 4.2364 0.2815 3.5648
7.8487 4.2090 0.2692 3.3703
