8.3524 4.3735 0.2788 3.6999
8.4465 4.5141 0.2734 3.6588
8.6629 4.6139 0.2522 3.7966
8.7131 4.6764 0.2454 3.7911
8.6298 4.5612 0.2513 3.8173
