8.6092 4.5648 0.2476 3.7966
8.5466 4.6073 0.2493 3.6900
8.2039 4.4328 0.2509 3.5201
8.2667 4.4306 0.2504 3.5856
8.3091 4.4734 0.2536 3.5821
