8.1561 4.3143 0.2585 3.5832
8.4460 4.4579 0.2577 3.7303
8.1583 4.2337 0.2820 3.6425
7.8255 4.1467 0.2594 3.4194
8.2585 4.3396 0.2835 3.6353
