10.0872 5.4479 0.2207 4.4184
10.1126 5.4887 0.2176 4.4062
10.1956 5.6248 0.2201 4.3505
10.0262 5.4361 0.2108 4.3792
10.0979 5.4823 0.2238 4.3917
