14.9750 9.5394 0.2288 5.2066
15.6027 10.0910 0.2296 5.2820
15.0235 9.5233 0.2302 5.2698
14.9910 9.5332 0.2260 5.2316
14.9936 9.5368 0.2282 5.2285
