10.0395 5.4335 0.2204 4.3855
9.9999 5.4738 0.2195 4.3065
9.9998 5.4556 0.2296 4.3144
10.0038 5.4628 0.2237 4.3172
9.9287 5.4063 0.2258 4.2965
