12.6920 7.6077 0.2280 4.8561
12.6553 7.6197 0.2293 4.8061
12.6982 7.6131 0.2292 4.8557
12.6807 7.6163 0.2283 4.8358
12.6578 7.6156 0.2256 4.8166
