9.0701 4.9018 0.2577 3.9106
9.2192 4.9485 0.2638 4.0068
9.2371 5.0085 0.2635 3.9649
9.2364 5.0054 0.2653 3.9655
9.1256 4.9442 0.2600 3.9213
