8.8653 4.7499 0.2614 3.8539
8.8424 4.7551 0.2657 3.8215
8.7584 4.6869 0.2652 3.8061
8.8099 4.7521 0.2619 3.7958
8.7442 4.7295 0.2656 3.7490
