9.4843 5.1447 0.2627 4.0768
9.5283 5.1585 0.2579 4.1118
9.4504 5.0896 0.2568 4.1037
9.5172 5.1302 0.2622 4.1246
9.5203 5.1368 0.2601 4.1232
