7.7802 4.1121 0.2700 3.3980
7.9892 4.2996 0.2673 3.4222
7.8367 4.2130 0.2727 3.3507
7.6306 4.0602 0.2719 3.2983
8.5598 4.4698 0.2641 3.8259
