N               10000000
GB required     0.24
Threads         10
Copy    Scale   Add     Triad
29.64   47.82   47.77   51.80   1.27   
48.03   46.88   64.95   50.38   2.05   
47.52   47.56   61.78   51.07   2.04   
49.17   48.37   64.05   52.79   2.11   
47.46   47.75   63.31   50.29   2.03   
46.31   48.03   59.67   49.22   2.07   
44.43   45.30   53.54   48.88   1.93   
48.50   48.08   57.24   47.94   2.07   
47.73   47.72   63.76   51.35   2.00   
48.71   47.36   64.95   51.67   2.02   
48.49   48.69   64.52   52.05   2.00   
48.63   48.29   63.63   52.61   2.00   
48.72   47.48   61.25   51.14   2.00   
48.18   48.93   62.98   48.60   2.00   
48.69   48.50   64.83   51.78   2.01   
48.12   46.19   65.16   51.69   1.98   
48.77   48.23   64.14   52.11   2.04   
48.08   48.28   62.38   50.92   2.12   
48.29   48.55   63.34   51.70   2.05   
48.25   48.69   63.32   49.43   2.03   
48.22   44.38   57.13   45.87   2.14   
46.99   47.79   63.81   51.70   1.97   
47.90   48.49   63.18   52.01   2.06   
46.36   45.22   58.13   49.28   1.96   
45.98   47.52   62.56   50.80   1.92   
46.58   47.20   58.62   51.37   2.05   
48.60   47.11   60.74   51.33   2.11   
48.34   48.44   61.54   50.07   1.99   
49.03   45.46   64.67   49.33   2.03   
49.08   48.11   63.19   51.49   2.06   
47.56   48.96   58.81   52.10   2.11   
48.06   48.74   63.36   52.15   1.97   
46.03   46.74   46.24   47.39   2.00   
45.64   46.48   49.01   51.66   1.93   
48.38   46.64   60.53   51.81   2.07   
48.15   46.96   63.06   50.87   2.01   
49.24   47.86   63.88   51.88   2.11   
48.00   47.93   64.40   52.30   2.03   
48.18   48.75   63.95   52.19   2.04   
39.39   44.36   65.59   48.98   1.71   
47.61   47.51   60.03   51.94   2.02   
49.10   47.55   64.10   52.15   2.01   
48.77   48.90   64.12   52.28   1.99   
48.54   48.15   63.39   51.90   2.01   
48.28   48.60   63.43   52.25   2.04   
45.67   46.74   61.01   51.47   1.99   
49.25   46.43   59.10   48.99   2.12   
48.32   44.87   62.10   48.62   2.17   
46.87   47.34   58.84   50.34   2.05   
48.47   47.25   57.75   51.52   2.11   
48.09   46.77   61.05   48.95   2.02   
47.16   47.38   63.39   48.94   1.94   
46.18   47.77   65.61   51.39   2.02   
48.13   46.65   65.10   52.02   2.00   
47.10   43.55   63.39   47.97   2.01   
43.80   45.49   53.00   47.96   2.08   
44.19   44.88   62.53   48.75   1.82   
45.78   48.19   54.77   46.00   1.88   
43.24   44.40   55.52   48.62   1.93   
46.15   45.05   54.60   47.27   2.07   
47.32   43.68   56.72   49.05   2.01   
47.61   46.67   59.42   50.06   2.07   
48.51   47.95   62.24   51.61   2.01   
48.06   48.93   62.93   52.66   2.01   
48.78   48.27   63.67   52.37   1.99   
49.03   46.14   56.35   51.52   2.24   
44.99   46.28   59.60   50.00   1.93   
46.37   47.59   56.14   49.74   1.96   
48.57   44.12   59.13   48.05   2.10   
46.56   46.85   60.22   49.62   1.95   
46.82   47.04   58.46   50.48   2.07   
48.15   46.88   61.63   52.10   2.02   
48.18   46.88   50.02   51.53   2.18   
48.63   43.94   53.91   49.37   2.08   
48.59   47.43   64.07   51.48   2.09   
49.29   46.96   65.72   51.34   2.10   
48.37   47.25   57.25   52.54   2.00   
47.95   44.52   54.09   43.95   3.18   
31.47   46.07   51.10   49.48   1.39   
46.59   47.13   54.14   49.70   2.03   
48.81   46.78   63.21   49.64   2.00   
48.60   48.37   61.52   50.64   2.02   
47.72   49.01   58.94   52.40   1.99   
49.06   48.57   65.06   52.36   2.03   
49.30   48.08   65.66   51.79   2.02   
49.21   47.78   64.86   52.12   2.02   
49.05   48.18   64.01   52.53   2.01   
47.89   48.69   64.07   52.18   1.97   
48.16   49.06   63.53   52.42   1.98   
49.09   48.71   63.95   52.41   2.01   
48.99   48.19   65.77   51.98   2.01   
49.35   48.29   65.81   49.93   2.14   
48.95   48.49   64.10   48.08   2.02   
47.85   46.54   62.21   50.53   2.05   
47.44   48.17   63.42   52.32   1.96   
48.56   48.45   64.57   52.20   1.98   
48.80   48.12   65.34   52.21   2.00   
48.78   48.66   65.57   52.23   2.00   
48.68   48.37   65.15   52.72   2.03   
49.41   48.12   64.14   52.79   2.02   
