N               10000000
GB required     0.24
Threads         10
Copy    Scale   Add     Triad
32.43   48.49   51.23   52.27   1.33   
48.56   48.15   65.00   51.30   2.09   
47.00   48.55   59.05   49.50   1.99   
47.86   48.56   65.20   51.95   1.94   
48.71   48.43   63.95   52.19   2.00   
49.14   48.09   64.69   52.30   2.01   
48.69   47.72   64.71   52.32   2.06   
48.81   48.57   64.81   52.08   2.06   
48.49   48.71   64.57   52.06   2.03   
48.50   48.51   65.02   52.53   2.07   
49.20   48.60   64.48   52.16   2.08   
47.90   47.70   60.92   52.06   2.02   
48.95   48.09   65.52   52.58   2.06   
48.69   48.46   65.20   51.48   2.06   
46.62   47.19   61.38   51.85   1.92   
48.31   48.53   63.90   52.87   1.99   
49.21   47.73   65.16   51.78   2.00   
48.78   48.36   65.39   51.52   2.05   
48.47   48.71   64.53   52.36   1.96   
48.86   48.85   63.27   52.74   2.04   
49.11   47.77   64.53   52.75   2.01   
48.78   48.40   65.15   51.66   1.98   
47.65   47.55   55.82   50.59   2.14   
48.19   48.53   61.17   45.59   2.05   
45.71   47.82   61.78   50.01   1.88   
49.05   47.92   59.06   52.34   2.01   
47.70   47.09   59.51   52.08   1.98   
48.65   48.57   64.92   52.46   2.00   
48.21   47.89   64.72   52.71   2.17   
46.12   47.17   58.68   45.36   1.99   
45.39   47.43   52.58   48.44   1.98   
47.14   43.63   58.88   47.53   2.00   
45.05   47.75   57.14   51.27   2.04   
47.96   46.84   59.47   51.19   2.14   
48.15   47.48   64.59   51.43   2.00   
48.97   47.07   64.29   48.75   2.22   
44.48   48.15   57.31   47.87   1.97   
44.75   45.77   54.44   47.58   2.00   
46.09   44.19   57.71   47.40   1.97   
47.38   48.02   55.83   51.48   2.05   
47.77   44.77   58.68   47.76   2.06   
47.63   45.82   62.71   50.71   2.11   
43.51   44.79   51.16   47.17   1.88   
45.99   46.27   57.59   51.72   1.92   
48.59   48.53   64.66   52.27   2.06   
48.82   47.98   64.41   52.20   2.07   
48.77   48.45   64.53   52.22   2.06   
48.80   48.19   64.81   52.34   2.07   
48.78   48.71   64.27   52.85   2.08   
48.93   48.44   63.65   52.41   2.13   
48.84   45.44   61.15   49.56   1.99   
46.72   48.03   65.29   52.62   1.90   
48.81   48.82   63.34   52.69   2.02   
47.48   46.46   63.91   51.70   1.94   
49.28   47.73   56.19   51.60   2.17   
43.91   47.56   49.06   43.24   2.03   
47.13   45.06   59.22   48.31   2.14   
41.78   47.35   53.76   50.11   1.79   
46.43   44.54   54.42   47.57   2.02   
45.49   45.44   58.48   48.76   1.98   
46.63   45.86   57.96   49.23   1.94   
46.20   47.79   63.23   51.11   2.07   
48.68   46.87   61.60   46.53   19.39   
48.84   46.74   56.32   51.65   2.07   
49.29   48.59   64.94   52.71   2.01   
48.98   48.56   64.80   52.23   2.06   
49.07   47.21   65.36   51.37   2.07   
48.19   48.18   65.27   51.88   2.03   
48.70   48.83   64.55   52.85   2.07   
48.96   48.71   64.21   52.43   2.09   
49.08   47.59   64.66   51.53   2.07   
49.16   47.96   64.48   52.41   2.07   
48.68   48.59   65.11   52.70   2.05   
48.76   48.66   64.66   52.46   2.08   
48.11   48.62   64.31   52.14   2.07   
48.74   48.28   64.40   51.88   2.09   
48.63   47.18   65.43   52.66   2.04   
48.77   48.23   65.38   52.08   2.07   
48.69   48.56   64.36   52.45   2.14   
48.82   47.50   64.50   52.30   2.11   
48.86   48.50   64.38   51.46   2.13   
48.83   48.21   62.74   51.68   2.07   
48.91   46.96   64.66   51.28   2.08   
48.60   47.18   64.12   51.09   2.09   
47.32   48.13   63.76   51.97   2.03   
49.12   48.08   61.60   51.29   2.09   
48.90   46.84   65.54   52.16   2.07   
48.15   48.80   63.83   52.45   2.08   
48.49   48.13   64.85   51.68   2.07   
49.08   48.28   64.74   52.03   2.09   
48.96   48.34   65.57   51.94   2.07   
49.31   47.56   65.01   51.49   2.09   
48.43   47.93   64.86   51.70   2.05   
48.08   48.80   63.84   52.77   2.07   
48.66   48.51   65.38   52.65   2.09   
49.10   48.87   65.18   51.74   2.10   
48.56   48.31   64.92   51.82   2.06   
48.01   48.72   65.22   52.34   2.04   
48.44   47.92   64.95   52.04   2.06   
49.30   48.51   64.80   52.26   2.10   
