N               10000000
GB required     0.24
Threads         10
Copy    Scale   Add     Triad
120.40   132.34   136.44   121.96   1.93   
117.20   120.12   121.84   115.39   2.01   
122.33   139.00   132.23   131.23   1.96   
120.12   121.86   133.12   126.78   1.80   
139.26   125.88   131.95   125.52   2.31   
128.19   131.59   129.52   129.45   2.04   
136.98   134.81   137.37   132.02   2.09   
135.96   126.98   136.22   134.36   2.01   
134.35   131.46   137.24   120.60   2.06   
130.38   136.98   130.38   131.14   2.16   
139.87   131.56   132.24   130.65   2.05   
131.90   126.41   126.45   111.94   2.06   
130.51   137.46   134.97   133.26   1.96   
136.54   120.83   123.97   126.45   2.26   
135.82   127.49   124.41   122.21   2.06   
133.44   133.10   133.05   129.87   2.01   
133.58   138.88   123.33   119.04   2.19   
119.94   122.62   124.28   114.95   1.94   
123.27   123.07   121.34   118.00   2.03   
119.58   115.86   115.44   118.29   1.98   
114.36   118.61   118.05   120.37   1.89   
120.40   138.54   135.66   133.70   1.81   
137.35   127.49   132.45   131.28   2.10   
131.05   135.25   132.59   131.79   1.96   
136.29   130.51   134.90   132.38   2.01   
133.21   134.68   134.76   114.08   2.10   
136.98   133.90   130.16   134.29   2.01   
138.03   134.14   129.02   128.28   2.18   
131.79   132.34   133.93   129.52   2.00   
121.77   142.09   125.84   133.42   1.83   
137.43   131.92   130.49   134.61   2.05   
132.78   135.25   128.76   134.52   1.98   
136.87   123.16   133.93   129.80   2.03   
136.18   133.76   131.79   131.23   2.03   
135.49   125.88   133.84   131.88   1.96   
138.17   127.49   133.33   131.79   2.31   
135.03   130.94   127.12   134.76   2.01   
128.73   130.92   133.70   131.45   1.92   
136.18   130.18   134.00   133.93   2.01   
130.08   132.13   131.72   133.86   1.91   
135.85   134.54   132.54   134.67   2.00   
133.23   132.68   127.86   137.39   1.95   
130.94   137.21   134.83   134.24   1.96   
132.89   133.44   133.19   132.16   1.95   
133.90   129.23   131.07   132.61   2.20   
139.26   133.31   131.00   133.56   2.06   
125.48   138.77   137.93   131.95   1.89   
132.68   135.82   129.80   126.18   2.01   
133.66   133.13   131.72   135.66   1.96   
134.43   134.57   135.37   132.30   1.95   
134.24   137.46   132.00   119.88   2.01   
134.00   128.71   134.24   132.82   1.94   
122.60   131.25   134.99   134.00   1.86   
140.84   136.29   134.07   134.07   2.09   
131.59   129.98   137.93   134.29   1.98   
134.46   134.89   126.80   128.61   2.06   
132.23   131.69   133.19   129.52   2.08   
132.99   133.10   131.36   133.93   2.02   
136.73   134.81   131.93   134.45   1.97   
137.43   133.02   135.43   135.59   2.21   
139.37   136.76   137.93   131.93   2.12   
135.11   129.58   131.88   131.86   2.06   
126.07   136.76   131.79   134.07   1.92   
133.79   132.99   131.95   131.29   1.94   
135.00   130.71   133.05   137.93   2.01   
133.44   128.41   132.00   133.72   2.06   
134.89   130.08   137.14   132.09   2.01   
128.29   135.38   136.98   131.72   1.99   
117.57   133.44   132.38   128.96   1.79   
138.88   136.87   129.24   133.33   2.00   
136.87   134.92   126.45   135.66   2.04   
135.60   136.62   133.49   130.94   2.02   
137.57   133.90   133.26   133.19   2.32   
132.68   136.85   130.51   132.52   2.00   
138.06   132.23   127.33   133.56   2.01   
131.48   135.25   133.70   133.33   1.94   
124.90   136.07   131.36   132.96   1.89   
132.00   132.13   135.35   133.35   1.92   
133.23   130.82   137.61   131.52   1.97   
136.18   133.23   131.86   129.59   2.27   
128.29   124.53   133.77   133.40   1.82   
127.70   132.55   134.16   133.26   1.91   
134.92   123.27   130.22   130.85   1.95   
134.35   120.66   136.68   135.66   1.97   
134.78   132.89   131.00   132.16   1.95   
140.48   134.57   136.36   131.79   2.13   
132.13   138.40   134.68   131.79   1.95   
117.82   141.10   130.78   133.12   1.74   
130.28   136.76   133.63   134.24   2.06   
132.99   135.25   134.83   133.42   2.05   
137.57   125.02   134.90   118.53   2.00   
120.76   136.51   135.45   131.36   1.80   
132.36   127.49   120.41   126.26   1.99   
138.51   135.14   135.14   131.79   2.02   
135.60   135.25   136.60   130.21   2.07   
137.80   135.49   131.21   132.16   2.13   
137.35   126.29   136.59   128.14   2.00   
129.55   136.98   130.65   130.71   1.97   
131.05   131.69   130.71   131.81   1.93   
132.89   130.71   131.72   132.98   1.93   
