N               10000000
GB required     0.24
Threads         10
Copy    Scale   Add     Triad
107.31   111.35   108.40   110.18   1.92   
109.58   105.62   106.10   124.81   1.66   
138.40   130.84   125.53   125.27   2.04   
136.62   136.65   129.17   127.73   2.48   
114.77   113.32   109.89   109.33   1.97   
111.11   113.32   108.25   108.45   1.96   
113.47   113.40   109.24   108.90   1.79   
110.27   141.34   107.86   107.87   1.99   
111.89   110.80   108.74   108.70   1.63   
109.44   111.64   110.50   107.58   1.98   
113.80   113.32   109.38   109.85   2.00   
112.28   112.30   108.70   109.63   2.02   
113.32   141.97   109.74   113.58   2.00   
112.69   112.28   110.64   109.79   1.97   
111.98   111.89   109.13   119.23   1.97   
113.55   113.40   110.20   108.99   2.03   
110.34   112.45   131.93   119.52   1.95   
112.35   110.20   108.84   107.48   2.00   
112.37   113.47   110.39   125.00   2.01   
115.37   113.55   109.19   107.43   2.07   
114.13   111.66   109.93   129.60   2.01   
113.15   137.91   109.30   107.15   2.05   
112.75   113.00   110.04   131.29   2.02   
112.52   112.28   108.50   108.94   2.01   
111.89   114.29   110.61   110.34   1.97   
113.47   114.05   132.09   107.77   2.02   
113.63   142.60   111.01   108.50   2.04   
113.15   112.35   110.10   107.96   2.05   
112.77   113.47   125.19   110.10   1.99   
112.13   108.33   107.96   109.74   1.98   
113.07   112.30   120.90   109.69   1.98   
111.50   113.55   109.39   108.21   1.99   
113.88   113.65   125.13   107.00   2.02   
112.84   112.13   108.45   109.18   1.99   
111.27   112.92   130.36   109.94   1.98   
112.83   115.03   108.94   108.84   2.03   
114.46   113.71   109.30   108.88   2.04   
112.43   112.45   110.50   108.99   1.98   
112.03   128.00   132.24   109.04   2.00   
112.05   111.81   110.64   109.89   1.98   
113.80   140.60   109.79   109.44   2.02   
113.00   110.80   107.77   108.26   2.01   
113.15   136.98   110.15   109.24   1.99   
114.77   139.87   109.79   108.40   2.05   
115.84   136.29   109.60   109.68   2.03   
113.55   113.72   130.01   109.58   2.02   
115.11   132.89   109.25   108.39   2.06   
113.80   114.77   109.19   109.14   1.59   
114.13   142.48   109.54   132.02   2.04   
115.27   114.46   109.49   108.45   2.07   
113.47   135.49   109.88   108.31   2.04   
114.11   112.35   107.96   108.02   2.06   
116.03   113.32   126.64   108.07   2.09   
113.07   110.27   109.94   108.01   1.98   
123.18   113.23   108.31   108.01   2.19   
111.11   112.43   109.19   108.36   1.98   
135.14   112.83   108.94   109.14   1.92   
113.32   136.29   106.48   109.29   2.01   
135.60   114.11   110.66   108.90   2.42   
112.35   112.52   110.61   108.70   2.03   
114.52   113.72   108.94   108.94   2.06   
113.23   140.72   109.10   107.37   1.88   
111.03   111.25   109.99   108.85   2.01   
112.13   111.35   108.16   128.61   1.65   
134.81   138.88   130.58   128.33   1.97   
140.10   138.54   127.24   129.94   2.05   
135.14   137.32   129.65   128.84   2.41   
111.96   113.40   109.74   107.96   2.03   
111.57   122.71   110.39   107.29   1.97   
112.13   114.93   110.04   107.39   2.04   
112.28   138.06   109.94   109.18   1.99   
113.15   112.35   108.65   107.57   2.01   
114.62   113.24   132.59   108.40   2.05   
113.98   113.63   108.60   109.08   2.05   
120.12   113.65   110.85   109.60   2.11   
110.89   114.93   108.94   108.65   1.98   
131.56   112.45   106.61   105.68   2.38   
115.19   114.60   109.69   108.85   2.05   
114.62   113.47   109.24   108.05   2.08   
113.32   113.72   109.19   109.54   1.67   
115.63   113.96   109.08   110.35   2.07   
111.42   110.41   108.75   108.54   1.65   
112.67   113.63   109.49   108.51   2.00   
113.40   112.20   110.09   109.19   2.00   
113.23   114.05   109.19   109.93   2.02   
112.20   113.55   109.29   121.65   1.98   
111.35   112.03   109.05   109.69   1.98   
113.32   114.03   108.31   127.12   1.98   
112.84   113.00   109.63   109.64   2.01   
114.93   111.42   109.54   122.70   2.03   
112.75   140.72   110.24   109.19   2.02   
113.72   114.77   107.19   123.53   2.05   
113.72   113.80   110.64   108.80   2.06   
112.60   112.90   109.60   109.39   1.98   
113.80   113.40   109.64   108.39   2.00   
114.19   112.67   111.74   108.65   2.01   
112.60   110.27   110.39   109.74   1.99   
113.80   114.13   117.06   109.05   1.99   
112.20   114.03   132.02   109.39   1.99   
115.19   111.50   119.11   109.44   1.61   
