N               10000000
GB required     0.24
Threads         10
Copy    Scale   Add     Triad
129.75   139.14   127.39   129.30   1.87   
142.09   135.49   125.66   125.00   2.03   
136.15   136.76   128.14   124.48   1.95   
139.61   138.77   127.60   128.82   1.98   
141.85   140.60   128.61   127.86   2.03   
139.26   141.10   129.45   127.18   1.97   
142.21   139.61   130.44   127.39   2.01   
142.72   141.70   126.05   125.80   2.04   
141.34   140.25   130.14   123.08   2.10   
135.71   135.93   126.86   112.41   2.07   
133.44   119.30   105.49   126.05   1.90   
125.11   138.77   125.59   123.14   1.94   
136.76   137.80   127.05   123.21   2.05   
136.18   132.23   127.31   123.27   2.79   
129.75   97.93   127.31   124.94   1.98   
128.00   131.48   95.39   119.28   1.90   
124.02   125.51   123.14   121.57   1.91   
128.09   133.34   127.58   122.90   1.95   
130.31   97.74   128.07   122.46   1.98   
129.98   98.46   97.85   127.24   2.55   
139.37   140.48   127.66   95.58   2.78   
100.45   101.65   97.24   124.94   1.46   
139.99   134.46   129.30   128.54   2.01   
139.87   138.77   128.82   127.86   1.99   
139.23   139.64   127.99   127.47   2.01   
138.88   138.51   127.33   125.13   2.02   
138.17   137.21   125.27   124.35   2.06   
139.87   139.37   126.51   126.99   2.04   
138.88   139.00   127.79   125.20   2.02   
138.06   134.33   127.53   126.45   1.99   
139.26   138.65   128.27   126.72   2.01   
140.22   137.24   127.39   123.77   2.09   
138.54   136.04   125.59   124.49   2.04   
102.63   100.89   96.88   125.86   1.48   
139.37   135.60   125.66   125.06   2.02   
141.34   101.27   96.74   95.39   2.84   
100.82   100.69   96.70   124.48   1.47   
138.28   137.57   127.86   124.48   1.96   
138.06   138.63   128.28   125.33   2.01   
133.79   137.21   128.41   125.99   1.95   
139.87   138.77   129.45   126.05   2.01   
138.91   138.40   127.26   125.64   2.00   
139.99   138.28   127.88   125.00   2.03   
138.88   136.51   127.94   127.05   2.00   
141.22   136.07   126.57   126.45   2.00   
140.96   138.88   128.41   125.45   2.03   
140.10   138.88   128.69   125.97   2.04   
139.37   139.11   128.63   126.57   2.03   
137.57   137.80   127.39   126.59   1.99   
136.87   101.01   97.60   96.93   1.98   
138.40   139.52   129.65   126.38   1.96   
139.61   136.98   127.86   127.45   1.99   
141.10   138.51   129.52   126.38   2.01   
139.99   140.10   126.91   126.13   2.03   
140.37   138.17   127.52   126.84   2.03   
139.61   139.61   128.35   126.32   2.07   
138.31   137.21   128.82   125.92   2.00   
139.61   137.57   127.66   124.21   2.01   
139.99   135.49   128.89   126.05   2.02   
139.26   137.21   128.07   124.88   2.02   
138.17   138.06   125.52   125.20   1.98   
141.10   137.43   129.04   125.66   2.03   
139.52   138.88   127.79   122.45   2.00   
140.10   139.75   98.07   126.19   2.74   
101.27   103.69   97.45   126.18   1.46   
138.51   137.69   127.88   128.14   2.02   
140.96   138.77   128.97   125.19   2.01   
136.07   135.25   129.87   126.05   1.96   
139.26   139.61   128.22   124.80   2.03   
138.91   140.57   120.18   113.53   2.27   
123.84   123.27   118.46   112.62   1.86   
138.77   137.32   126.26   128.27   1.99   
140.72   139.75   130.31   126.45   2.02   
140.48   138.77   130.14   124.81   2.00   
140.57   139.14   130.07   125.53   2.01   
140.10   138.43   130.14   126.32   2.02   
137.12   137.91   128.91   125.97   1.97   
140.96   137.24   128.61   126.84   2.02   
139.75   138.51   127.66   126.45   2.02   
141.10   139.23   129.25   126.24   2.00   
140.45   139.64   129.30   125.33   2.01   
140.25   137.91   129.59   125.80   2.03   
140.25   137.46   126.72   126.84   2.02   
135.03   139.23   127.66   97.49   2.69   
102.90   100.31   98.36   99.59   1.48   
140.60   139.72   129.32   126.45   1.98   
140.84   138.40   130.38   126.84   2.00   
141.10   137.24   127.99   125.53   2.03   
139.26   139.75   128.27   128.41   2.00   
140.84   138.40   129.94   125.53   1.98   
140.99   138.17   128.96   127.52   2.01   
141.97   139.99   129.24   128.20   2.05   
140.72   139.87   129.74   127.99   2.04   
139.99   137.69   128.74   125.99   2.03   
139.49   134.78   128.91   126.78   2.00   
139.03   139.00   128.69   127.12   1.97   
140.72   138.65   126.19   126.64   2.02   
139.75   139.26   129.17   126.11   2.00   
140.60   139.75   129.65   96.12   3.77   
139.11   137.83   128.07   125.06   1.99   
