N               10000000
GB required     0.24
Threads         10
Copy    Scale   Add     Triad
31.00   46.74   43.47   51.15   1.31   
48.57   43.72   59.29   46.97   2.01   
47.96   46.43   62.15   49.00   1.99   
48.62   47.75   58.17   50.06   2.00   
47.92   47.89   63.98   51.66   2.16   
47.49   45.79   54.63   48.23   1.99   
47.06   46.87   63.01   48.68   2.05   
46.42   47.55   62.43   51.85   1.91   
48.56   47.39   64.12   52.06   2.07   
48.31   48.72   64.26   52.02   2.05   
48.78   48.65   64.15   52.12   2.06   
47.95   44.98   59.36   51.11   1.98   
47.08   47.91   58.37   51.56   1.93   
48.55   48.78   64.69   51.79   1.98   
48.68   48.35   61.82   50.21   2.00   
46.99   48.21   63.49   49.74   1.98   
45.35   45.47   62.22   51.61   1.91   
47.99   47.48   63.61   52.24   2.04   
48.25   48.30   64.62   51.87   2.06   
48.97   48.52   56.74   47.54   2.01   
46.50   46.54   54.82   49.62   2.04   
46.02   47.46   63.43   50.65   1.87   
48.65   46.98   61.84   50.68   2.00   
48.53   46.82   62.45   52.31   2.09   
47.16   47.32   63.44   51.60   1.92   
47.62   45.29   61.04   51.37   1.95   
47.87   47.20   62.05   50.48   1.99   
47.48   48.05   62.34   49.84   2.02   
47.66   47.61   58.42   50.78   1.98   
47.85   46.42   62.71   47.58   2.18   
47.28   47.32   57.62   49.76   1.94   
45.77   47.49   59.06   50.44   1.96   
47.46   46.35   60.70   46.86   2.02   
45.58   48.32   61.62   51.40   1.91   
48.06   47.20   60.42   50.54   2.08   
48.68   47.41   61.62   51.50   2.06   
48.32   48.15   61.12   48.74   2.10   
48.60   47.62   63.21   51.61   2.00   
48.66   48.12   61.95   50.08   2.00   
46.15   46.22   53.82   51.62   1.90   
48.32   48.65   63.64   51.93   1.98   
48.44   48.40   64.29   51.58   1.98   
48.56   48.13   64.22   52.03   2.00   
46.15   47.96   58.17   50.52   1.94   
48.25   48.77   59.49   51.45   2.07   
48.25   46.74   63.93   51.97   1.97   
49.17   48.75   56.32   49.37   2.01   
47.85   46.77   62.24   51.68   1.96   
49.12   48.02   65.11   51.55   1.99   
49.06   47.90   64.81   50.23   2.11   
48.66   46.77   63.64   50.23   2.02   
47.72   47.73   64.15   51.90   1.94   
49.19   48.12   64.76   52.28   2.02   
49.05   48.00   64.79   52.06   2.00   
48.53   48.11   64.52   51.90   1.98   
48.44   48.56   63.73   52.02   1.98   
48.43   48.56   64.09   52.23   1.99   
49.23   48.35   64.19   52.17   2.03   
49.17   47.99   64.88   51.93   2.00   
49.05   47.96   64.62   52.18   1.99   
48.19   48.77   64.69   52.06   1.96   
48.37   48.72   64.17   52.31   1.99   
49.21   48.49   64.31   51.81   2.02   
49.19   48.57   65.04   52.04   2.01   
48.99   47.56   64.74   51.66   1.99   
48.72   48.40   64.64   52.14   1.98   
48.39   48.75   64.47   51.79   1.97   
48.65   48.49   64.29   52.15   2.00   
49.20   48.47   63.78   52.31   2.01   
49.19   48.00   64.88   51.85   2.01   
49.25   48.71   61.19   51.56   2.01   
49.05   48.72   64.95   51.94   2.00   
48.63   48.75   63.92   52.28   2.04   
49.25   46.40   55.97   50.16   2.10   
44.59   47.15   55.74   48.91   1.97   
47.04   45.24   58.08   48.69   2.03   
45.27   47.72   59.78   50.69   1.87   
48.87   47.62   63.53   50.75   2.10   
48.24   47.51   63.98   50.52   2.02   
45.77   48.17   60.27   50.90   1.88   
48.38   48.27   56.04   46.31   2.16   
48.00   47.35   57.75   49.72   2.07   
48.03   48.38   62.45   49.47   2.02   
45.52   44.19   58.28   46.28   1.92   
47.10   46.73   59.17   48.16   2.03   
45.69   46.24   58.28   50.13   1.96   
46.18   48.46   63.56   51.45   1.96   
45.75   44.72   53.57   47.26   1.98   
45.69   44.45   57.83   50.88   1.87   
48.70   48.28   63.69   51.81   1.99   
48.03   46.67   59.45   48.13   2.06   
46.61   45.65   60.27   47.72   2.12   
46.47   45.31   60.81   48.57   1.97   
48.82   47.04   63.49   52.09   2.10   
46.67   47.65   60.61   50.75   1.98   
48.25   47.96   58.50   51.21   2.02   
47.82   47.06   57.79   48.97   2.01   
48.75   47.55   56.00   52.05   2.06   
47.72   48.34   58.31   51.65   2.01   
47.58   48.56   51.20   48.34   1.95   
