N               10000000
GB required     0.24
Threads         10
Copy    Scale   Add     Triad
31.89   48.11   51.47   51.41   1.31   
46.91   46.96   55.34   49.20   1.98   
46.72   47.98   57.46   49.96   2.08   
48.08   47.89   60.56   51.12   2.08   
47.61   46.61   62.16   49.92   2.07   
47.04   47.78   63.49   49.97   1.91   
48.02   46.00   61.54   51.31   2.07   
47.77   46.88   59.67   49.64   1.97   
38.69   46.74   53.89   50.91   1.78   
46.34   45.22   52.57   47.89   2.13   
45.70   46.62   58.38   48.20   2.03   
42.44   46.66   46.02   48.72   1.80   
46.70   46.22   56.91   49.24   2.12   
45.26   46.01   59.05   50.19   1.95   
48.68   47.25   60.70   48.51   2.00   
47.04   47.46   61.55   50.99   2.01   
48.45   48.65   64.31   52.00   2.10   
49.19   48.72   63.16   51.80   2.08   
48.51   48.49   64.47   51.82   2.16   
45.52   43.48   59.97   50.67   1.93   
48.62   48.63   63.80   51.77   2.10   
48.92   48.71   62.84   52.22   2.13   
49.07   47.72   64.07   51.14   2.08   
48.82   47.65   64.92   51.46   2.06   
48.66   48.59   64.48   51.77   2.06   
48.75   48.60   63.95   52.10   2.11   
49.12   48.59   64.12   51.53   2.10   
49.19   48.28   64.31   51.36   2.09   
49.08   48.19   64.24   52.25   2.07   
48.56   48.41   64.55   51.35   2.05   
47.75   48.40   63.67   51.82   2.06   
48.91   48.43   63.49   50.13   2.16   
47.39   46.34   58.94   48.67   2.04   
45.92   46.29   56.90   49.47   2.00   
47.06   45.66   63.23   52.05   1.99   
48.68   47.39   64.10   50.97   2.14   
47.34   46.23   53.46   48.89   2.18   
48.27   46.66   57.02   46.76   2.05   
42.99   45.76   61.12   48.19   1.85   
45.65   46.77   57.25   49.96   1.96   
46.51   47.48   56.88   50.75   2.03   
48.40   47.59   58.97   51.53   1.98   
47.13   48.23   61.86   51.52   2.01   
48.11   48.47   62.00   49.44   2.09   
47.22   47.96   61.62   48.39   2.12   
45.60   47.18   62.71   48.70   1.98   
45.83   46.80   58.38   45.98   2.02   
47.25   46.88   63.51   51.59   1.95   
48.40   48.57   54.10   50.01   2.12   
48.43   47.39   57.25   49.47   2.08   
47.73   47.07   63.33   49.85   1.95   
49.02   48.12   63.86   52.15   2.08   
49.14   46.88   64.80   50.80   2.12   
47.58   47.17   62.58   50.75   2.02   
48.12   48.65   63.90   51.64   2.05   
48.99   48.41   63.71   51.68   2.11   
49.03   48.57   63.86   51.71   2.10   
49.03   48.13   64.12   51.87   2.08   
48.96   48.09   64.12   51.70   2.08   
48.74   48.59   64.01   51.98   2.07   
48.93   48.77   63.76   52.41   2.10   
49.21   48.15   64.03   52.30   2.10   
48.48   48.08   64.78   52.20   2.06   
48.84   48.37   63.80   51.27   2.09   
46.39   44.99   63.59   50.03   1.89   
46.88   48.60   62.93   52.39   1.93   
49.16   48.76   63.98   51.94   2.01   
49.11   48.21   64.78   52.17   2.00   
49.03   48.25   64.62   51.72   1.99   
48.87   48.68   64.60   51.69   1.98   
48.72   48.60   63.82   52.28   2.00   
49.06   48.40   64.12   52.27   2.02   
49.17   47.82   64.83   51.78   2.08   
48.97   47.93   64.74   51.94   2.07   
48.47   48.74   64.88   51.16   2.06   
48.77   46.52   64.33   49.87   2.09   
45.69   45.86   59.43   51.52   1.94   
48.92   48.10   64.97   51.37   2.07   
48.95   47.85   64.24   51.51   2.09   
48.44   48.22   63.21   52.08   2.08   
47.66   46.27   64.00   51.69   2.05   
49.06   47.93   64.17   51.18   2.17   
49.19   47.07   64.55   48.22   2.18   
47.87   45.06   63.85   47.88   2.07   
45.31   48.45   60.04   50.21   1.93   
48.92   47.69   64.53   50.44   2.11   
48.92   48.21   63.14   50.37   2.05   
47.58   47.36   61.23   51.27   2.03   
49.07   48.19   64.12   48.49   2.31   
45.43   46.09   53.80   47.28   2.09   
47.56   47.28   54.83   48.38   2.05   
46.29   47.14   51.47   47.24   1.94   
45.70   46.73   61.40   50.19   1.89   
46.45   47.77   58.35   48.05   1.91   
46.43   48.15   63.86   51.94   1.95   
46.66   48.32   56.11   51.26   2.02   
48.32   45.51   61.89   50.35   2.11   
45.88   45.13   55.16   46.04   2.04   
44.74   45.91   55.58   50.74   1.83   
48.34   45.69   59.78   47.81   1.99   
