N               10000000
GB required     0.24
Threads         10
Copy    Scale   Add     Triad
34.07   48.85   53.24   52.79   1.41   
49.64   49.52   65.43   53.79   2.04   
48.97   49.02   65.54   53.42   2.01   
48.98   49.20   66.08   53.07   2.00   
49.23   49.15   65.40   53.66   2.05   
46.22   47.96   64.83   52.90   1.98   
47.61   49.00   60.70   50.17   2.09   
48.57   49.46   65.81   53.61   1.99   
48.59   48.97   65.97   52.55   1.99   
49.46   49.01   65.41   53.28   2.05   
49.53   48.90   65.63   53.57   2.03   
49.35   49.03   65.43   52.84   2.04   
49.41   48.93   65.81   53.08   2.02   
49.44   48.92   65.75   52.74   2.03   
48.78   49.08   65.65   53.27   2.01   
48.93   49.20   64.99   53.28   2.02   
49.74   48.84   65.63   53.20   2.05   
49.43   49.34   65.54   53.13   2.03   
49.43   48.74   65.54   53.43   2.02   
49.24   48.87   65.50   53.13   2.02   
48.85   49.37   65.79   53.24   2.01   
49.03   48.99   66.08   52.90   2.01   
49.37   49.19   65.92   53.19   2.04   
49.10   48.96   66.11   53.19   2.02   
49.48   49.43   65.94   53.00   2.02   
49.11   48.95   65.72   52.66   2.01   
49.26   48.96   65.52   53.28   2.02   
48.84   49.55   65.73   53.17   2.01   
49.08   49.02   65.56   53.31   2.00   
49.54   49.19   65.50   52.96   2.03   
49.35   49.41   65.45   53.13   2.04   
49.35   49.02   66.17   53.00   2.01   
49.75   47.99   64.40   52.99   2.05   
48.41   48.65   65.77   52.98   2.00   
48.69   48.99   65.15   53.30   1.99   
49.45   48.96   65.68   53.43   2.04   
49.54   48.87   65.40   53.11   2.02   
49.29   49.08   65.63   53.10   2.01   
49.23   49.00   66.17   53.04   2.02   
49.23   49.43   65.52   53.26   2.02   
48.80   49.26   66.01   53.41   2.00   
48.76   49.20   65.72   53.60   2.01   
49.43   49.19   65.54   53.55   2.01   
49.86   49.00   65.54   53.31   2.04   
49.81   48.68   66.40   53.20   2.03   
49.48   49.12   66.06   53.49   2.01   
48.82   48.93   66.15   53.24   1.99   
49.28   49.43   66.50   52.94   2.01   
49.40   49.40   65.50   53.74   2.04   
49.83   49.35   65.81   53.48   2.04   
49.74   49.02   66.30   53.24   2.04   
49.57   48.90   66.50   52.90   2.01   
49.60   49.00   66.56   52.77   2.02   
49.58   49.52   66.50   53.24   2.03   
49.10   49.53   65.38   53.57   2.00   
49.29   49.53   65.48   53.57   2.04   
49.74   49.25   65.07   53.23   2.05   
49.81   49.06   66.30   53.55   2.05   
49.26   49.02   66.43   53.24   2.03   
49.49   48.84   66.10   53.45   2.01   
48.78   49.58   66.37   53.13   1.99   
49.80   49.05   63.68   52.98   2.05   
49.01   49.30   65.77   53.48   2.03   
49.80   49.34   65.57   53.46   2.05   
49.78   48.72   66.44   53.19   2.02   
49.44   48.49   66.48   52.93   2.02   
49.52   49.11   65.59   51.99   2.04   
48.49   49.19   66.06   53.43   2.00   
49.28   49.55   65.57   53.79   2.05   
49.74   49.32   65.43   53.42   2.04   
49.72   49.38   66.20   53.10   2.03   
49.60   48.92   66.52   53.12   2.01   
49.66   48.91   66.17   53.29   2.02   
49.35   49.32   66.19   53.26   2.02   
49.29   49.52   65.61   53.58   2.00   
49.72   49.26   66.10   53.61   2.05   
49.83   49.17   65.97   53.45   2.04   
49.84   48.78   66.17   53.51   2.04   
49.63   48.93   66.43   52.94   2.01   
49.14   49.16   66.50   53.17   2.00   
48.93   49.49   66.50   53.24   1.99   
49.35   49.46   65.86   53.51   2.03   
49.66   49.23   65.75   53.54   2.04   
49.89   49.34   65.20   53.57   2.05   
49.70   49.16   66.44   53.24   2.02   
49.46   48.90   66.59   52.90   2.02   
48.98   49.21   66.21   53.44   1.99   
49.10   49.55   66.11   53.12   1.99   
49.58   48.30   65.77   53.51   2.06   
49.45   49.32   64.92   53.62   2.05   
49.80   48.38   66.19   53.48   2.04   
49.77   48.68   66.63   53.22   2.03   
49.55   49.08   66.43   53.10   2.01   
49.47   48.93   66.35   53.24   2.02   
49.23   49.50   66.32   53.26   2.02   
49.25   49.37   65.66   53.79   2.03   
49.68   49.18   65.75   53.50   2.05   
49.77   49.24   66.08   53.27   2.03   
49.44   49.43   66.48   53.31   2.01   
49.67   49.60   66.59   52.53   2.02   
