N               10000000
GB required     0.24
Threads         10
Copy    Scale   Add     Triad
31.55   46.80   51.39   52.15   1.30   
48.91   48.50   64.07   52.07   2.03   
48.97   48.11   58.78   50.96   2.08   
47.02   47.98   65.75   42.13   2.00   
45.51   45.65   51.59   47.38   1.96   
45.29   46.62   57.17   49.83   2.02   
46.45   44.32   63.19   51.54   2.01   
47.96   46.99   61.52   49.28   2.05   
49.17   47.16   64.78   50.71   2.08   
47.37   47.73   58.38   50.48   2.09   
48.31   48.34   59.94   52.02   2.07   
46.50   46.54   61.76   51.69   1.91   
47.86   46.35   53.79   47.74   2.14   
46.84   45.91   59.72   48.36   2.03   
44.52   44.07   55.79   45.83   2.03   
46.47   45.11   53.93   48.16   1.91   
47.65   47.58   64.29   49.64   2.07   
48.75   46.35   59.04   51.59   2.07   
48.28   48.31   56.74   51.10   2.14   
47.90   47.66   63.99   51.90   1.95   
48.56   48.18   60.52   48.10   2.05   
46.40   47.52   61.86   45.05   2.04   
46.54   44.96   60.07   51.56   1.92   
48.63   47.52   65.32   48.60   2.09   
48.69   47.00   61.84   48.83   2.05   
46.47   48.32   56.78   51.75   1.91   
49.23   46.91   57.57   50.43   2.19   
48.34   45.41   63.51   47.91   2.02   
48.56   47.85   61.86   48.26   2.04   
44.77   47.95   64.60   52.07   1.96   
47.65   46.47   57.35   39.15   2.31   
45.69   47.34   59.93   50.38   1.96   
46.98   48.51   57.10   50.44   2.03   
48.54   46.12   61.92   48.94   2.07   
47.17   47.18   63.67   52.04   1.96   
49.23   48.71   64.60   52.31   2.03   
47.92   48.44   64.88   52.38   1.95   
48.12   48.34   64.81   51.02   1.96   
48.74   46.57   60.51   48.48   2.06   
48.81   48.97   56.00   48.29   2.03   
46.92   45.75   51.88   47.94   2.12   
45.19   45.42   59.10   49.42   1.99   
47.37   48.13   58.35   50.49   2.03   
46.99   47.34   64.86   50.41   1.98   
48.31   47.90   60.31   52.53   1.97   
48.32   48.87   63.98   48.26   2.09   
48.78   48.44   63.43   52.25   2.12   
45.80   47.85   57.64   51.69   1.96   
48.16   48.78   62.99   52.34   2.04   
48.25   48.68   61.19   52.12   2.03   
47.55   48.31   59.01   51.88   2.08   
49.25   48.17   64.48   52.75   2.19   
47.92   47.39   58.45   49.13   2.05   
46.32   49.17   65.50   52.67   1.89   
48.90   49.16   64.66   52.98   2.05   
49.58   48.28   65.04   52.86   2.04   
49.46   48.37   59.95   50.99   2.02   
48.78   48.66   63.84   52.18   2.09   
47.83   48.22   63.76   51.71   2.03   
47.14   47.64   64.05   48.86   2.04   
47.89   48.13   63.26   52.61   2.07   
49.16   48.25   65.22   51.99   2.08   
49.07   48.50   65.68   52.85   2.07   
48.90   48.62   64.55   52.84   2.08   
48.95   48.85   65.10   52.93   2.10   
49.47   48.75   65.90   52.94   2.12   
49.58   47.11   55.17   51.94   2.18   
46.87   46.98   64.31   51.75   1.90   
49.41   48.03   64.20   51.78   2.09   
48.03   48.32   63.78   50.44   2.03   
49.22   48.23   65.50   52.31   2.08   
49.07   48.78   64.85   52.33   2.09   
48.85   47.98   63.03   50.83   2.07   
48.75   47.18   63.66   49.89   2.01   
47.15   46.95   65.08   52.28   1.99   
48.90   49.01   62.32   51.95   2.05   
48.25   46.20   64.69   50.78   2.06   
46.34   47.44   64.72   50.31   1.97   
47.38   46.79   55.92   49.19   2.08   
46.03   48.23   56.98   51.19   1.98   
46.20   47.16   60.96   47.38   2.14   
48.65   47.73   57.87   50.59   2.15   
48.48   46.14   59.55   51.96   2.08   
47.70   48.72   61.70   48.78   2.00   
49.14   47.81   65.07   50.76   2.11   
48.09   48.02   64.10   53.01   2.00   
48.18   48.75   61.05   49.46   2.09   
47.82   46.31   54.98   47.24   2.12   
48.31   45.34   62.29   49.78   2.06   
47.81   47.53   58.45   48.35   2.11   
49.03   43.88   55.34   47.88   2.23   
48.08   43.75   59.10   48.61   2.02   
46.42   46.16   63.06   49.21   2.01   
44.96   43.81   54.51   44.04   2.00   
47.86   46.39   59.66   47.25   2.12   
46.65   47.43   60.52   50.00   2.07   
45.92   46.61   64.26   50.42   1.91   
48.68   46.38   63.69   47.60   2.11   
47.18   45.08   61.31   48.41   2.08   
44.73   48.18   59.73   48.45   1.94   
