N               10000000
GB required     0.24
Threads         10
Copy    Scale   Add     Triad
30.22   48.44   50.42   51.23   1.31   
47.82   48.47   59.82   52.14   1.96   
49.14   49.08   63.11   52.07   2.10   
48.41   48.60   64.31   51.79   2.08   
49.20   48.41   63.54   52.29   2.09   
49.53   45.87   55.31   52.46   2.11   
49.07   46.09   64.26   52.30   2.01   
48.74   48.18   64.14   52.54   1.99   
49.01   48.65   63.95   52.46   2.02   
48.95   48.80   64.78   52.46   2.00   
48.91   48.38   64.48   51.96   1.99   
48.82   48.49   64.92   52.00   2.00   
48.47   49.14   64.55   52.56   2.08   
48.80   48.63   64.36   52.50   2.08   
48.99   46.53   63.14   51.87   2.08   
48.90   48.22   63.95   51.54   2.07   
48.72   48.81   64.57   52.25   2.07   
48.23   48.53   65.36   52.74   2.05   
48.90   48.86   64.41   52.77   2.09   
49.63   48.63   64.83   52.44   2.11   
49.10   48.74   65.45   52.24   2.07   
48.66   48.50   65.18   52.41   2.06   
48.68   49.00   64.81   52.48   2.06   
49.41   49.08   65.61   52.47   2.09   
49.14   49.05   64.86   52.99   2.11   
49.55   49.05   65.27   52.86   2.12   
47.86   48.08   61.19   52.34   1.94   
49.26   48.45   65.79   52.16   2.00   
48.62   48.92   63.64   51.45   2.03   
48.37   47.65   64.57   51.26   2.05   
49.38   48.81   65.34   52.93   2.03   
49.55   48.29   65.83   51.64   2.09   
49.00   48.43   65.79   50.02   2.11   
49.19   47.10   63.21   51.00   2.07   
48.41   49.18   64.52   53.17   2.07   
49.61   49.00   65.02   52.87   2.10   
49.43   48.95   65.63   52.11   2.09   
49.25   48.49   65.68   52.46   2.07   
49.46   48.82   65.59   51.69   2.13   
48.88   46.89   61.46   51.50   2.11   
49.63   49.02   64.99   52.91   2.10   
49.53   48.59   65.66   52.81   2.11   
49.29   48.56   65.92   52.36   2.07   
49.57   49.19   65.88   52.86   2.09   
48.57   49.11   65.52   52.70   2.06   
49.03   49.15   64.86   53.16   2.10   
49.60   48.95   65.20   52.59   2.11   
49.50   48.59   65.81   52.51   2.09   
49.19   48.57   65.56   52.40   2.07   
48.66   49.06   64.62   52.56   2.09   
48.95   48.93   64.59   52.97   2.09   
46.76   47.25   64.10   49.26   1.91   
46.81   45.21   55.48   50.29   1.91   
48.59   45.13   59.57   51.41   1.98   
48.55   46.11   63.85   48.60   2.09   
48.60   48.82   64.43   53.20   2.03   
46.87   47.98   57.20   52.01   2.06   
49.16   46.43   56.25   48.51   2.10   
47.65   46.24   63.56   51.57   1.96   
49.08   48.37   58.78   46.63   2.04   
39.52   47.77   54.63   45.86   1.75   
46.02   45.48   59.47   48.07   1.94   
44.12   47.37   50.83   49.06   1.95   
47.85   47.95   65.29   49.61   2.01   
49.12   48.71   65.22   52.84   2.09   
49.28   47.01   59.29   49.64   2.00   
46.55   47.65   64.21   50.74   1.89   
48.13   48.44   64.62   50.82   2.04   
48.25   45.83   60.76   51.88   2.01   
48.68   47.88   62.53   50.52   2.01   
45.83   47.70   62.81   49.71   1.87   
47.82   47.81   59.90   51.15   2.09   
48.45   46.32   64.73   51.97   2.05   
48.37   47.30   62.18   50.67   2.07   
48.88   48.72   65.43   52.08   2.08   
49.25   47.82   65.57   51.18   2.13   
47.17   47.63   59.74   49.78   2.06   
46.22   45.70   56.91   46.56   2.02   
45.29   47.63   64.73   50.63   1.95   
47.35   47.23   57.90   52.11   2.04   
48.87   46.22   63.68   50.52   2.09   
48.24   48.91   64.08   51.58   2.00   
47.72   47.76   65.43   50.91   1.93   
49.15   48.98   65.64   51.28   2.12   
48.00   45.22   62.82   51.09   1.97   
47.85   45.86   63.19   49.11   1.99   
47.82   44.97   63.37   47.18   2.13   
43.85   47.61   57.40   49.60   1.88   
47.14   46.96   61.84   51.70   1.97   
46.55   47.88   63.81   51.47   1.94   
47.65   44.77   57.72   49.39   2.05   
45.45   46.04   61.22   46.67   1.92   
46.96   48.69   59.21   51.04   2.04   
48.75   45.61   62.58   49.01   2.04   
47.46   46.95   54.74   49.09   2.04   
46.49   48.39   54.18   49.50   1.99   
48.92   48.88   65.11   52.83   2.10   
49.19   48.47   64.52   52.43   2.22   
48.32   47.70   65.36   52.00   1.97   
47.85   46.74   64.04   49.71   1.95   
