N               10000000
GB required     0.24
Threads         10
Copy    Scale   Add     Triad
29.98   45.57   46.27   49.02   1.25   
42.79   45.90   56.38   49.11   1.96   
45.87   45.58   62.57   47.00   1.90   
45.98   44.23   59.75   46.01   1.93   
45.07   44.65   59.36   51.12   2.04   
46.99   45.85   63.11   46.74   2.18   
42.69   46.59   41.97   43.84   1.97   
43.33   40.94   46.22   47.10   2.10   
43.98   43.48   51.76   44.60   1.93   
44.37   43.62   50.36   46.50   2.19   
39.92   44.93   47.50   46.86   1.72   
45.13   46.64   47.12   46.07   2.15   
41.65   38.77   41.07   42.98   2.10   
43.45   47.46   46.58   40.67   1.81   
39.96   45.71   44.98   48.76   2.02   
45.33   37.65   56.78   46.40   1.95   
41.78   47.32   54.93   51.32   2.02   
48.09   48.28   55.48   47.40   2.08   
48.86   42.47   63.57   47.71   2.15   
43.57   48.41   56.13   52.32   2.13   
48.15   42.83   64.36   46.39   2.10   
49.14   43.39   63.61   45.72   2.11   
49.01   48.91   61.57   51.80   2.16   
49.09   47.99   63.63   50.50   2.10   
47.93   49.11   62.47   53.55   2.07   
47.98   49.03   63.73   52.99   2.10   
49.34   47.68   66.17   52.17   2.09   
49.21   47.90   65.47   52.15   2.09   
48.68   49.17   65.92   51.77   2.08   
48.43   49.07   62.73   53.52   2.05   
48.72   48.92   63.43   53.08   2.08   
49.21   47.96   65.31   50.12   2.30   
44.38   46.00   51.19   47.38   2.10   
41.73   44.17   50.18   44.87   1.97   
43.52   44.63   53.97   47.12   1.85   
45.25   48.13   63.12   52.49   1.92   
49.60   48.65   63.80   53.18   2.08   
48.94   47.41   66.00   51.96   2.00   
49.17   47.11   65.02   51.60   2.15   
47.41   48.87   63.80   53.09   2.03   
47.90   48.90   63.54   52.86   2.09   
49.46   48.31   63.75   53.10   2.17   
49.05   48.54   65.79   51.92   2.11   
49.03   48.63   65.66   52.44   2.08   
48.48   49.41   64.86   52.20   2.06   
48.07   47.74   63.27   52.63   2.08   
48.32   49.15   62.08   52.69   2.04   
49.06   48.44   66.04   52.31   2.11   
49.10   47.75   65.40   52.54   2.10   
47.96   49.14   65.45   52.45   2.05   
48.69   48.96   66.26   52.97   2.12   
49.49   48.82   63.97   53.18   2.14   
49.67   49.11   63.39   51.97   2.10   
49.38   48.50   65.59   52.64   2.10   
49.11   48.90   54.83   46.05   2.22   
46.22   45.87   49.23   49.06   2.01   
45.98   45.90   37.19   49.33   2.00   
48.09   47.92   62.75   53.22   2.09   
49.32   47.48   64.66   51.22   2.09   
49.12   47.70   65.59   51.99   2.08   
47.57   49.32   65.90   51.80   2.02   
47.34   48.81   62.52   53.63   2.08   
49.60   48.32   62.53   53.48   2.18   
49.38   47.83   65.95   53.48   2.15   
49.16   47.92   65.81   52.53   2.08   
47.71   48.84   65.77   52.63   2.04   
48.06   48.96   66.19   52.21   2.11   
48.15   47.65   64.14   53.38   2.10   
49.58   48.76   64.48   52.63   2.14   
47.99   48.93   63.56   53.15   2.09   
49.08   49.26   65.97   52.83   2.10   
49.11   49.11   63.51   53.24   2.09   
49.12   48.19   64.31   53.55   2.11   
49.60   48.00   65.31   53.61   2.11   
49.43   48.69   65.22   53.30   2.11   
48.21   48.69   64.72   53.32   2.08   
49.02   47.30   64.07   53.14   2.07   
49.40   49.23   66.04   53.17   2.09   
49.50   49.25   64.79   52.86   2.11   
49.08   48.75   65.41   52.89   2.09   
49.05   47.93   61.34   52.61   2.09   
49.52   44.04   50.51   41.16   2.26   
43.62   43.22   51.23   47.11   2.10   
45.89   42.71   52.69   46.08   1.98   
42.48   45.43   49.79   47.64   2.16   
45.19   41.94   53.28   45.14   2.11   
45.85   44.65   54.34   48.18   2.10   
44.88   44.20   54.38   45.91   2.04   
44.98   46.92   51.23   47.53   2.07   
46.43   45.16   52.03   45.94   2.16   
45.87   44.89   55.02   47.15   2.01   
43.07   44.64   49.82   45.71   1.93   
44.88   44.90   52.54   46.40   2.17   
45.56   45.41   49.12   42.77   2.06   
39.37   42.08   44.18   43.26   1.68   
45.71   44.96   56.23   49.15   2.20   
48.17   43.03   63.93   48.61   2.02   
43.27   48.81   55.74   51.97   2.07   
49.25   47.81   58.21   50.25   2.28   
48.53   43.10   63.27   47.55   2.15   
