N               10000000
GB required     0.24
Threads         10
Copy    Scale   Add     Triad
34.92   48.18   49.07   46.16   1.81   
46.19   38.57   52.85   45.18   2.02   
47.42   44.79   62.89   49.71   1.96   
45.96   46.52   55.28   51.01   2.02   
48.30   46.74   62.03   49.26   2.04   
46.95   47.62   61.18   50.66   1.92   
47.32   47.48   60.35   51.76   2.01   
48.96   46.89   65.22   49.75   2.02   
47.58   47.32   62.11   48.97   1.98   
45.82   47.88   56.55   50.73   1.94   
48.68   45.65   61.94   49.01   2.09   
47.17   46.16   60.79   49.74   2.01   
46.74   47.59   57.94   50.04   1.96   
46.78   47.58   59.23   49.29   2.07   
47.39   46.23   51.07   42.48   2.03   
44.22   46.53   40.30   46.06   1.94   
48.63   45.57   60.90   48.99   2.02   
45.41   48.01   55.36   43.18   2.18   
46.99   44.51   53.38   44.93   1.94   
46.14   42.42   51.79   47.71   2.00   
44.69   43.49   53.13   46.31   2.02   
44.30   44.01   54.52   43.93   1.92   
43.50   44.15   55.58   48.18   2.01   
47.62   45.43   49.17   46.54   2.06   
46.78   45.70   61.43   50.60   2.11   
45.99   43.51   57.40   48.71   1.99   
43.39   44.77   54.67   48.91   2.10   
46.07   46.81   48.48   47.10   1.87   
48.06   47.96   64.76   52.30   1.96   
49.17   48.83   65.16   52.12   1.99   
48.69   48.59   64.95   52.03   1.97   
49.05   47.49   64.19   52.53   2.03   
49.19   48.65   63.80   52.34   2.03   
49.06   47.37   65.04   51.27   2.00   
48.29   48.49   64.17   51.35   2.04   
48.96   48.47   64.40   52.03   2.06   
48.47   48.59   65.10   51.61   2.05   
48.05   47.98   64.53   52.14   2.03   
48.22   48.34   64.05   52.11   2.07   
49.26   47.43   64.92   52.49   2.07   
48.93   48.51   64.55   52.04   2.06   
48.89   48.75   63.88   52.15   2.08   
49.11   48.72   63.56   52.04   2.10   
48.82   47.42   65.04   51.76   2.06   
48.25   46.95   65.13   51.61   2.05   
43.29   43.74   53.98   49.93   2.01   
47.93   45.29   62.07   49.79   1.99   
46.91   47.00   59.39   51.78   1.97   
48.75   47.21   62.02   50.01   2.06   
48.57   46.77   61.24   48.85   2.10   
45.94   42.91   58.85   49.19   1.98   
44.17   45.26   53.38   46.64   1.96   
47.22   44.78   55.67   46.13   2.10   
46.22   45.10   59.24   47.08   2.04   
43.54   45.19   52.61   47.18   1.87   
46.85   46.69   53.89   47.62   1.99   
46.19   40.55   57.76   46.71   2.06   
45.92   45.26   55.46   48.78   1.98   
48.65   46.32   55.92   50.12   2.08   
45.98   44.90   52.33   47.03   2.09   
48.55   45.34   56.68   47.20   2.09   
46.38   47.73   57.92   48.93   1.89   
48.66   46.82   60.98   51.06   2.05   
48.99   46.09   61.75   50.99   2.02   
46.44   48.08   59.21   48.24   2.00   
47.79   46.31   59.07   50.86   1.95   
47.63   46.54   59.42   48.74   2.04   
46.27   47.86   56.74   50.40   1.95   
48.08   45.81   61.68   45.77   2.07   
45.38   46.99   60.41   50.36   1.94   
47.20   46.88   58.07   50.64   1.99   
45.90   46.95   58.52   49.28   1.91   
46.27   46.88   62.05   48.19   1.96   
47.41   46.50   60.85   50.69   2.02   
46.63   47.30   60.44   51.76   1.94   
47.59   48.47   60.36   51.69   2.00   
47.82   47.25   60.96   52.22   1.95   
48.43   48.47   64.31   52.44   2.00   
49.11   47.70   65.23   51.86   1.99   
48.71   48.25   65.11   51.51   1.97   
48.03   48.21   64.45   51.75   1.98   
47.41   47.83   62.45   52.32   1.92   
48.66   47.13   64.36   52.53   1.99   
48.06   47.64   64.46   51.71   1.97   
48.91   47.65   64.62   51.39   2.00   
48.40   48.02   64.52   51.50   1.97   
48.32   48.22   64.04   52.10   1.98   
48.68   47.70   62.99   52.16   1.99   
48.66   48.63   63.49   50.61   2.02   
48.85   48.72   60.75   52.08   1.98   
48.81   48.68   65.18   51.26   1.99   
47.29   45.82   56.75   47.15   2.00   
44.36   45.37   48.50   47.21   1.91   
46.08   46.54   65.02   51.56   1.90   
48.85   47.85   63.41   51.41   2.00   
48.51   48.38   62.96   51.89   2.00   
48.21   47.76   62.66   51.62   2.01   
48.48   48.43   63.66   51.07   1.96   
47.88   48.06   64.59   50.86   1.95   
48.74   47.02   64.05   50.89   2.01   
