N               10000000
GB required     0.24
Threads         10
Copy    Scale   Add     Triad
40.07   48.25   58.74   51.10   1.62   
48.79   49.19   64.92   44.60   2.06   
48.80   48.91   64.67   52.44   2.05   
49.41   48.30   65.34   52.96   2.09   
49.20   48.95   65.45   52.73   2.08   
48.80   48.34   64.86   53.23   2.09   
48.68   48.68   65.61   52.15   2.04   
48.78   47.82   65.57   52.11   2.05   
48.32   48.69   64.48   52.75   2.06   
49.53   48.56   65.91   52.90   2.07   
49.43   48.97   65.88   52.72   2.07   
48.37   49.19   65.73   52.82   2.06   
49.20   48.95   64.64   52.84   2.11   
49.29   48.18   65.68   51.98   2.06   
48.01   49.14   65.75   53.23   2.03   
49.03   49.31   65.97   53.16   2.05   
49.57   49.26   66.06   53.19   2.07   
49.54   49.32   66.04   53.03   2.07   
49.49   49.25   65.86   53.05   2.07   
49.58   49.14   66.12   53.22   2.08   
49.63   49.22   66.10   53.20   2.07   
49.29   48.53   65.92   52.38   2.05   
48.59   49.22   64.97   53.13   2.07   
49.44   49.29   65.81   53.13   2.06   
49.64   47.69   65.95   52.13   2.08   
48.56   48.94   65.27   52.14   2.05   
48.35   48.49   64.74   52.92   2.06   
49.46   49.00   65.95   52.79   2.07   
49.29   49.12   66.00   52.87   2.07   
48.75   49.11   60.12   52.65   2.06   
48.31   48.91   61.01   53.09   2.04   
49.55   48.24   65.81   52.28   2.11   
49.45   48.57   65.83   53.05   2.12   
49.12   49.19   66.08   52.66   2.05   
49.35   49.32   65.75   53.17   2.06   
49.64   48.99   66.12   53.18   2.08   
49.60   48.93   65.61   53.06   2.07   
49.55   48.65   65.97   53.09   2.07   
49.50   48.82   66.17   53.13   2.07   
49.58   49.26   66.23   53.14   2.07   
49.38   49.16   66.13   53.18   2.07   
49.57   49.28   65.97   53.18   2.08   
49.64   49.26   65.65   53.19   2.07   
49.52   49.21   65.95   52.79   2.06   
49.54   49.02   66.11   53.04   2.07   
49.67   49.16   66.19   53.15   2.08   
49.43   49.26   65.95   53.18   2.07   
49.67   48.90   65.43   53.20   2.08   
49.44   49.29   65.51   52.98   2.06   
49.60   49.21   65.99   53.13   2.07   
49.58   48.23   66.10   53.21   2.09   
49.61   48.60   65.02   52.95   2.08   
49.61   49.28   65.40   53.17   2.07   
49.44   49.31   65.77   53.05   2.06   
49.53   49.25   65.72   53.09   2.07   
48.71   49.15   66.08   53.18   2.05   
49.63   49.22   65.95   53.10   2.09   
49.48   49.26   66.03   53.06   2.06   
49.15   49.28   66.13   52.85   2.08   
49.23   49.08   66.24   52.64   2.05   
49.61   48.09   65.83   52.94   2.10   
49.60   48.49   65.31   52.43   2.14   
48.19   43.46   50.32   44.41   2.21   
48.57   44.38   63.16   49.17   2.10   
44.56   47.92   57.02   52.92   2.04   
48.65   48.78   58.19   52.29   2.20   
48.10   44.73   65.97   49.56   2.04   
48.29   45.39   64.21   49.78   2.06   
45.77   48.99   60.73   50.99   2.06   
49.43   47.37   59.91   51.06   2.19   
49.49   48.99   59.39   50.40   2.07   
49.05   48.37   60.90   50.43   2.10   
49.08   46.31   63.01   49.81   2.08   
46.77   49.06   59.93   52.90   2.01   
47.55   46.12   65.84   52.71   2.02   
48.43   48.24   46.67   48.72   2.07   
46.27   35.22   50.74   48.18   1.97   
49.06   43.37   63.23   48.27   2.09   
42.89   47.69   55.93   52.46   2.00   
48.18   49.05   56.50   50.90   2.20   
48.57   43.80   63.90   48.55   2.08   
44.04   49.22   60.76   49.15   1.92   
45.88   45.80   50.22   46.45   2.19   
46.02   42.29   51.66   45.26   1.97   
47.99   43.68   55.74   48.97   2.08   
47.81   46.65   58.61   47.83   1.98   
45.90   44.86   58.56   49.60   1.97   
46.91   46.32   57.40   49.68   2.04   
48.18   45.96   58.42   48.97   2.12   
46.36   46.26   59.33   52.51   1.96   
48.90   47.41   64.83   51.97   2.06   
49.13   47.10   64.31   52.31   2.06   
48.37   48.44   62.99   51.50   1.98   
48.66   49.03   64.38   52.76   2.04   
49.16   49.15   64.09   52.37   2.06   
47.69   47.69   64.60   52.17   2.01   
49.44   48.86   65.86   52.65   2.08   
49.49   48.96   66.10   52.60   2.09   
49.56   48.55   64.86   52.94   2.09   
49.03   48.74   64.43   52.68   2.06   
