N               10000000
GB required     0.24
Threads         10
Copy    Scale   Add     Triad
30.59   48.13   51.76   52.59   1.26   
49.23   48.99   63.95   52.16   2.02   
48.40   48.96   65.56   52.43   2.08   
49.10   48.41   65.68   52.52   2.10   
49.49   48.88   65.46   52.74   2.12   
49.02   48.44   63.19   53.55   2.09   
48.87   49.43   63.73   52.97   2.10   
49.44   49.37   63.57   52.87   2.10   
49.34   48.51   65.31   52.40   2.09   
49.21   48.52   65.84   52.29   2.09   
48.81   49.12   66.10   52.50   2.08   
49.01   49.20   65.95   52.90   2.11   
49.60   48.95   64.81   53.33   2.13   
34.92   49.15   55.15   52.28   1.42   
48.63   47.48   64.97   53.50   2.02   
47.34   46.36   64.60   52.84   1.96   
49.57   47.57   64.31   53.25   2.13   
48.17   46.59   59.57   52.66   1.96   
47.89   48.05   65.10   52.31   1.94   
48.95   49.46   64.78   52.46   2.07   
48.63   49.41   64.55   52.86   2.06   
48.86   48.99   65.18   53.10   2.08   
49.72   48.98   65.57   52.68   2.13   
49.72   48.22   66.45   52.07   2.12   
49.57   48.59   65.31   52.72   2.11   
49.26   48.96   64.76   52.90   2.10   
49.03   49.44   64.62   52.74   2.09   
49.26   49.26   64.48   52.73   2.10   
49.43   49.30   64.24   52.85   2.11   
49.06   48.63   66.12   52.43   2.08   
49.54   48.53   66.17   52.89   2.11   
49.23   49.14   66.10   52.63   2.09   
49.21   49.16   63.90   53.56   2.12   
49.83   48.96   64.35   53.25   2.14   
49.34   48.81   64.85   52.50   2.10   
49.03   48.51   65.01   52.37   2.07   
48.56   49.41   64.88   52.37   2.05   
48.94   49.11   65.50   53.18   2.09   
49.35   48.91   65.75   53.01   2.12   
49.77   49.02   65.74   52.90   2.13   
49.50   48.65   65.18   52.87   2.10   
49.40   48.93   64.76   53.03   2.11   
48.72   49.50   64.86   52.60   2.06   
48.71   49.53   63.98   53.11   2.10   
46.98   47.89   64.26   50.59   2.01   
49.60   48.40   66.44   52.47   2.12   
49.38   48.09   66.19   52.47   2.10   
49.14   49.11   64.86   52.97   2.10   
48.86   49.24   63.85   53.39   2.09   
49.49   49.20   64.81   52.94   2.11   
49.32   48.34   65.00   51.72   2.09   
48.37   48.80   64.72   52.54   2.05   
48.08   48.12   52.87   48.98   2.02   
49.43   46.88   57.02   48.47   2.08   
45.98   48.87   56.82   51.64   1.92   
49.08   48.23   65.22   52.55   2.10   
48.68   45.08   65.68   51.05   2.07   
49.09   47.88   62.31   50.28   2.16   
46.10   45.53   56.29   48.91   2.01   
47.99   45.73   58.30   49.16   2.16   
47.63   42.43   56.63   47.63   2.02   
46.04   46.80   62.35   46.66   2.08   
46.80   46.81   58.68   50.03   1.98   
48.88   46.04   60.47   49.25   2.03   
45.86   49.11   55.44   51.11   2.07   
47.49   45.15   61.76   51.66   2.00   
47.45   47.02   65.48   51.96   2.05   
45.86   45.96   58.40   49.07   2.00   
47.49   45.17   55.80   49.25   2.20   
46.28   44.32   54.60   52.77   2.15   
47.35   44.27   55.23   47.88   2.09   
42.72   44.37   55.69   47.60   1.87   
43.90   47.39   54.24   49.05   1.91   
48.21   48.25   64.76   50.66   1.99   
47.07   46.18   62.48   49.30   2.02   
46.54   48.19   63.53   52.75   2.02   
48.03   46.53   64.55   48.36   2.02   
49.03   48.30   64.52   51.80   2.07   
49.11   48.97   65.06   52.16   2.07   
49.06   48.40   65.56   52.43   2.15   
45.95   48.11   64.21   52.29   2.00   
48.88   47.53   63.02   52.70   2.10   
48.11   49.10   56.64   51.13   2.03   
47.66   49.48   55.13   49.50   2.00   
49.69   47.32   66.08   53.12   2.10   
49.80   48.35   65.86   50.02   2.04   
47.09   48.82   56.97   52.37   1.98   
47.76   47.32   58.37   49.30   2.02   
45.94   49.02   54.60   47.88   1.96   
45.22   42.70   56.49   48.23   2.12   
43.86   46.69   57.42   45.10   2.03   
45.42   45.30   56.00   47.61   2.00   
46.93   46.38   57.16   51.39   2.04   
46.06   46.43   54.79   47.70   2.09   
46.63   47.05   63.91   44.72   2.01   
47.82   46.72   63.64   50.55   1.96   
47.21   48.34   66.19   48.44   2.04   
49.64   45.17   63.47   53.04   2.08   
49.70   48.83   64.17   53.29   2.13   
49.35   48.40   64.53   52.61   2.02   
