N               10000000
GB required     0.24
Threads         10
Copy    Scale   Add     Triad
32.94   48.44   53.32   52.17   1.38   
48.11   48.53   65.32   52.64   1.97   
49.30   48.63   64.38   53.13   2.05   
47.13   46.31   60.33   49.92   1.95   
47.48   48.03   63.81   43.93   2.07   
47.89   47.90   64.67   51.48   1.97   
48.80   47.85   63.41   51.37   2.04   
48.27   48.54   57.57   50.26   2.00   
48.68   47.13   64.55   49.48   2.03   
45.89   47.83   64.17   50.51   1.98   
48.34   47.27   62.34   52.21   2.14   
45.43   48.37   57.66   44.55   1.92   
47.04   47.30   64.53   52.79   1.98   
49.31   48.74   65.77   52.81   1.99   
49.25   48.44   66.93   52.65   2.06   
49.36   48.57   66.50   52.14   2.07   
49.23   49.05   65.38   53.05   2.07   
49.53   48.80   64.12   53.75   2.07   
48.45   41.95   54.79   51.98   2.11   
47.42   43.56   55.68   47.88   2.04   
47.83   45.45   56.82   50.20   2.03   
49.05   49.11   65.48   51.10   2.09   
46.08   48.78   52.81   50.03   2.04   
48.71   45.75   63.19   49.19   2.02   
46.99   46.58   63.46   50.40   2.02   
46.39   48.44   64.64   50.48   1.93   
48.86   47.32   59.03   51.95   2.11   
46.61   46.11   64.08   46.34   2.08   
46.61   47.49   57.32   52.12   2.07   
47.44   47.41   56.00   50.27   2.05   
47.62   45.60   62.99   52.61   2.01   
48.31   46.58   58.48   46.85   2.05   
44.62   48.31   56.15   50.18   1.86   
46.86   46.04   63.06   50.39   1.92   
49.08   48.53   65.61   53.13   1.99   
49.44   49.06   65.97   53.38   2.03   
49.83   49.09   66.03   53.09   2.04   
49.72   48.60   65.63   53.05   2.02   
49.61   48.71   65.70   52.83   2.01   
49.26   48.75   65.20   53.15   2.00   
48.74   49.17   65.04   52.25   1.97   
49.41   47.69   63.97   53.11   2.02   
49.07   49.49   63.91   52.92   2.01   
46.89   47.44   66.59   51.77   1.93   
47.79   47.89   66.10   50.84   1.98   
49.60   46.24   62.81   52.98   2.18   
47.73   46.30   60.79   49.64   2.00   
46.26   48.44   64.57   53.19   1.89   
45.92   48.28   53.94   50.17   2.10   
49.40   46.12   61.57   47.10   2.06   
47.79   48.63   63.08   51.94   1.96   
48.19   48.28   61.75   51.00   1.96   
46.88   47.38   63.27   51.61   2.00   
48.66   47.79   63.18   52.93   2.07   
48.69   46.54   62.32   53.48   2.09   
47.32   45.83   60.90   50.83   1.96   
47.79   45.51   63.41   52.47   1.94   
48.62   47.76   63.92   51.99   1.96   
48.56   48.87   66.83   52.15   1.97   
48.66   49.16   65.22   52.98   2.08   
49.81   48.93   63.14   50.72   2.10   
49.66   48.59   65.52   53.26   2.10   
48.82   49.12   65.02   52.42   2.03   
49.02   49.58   64.31   52.76   2.04   
48.96   49.30   64.45   51.99   2.05   
48.35   48.56   65.75   53.07   2.03   
49.63   48.95   65.88   53.18   2.13   
49.41   48.49   60.65   52.48   2.05   
49.40   48.60   65.72   51.69   2.07   
48.95   28.74   52.16   48.26   2.07   
44.70   44.94   58.75   48.46   1.90   
47.28   46.96   64.15   50.28   1.91   
47.53   47.31   61.15   49.41   1.96   
48.96   48.10   65.88   53.10   2.04   
49.55   47.86   66.44   51.86   2.01   
48.71   48.69   62.02   50.06   2.21   
49.02   43.24   58.59   50.55   2.11   
48.81   48.24   63.66   52.64   2.19   
45.48   46.63   56.04   50.90   2.22   
45.75   45.11   54.31   49.02   1.86   
46.16   45.67   55.30   46.35   2.04   
46.92   46.80   53.96   48.33   2.08   
44.51   45.57   56.67   45.30   1.93   
46.22   45.13   58.82   48.62   2.07   
45.87   46.51   57.59   50.46   1.98   
46.94   46.55   64.26   49.25   2.02   
47.59   48.22   59.87   48.96   2.07   
49.15   47.18   59.32   49.07   2.07   
48.81   47.22   64.96   49.68   1.98   
47.28   49.55   64.45   52.92   2.02   
48.41   45.66   65.17   53.03   2.05   
49.80   47.59   59.60   49.95   2.11   
47.79   48.39   65.10   53.31   1.99   
48.57   48.81   62.00   52.70   2.04   
48.43   47.16   63.84   52.69   2.00   
49.46   48.34   63.46   51.52   2.01   
47.79   47.42   64.00   51.79   1.94   
49.31   48.87   66.39   50.29   2.08   
48.44   47.22   63.65   50.72   2.04   
47.89   47.16   64.72   53.23   2.02   
