N               10000000
GB required     0.24
Threads         10
Copy    Scale   Add     Triad
34.31   46.61   51.57   50.36   1.40   
48.56   47.93   63.66   51.72   2.14   
48.03   48.41   58.03   51.61   2.18   
47.43   47.07   58.49   51.17   1.99   
47.98   48.06   63.14   51.53   1.96   
48.57   48.35   63.41   51.70   2.01   
49.12   48.15   64.17   51.61   2.03   
48.77   48.06   64.69   51.00   1.99   
48.86   47.73   63.23   51.68   2.00   
47.75   48.53   63.21   51.24   1.95   
48.47   48.55   62.43   51.70   2.01   
48.80   48.29   63.21   51.62   2.00   
49.03   47.69   64.67   51.34   2.00   
48.81   47.34   64.71   51.53   2.00   
48.27   48.38   63.26   51.94   1.98   
48.66   48.51   62.75   51.57   1.99   
48.51   48.35   63.06   51.73   2.00   
47.30   47.77   62.31   50.91   1.92   
48.26   47.39   64.48   51.29   1.97   
48.55   48.18   64.17   51.20   2.00   
48.53   48.21   62.80   52.08   2.05   
48.78   48.41   47.02   49.19   2.06   
47.11   46.80   63.06   50.44   2.06   
48.39   48.14   63.56   51.50   1.99   
48.88   48.08   62.75   51.98   2.01   
48.75   48.41   63.11   51.39   2.00   
48.78   48.50   63.56   51.52   1.98   
48.82   48.03   62.97   51.02   1.99   
48.40   48.18   63.86   51.40   2.11   
46.11   46.96   64.57   48.54   1.97   
48.62   47.02   62.66   51.38   1.98   
48.43   47.98   63.21   51.36   1.97   
47.95   48.18   62.99   51.67   1.96   
47.82   48.28   64.26   51.77   2.01   
49.11   48.03   64.15   51.58   2.05   
49.15   47.93   63.37   51.27   2.02   
48.70   47.93   63.11   51.22   1.98   
48.40   48.51   63.26   51.26   1.97   
48.28   48.47   62.13   46.95   2.17   
46.53   47.48   64.07   51.24   1.92   
48.96   47.64   63.76   51.22   2.00   
48.06   48.13   63.19   51.28   1.96   
47.75   48.63   61.78   51.76   1.96   
48.18   48.43   62.52   51.69   1.98   
48.76   47.42   64.55   51.52   1.99   
48.96   47.27   64.69   50.88   2.01   
48.43   47.55   63.26   51.36   1.99   
47.72   48.29   61.94   51.92   1.98   
48.57   48.39   62.53   51.67   2.00   
48.50   47.64   62.42   50.63   2.04   
47.66   47.46   64.14   51.01   1.96   
48.31   45.35   63.26   51.22   2.13   
47.89   45.33   61.04   43.72   2.07   
45.74   46.76   54.50   46.96   1.91   
45.70   46.88   56.66   50.97   2.01   
47.49   46.57   57.72   47.83   2.17   
46.62   46.27   52.79   47.66   2.02   
46.82   44.86   53.32   44.81   2.02   
44.52   45.53   54.66   46.95   1.91   
46.02   46.31   52.89   50.86   1.99   
46.09   45.89   59.63   47.92   2.02   
47.13   46.86   56.75   50.53   2.05   
47.24   45.65   61.13   47.91   1.97   
46.06   47.13   60.24   49.60   1.97   
47.31   46.64   64.08   50.74   1.93   
48.06   47.31   63.57   51.03   2.00   
47.93   48.25   62.86   47.54   2.00   
46.54   47.95   62.24   51.14   1.92   
48.62   47.73   63.37   50.92   1.99   
48.49   46.65   64.26   49.78   1.99   
48.69   47.95   64.00   50.61   2.01   
47.30   48.29   61.87   51.66   1.96   
48.62   48.37   62.66   51.17   2.01   
48.60   47.53   62.99   50.22   1.98   
48.05   47.21   63.95   50.81   2.01   
48.82   48.21   61.81   47.21   2.18   
46.39   47.55   61.90   49.96   1.93   
47.22   47.78   58.85   48.16   2.02   
46.73   44.72   62.24   50.51   1.98   
48.39   43.09   53.37   45.90   2.12   
46.63   47.24   55.00   47.17   2.08   
43.32   43.17   55.40   50.52   2.10   
44.11   45.06   47.40   45.71   1.97   
45.61   45.66   54.53   46.00   2.03   
45.62   44.32   59.67   45.67   1.89   
47.27   45.74   57.06   51.53   2.00   
47.92   48.22   58.71   48.71   2.00   
47.04   47.30   61.19   51.31   1.97   
48.31   46.66   64.59   50.48   1.97   
48.82   47.89   64.29   50.92   2.00   
48.32   48.32   62.38   51.55   2.00   
48.18   47.59   62.40   50.92   1.99   
48.69   45.83   51.99   48.20   2.12   
44.64   45.56   51.51   50.04   1.87   
46.32   47.10   62.40   50.87   1.92   
48.22   45.78   59.78   51.10   2.01   
48.75   46.95   58.31   49.82   2.07   
47.43   45.90   61.19   51.81   1.96   
48.49   48.37   62.60   51.37   2.08   
48.81   48.11   61.94   51.17   2.08   
