N               10000000
GB required     0.24
Threads         10
Copy    Scale   Add     Triad
34.35   46.72   50.82   50.26   1.42   
47.38   47.11   61.32   51.09   1.94   
48.63   48.08   62.81   47.21   2.04   
46.47   44.88   61.63   49.73   2.01   
48.46   47.13   62.65   51.29   2.07   
48.38   48.01   62.86   50.98   2.06   
47.75   48.66   56.58   46.36   2.10   
46.63   45.71   54.58   50.33   2.09   
43.37   46.32   53.67   46.90   1.95   
46.95   44.76   61.58   49.65   2.03   
47.87   46.99   61.92   51.25   2.19   
47.58   46.58   59.17   49.91   2.02   
46.46   47.96   59.78   49.45   2.01   
48.37   47.69   59.37   49.39   2.08   
47.65   47.20   55.62   50.12   2.03   
46.98   47.34   59.43   51.11   1.97   
47.02   47.80   59.97   47.39   2.05   
46.18   45.38   60.33   47.96   2.01   
47.55   47.21   59.39   50.57   2.02   
45.71   46.91   61.55   51.34   1.91   
49.16   48.09   63.31   51.43   2.05   
49.05   47.52   63.31   51.38   2.00   
48.60   47.46   63.27   50.73   2.05   
47.76   48.59   62.78   51.06   2.03   
47.72   48.37   62.96   51.50   2.07   
49.11   47.62   63.04   51.45   2.11   
48.74   47.53   62.73   51.84   2.10   
48.12   46.27   60.79   50.19   2.06   
46.73   47.53   61.79   47.15   1.94   
45.98   43.86   50.66   50.45   2.03   
47.19   45.60   60.33   47.43   1.97   
46.54   46.74   58.89   49.36   1.99   
46.53   46.72   63.81   45.22   2.09   
46.67   47.61   49.83   49.48   2.01   
45.44   44.63   61.71   50.60   1.88   
46.07   46.61   63.09   51.20   2.02   
47.01   46.82   54.61   50.28   2.04   
47.28   48.23   60.41   50.32   2.04   
48.21   47.03   61.21   50.03   2.08   
47.03   46.50   59.45   50.35   2.00   
47.39   46.69   61.60   50.15   2.02   
44.72   45.43   57.55   50.30   2.07   
41.51   46.18   45.81   49.45   1.90   
45.82   44.51   58.63   47.02   2.01   
44.64   45.25   53.85   49.23   1.93   
47.22   45.96   54.55   47.42   2.11   
46.12   45.98   64.57   44.63   2.05   
45.45   47.03   58.38   50.83   1.96   
47.93   48.37   62.89   51.51   2.05   
48.27   47.45   63.64   51.25   2.08   
48.60   47.71   63.16   51.56   2.08   
49.11   47.45   63.54   50.42   2.17   
45.94   48.34   58.13   50.63   1.93   
48.26   47.72   64.34   50.03   2.34   
44.73   46.87   50.71   47.71   1.88   
46.46   42.34   54.72   50.13   2.01   
45.44   45.16   58.24   50.08   1.92   
46.98   46.46   57.75   50.78   1.97   
48.22   47.30   57.92   47.33   2.08   
48.95   42.93   55.52   49.14   2.19   
44.48   46.31   55.92   48.17   1.98   
45.99   45.17   56.06   51.22   1.97   
45.94   40.83   50.92   43.60   2.05   
45.39   43.87   55.49   44.09   2.03   
44.35   45.43   51.66   46.38   1.99   
46.62   44.15   58.76   47.53   2.01   
46.71   46.04   56.27   50.50   2.00   
48.09   47.73   60.17   48.28   2.00   
46.42   45.03   54.73   46.48   1.91   
48.53   47.70   54.18   48.84   2.16   
47.95   42.50   59.37   48.88   2.05   
48.13   48.05   64.00   50.61   2.15   
48.09   46.92   62.91   51.28   1.98   
48.62   48.43   61.70   51.49   2.02   
48.48   48.09   62.26   51.40   1.98   
48.72   47.39   63.92   50.81   1.99   
48.80   47.90   63.57   50.99   2.08   
48.53   48.27   60.88   51.77   2.13   
48.99   47.72   63.22   50.88   2.08   
46.01   47.79   62.40   50.07   1.88   
47.96   46.78   59.39   50.69   2.02   
46.98   44.66   63.90   49.22   2.14   
45.80   48.01   62.55   51.45   1.95   
48.75   48.56   63.33   51.04   1.99   
48.69   48.06   63.48   48.41   2.06   
49.05   47.35   59.88   50.28   2.08   
46.87   45.73   61.79   51.40   2.09   
42.42   47.80   53.25   46.89   1.88   
47.29   41.99   56.02   47.87   2.12   
44.82   46.42   59.57   51.11   1.85   
48.62   46.95   63.48   50.88   2.06   
48.80   48.01   64.10   49.26   2.09   
48.84   47.06   56.21   50.09   2.12   
48.78   47.53   63.19   51.22   2.07   
48.30   48.02   63.18   50.29   2.11   
47.35   45.79   56.76   47.33   2.10   
45.23   44.38   61.57   48.02   1.90   
45.67   47.52   59.80   48.66   1.90   
46.29   46.54   63.85   50.31   1.90   
47.92   48.28   62.73   51.58   2.05   
