N               10000000
GB required     0.24
Threads         10
Copy    Scale   Add     Triad
107.39   114.60   104.53   102.65   1.89   
111.35   112.60   103.22   101.65   1.98   
110.89   109.14   104.80   103.10   1.95   
113.32   113.38   105.18   102.52   2.04   
111.50   111.03   103.77   101.01   2.01   
114.11   112.84   104.85   102.34   2.01   
113.32   111.42   103.31   100.97   2.04   
111.27   111.35   105.35   102.00   1.97   
113.40   113.72   105.31   101.22   2.06   
113.30   110.74   103.89   101.22   2.02   
112.67   112.75   103.32   102.74   1.99   
115.43   110.43   104.35   101.82   2.07   
110.72   111.42   102.82   102.92   1.97   
114.68   112.60   105.22   102.18   2.05   
111.89   108.77   104.12   100.93   1.99   
113.55   112.30   104.12   102.86   2.01   
109.28   111.51   103.53   101.43   1.98   
114.70   111.18   105.41   102.88   2.06   
114.62   112.35   103.36   101.74   2.04   
106.96   112.43   104.35   100.63   1.85   
113.72   114.13   105.03   102.82   1.98   
113.65   110.41   103.68   99.37   1.98   
113.96   114.36   104.44   102.56   1.99   
114.85   112.20   102.92   102.04   2.08   
111.89   111.50   102.38   102.31   1.98   
113.55   111.89   104.43   102.70   2.04   
112.13   109.82   103.18   102.22   1.98   
114.93   110.12   105.22   103.09   2.01   
113.32   110.49   103.72   101.61   2.04   
108.47   111.13   104.12   102.44   1.90   
114.19   113.65   104.99   103.09   2.05   
112.77   109.51   102.56   101.49   2.01   
114.29   113.63   104.95   103.36   2.03   
114.52   112.84   104.12   100.67   2.05   
111.81   111.18   103.18   101.91   1.97   
114.13   113.55   105.22   102.69   1.99   
113.96   114.21   103.31   100.46   2.06   
113.23   109.51   104.99   102.39   1.99   
113.40   111.96   103.36   102.60   1.99   
114.29   110.72   103.81   101.18   2.08   
113.07   113.63   104.17   103.49   1.99   
114.70   112.50   105.03   102.92   2.01   
112.92   110.05   103.94   101.82   2.05   
113.63   111.59   104.35   103.18   1.99   
112.52   113.88   104.93   101.66   2.03   
111.89   108.26   102.83   102.30   2.00   
114.29   112.92   104.99   103.35   2.00   
113.23   108.70   103.54   99.83   2.05   
113.15   112.05   105.12   102.92   1.99   
115.19   113.40   105.41   100.66   2.05   
112.52   109.89   103.49   102.92   2.01   
115.78   113.55   104.85   101.96   2.00   
113.63   112.45   104.03   101.43   2.03   
113.30   109.37   102.82   102.04   2.00   
114.70   113.38   104.99   102.83   2.02   
114.77   112.92   104.57   102.08   2.04   
109.07   112.28   103.27   101.74   1.94   
113.80   103.76   107.63   100.46   2.00   
114.13   111.42   105.22   103.27   2.01   
109.96   110.50   103.27   101.49   1.99   
114.70   112.35   103.81   101.65   2.08   
113.32   110.58   104.16   101.18   2.02   
112.84   112.03   99.87   98.00   2.27   
96.28   95.00   97.25   100.71   1.70   
114.19   112.52   103.81   103.18   2.00   
112.75   109.89   103.23   101.18   2.03   
114.03   113.17   103.35   102.52   2.00   
114.77   109.89   103.28   101.01   2.09   
112.45   106.24   105.09   103.00   1.98   
113.63   113.72   105.31   101.87   2.04   
108.26   109.89   103.31   102.70   1.90   
114.29   112.13   104.63   103.45   2.01   
111.20   111.25   103.54   101.05   1.97   
114.44   113.15   105.32   102.82   2.02   
113.40   114.29   105.26   102.26   2.04   
111.81   109.89   101.95   100.93   1.97   
113.32   112.03   105.04   103.00   1.99   
115.11   109.82   104.30   101.09   2.06   
110.96   110.80   104.53   103.05   1.95   
114.77   112.75   104.12   101.48   2.04   
110.81   110.34   103.04   100.29   1.95   
114.52   112.13   104.03   102.48   2.01   
113.55   114.11   103.99   101.69   2.05   
111.18   109.30   102.96   102.30   1.96   
114.21   113.63   104.67   102.64   2.01   
112.52   110.65   103.89   101.53   2.00   
111.03   110.27   103.22   103.28   1.99   
114.77   112.03   105.36   103.14   2.00   
112.28   111.35   103.32   101.73   2.01   
113.07   108.77   103.77   101.74   1.99   
111.66   113.78   104.99   102.30   1.96   
114.13   112.83   103.99   101.26   2.03   
112.67   111.57   103.05   103.13   1.97   
115.11   113.23   105.49   101.39   2.05   
110.87   109.74   101.48   102.18   1.96   
114.77   112.45   105.49   102.92   2.02   
110.12   109.82   104.43   103.45   1.93   
113.96   112.20   107.00   98.05   1.99   
110.89   112.92   104.43   101.92   1.95   
113.80   112.43   104.44   103.09   1.98   
