N               10000000
GB required     0.24
Threads         10
Copy    Scale   Add     Triad
26.23   46.73   45.74   52.08   1.12   
47.24   48.57   60.38   49.77   1.98   
48.31   48.47   63.61   51.51   2.04   
46.86   48.03   63.49   50.66   1.93   
48.60   47.46   64.57   51.85   1.99   
48.12   48.44   63.23   51.80   1.97   
48.37   48.27   63.22   51.98   2.01   
48.76   48.19   63.39   51.73   2.07   
48.51   47.72   63.29   51.88   2.04   
47.83   47.49   64.29   52.08   2.03   
48.51   48.13   64.10   52.01   2.08   
48.85   47.93   63.78   52.32   2.09   
47.17   47.29   59.50   50.74   2.06   
47.69   48.35   63.02   49.50   2.96   
34.23   46.45   55.76   48.39   1.43   
45.69   46.51   60.19   49.80   1.94   
46.99   46.85   57.95   52.13   1.94   
47.07   47.83   61.78   52.29   2.04   
48.74   46.77   52.69   51.18   2.14   
46.07   40.90   59.25   46.51   1.96   
46.66   47.27   63.71   51.86   1.98   
48.01   45.07   60.91   50.94   1.95   
48.65   48.22   64.08   49.58   2.27   
47.53   46.96   64.29   51.80   1.95   
48.59   47.98   63.12   52.44   2.02   
49.06   48.05   64.14   51.98   2.08   
48.62   47.61   64.07   51.67   2.05   
48.47   48.39   63.58   51.80   2.04   
47.88   48.59   64.71   52.08   2.03   
48.76   48.43   64.66   52.32   2.09   
49.14   48.28   63.49   52.48   2.09   
49.35   47.87   64.45   52.66   2.08   
48.68   48.28   63.39   51.90   2.07   
48.21   48.69   63.82   51.99   2.03   
47.25   48.59   64.64   52.11   2.01   
48.38   48.19   64.69   51.88   2.10   
49.37   47.43   64.94   51.70   2.08   
48.51   46.57   64.01   52.29   2.00   
48.29   48.80   60.77   48.32   2.05   
48.72   48.34   59.99   48.97   2.00   
47.13   48.02   56.25   49.12   2.08   
47.61   44.56   57.10   50.46   2.06   
47.66   45.96   58.81   48.72   2.02   
47.24   47.76   64.15   52.01   2.04   
47.86   47.07   59.66   51.76   2.06   
47.89   44.33   61.25   52.08   2.07   
41.71   46.91   51.06   49.52   1.73   
48.63   47.75   62.60   48.87   2.00   
46.99   47.99   62.96   51.76   1.94   
46.81   45.81   56.70   48.08   1.96   
46.49   45.92   61.46   51.38   1.96   
48.91   46.99   62.89   51.80   2.01   
48.41   47.98   64.31   51.36   1.97   
47.45   48.84   62.89   52.36   1.97   
49.01   48.55   64.03   52.36   2.01   
48.88   47.48   64.95   52.39   2.05   
47.39   47.04   61.01   50.63   2.06   
48.35   46.48   61.40   50.26   2.09   
46.23   47.87   63.63   49.65   1.93   
46.85   47.48   58.59   50.94   1.93   
48.90   46.87   65.39   49.29   2.01   
47.18   47.33   64.55   51.62   1.93   
48.09   48.19   63.61   50.64   2.04   
48.90   48.53   64.08   52.10   1.99   
48.72   48.43   58.75   50.56   2.11   
45.01   42.64   57.40   49.93   1.89   
49.12   47.23   63.93   52.87   2.03   
47.66   48.36   60.45   51.48   2.06   
47.03   48.13   59.04   49.41   2.09   
46.89   43.92   60.12   49.55   1.96   
48.13   48.43   59.80   50.27   2.10   
48.74   46.82   53.01   50.82   2.14   
48.35   48.02   62.65   43.93   2.14   
44.50   47.06   59.36   49.44   1.93   
46.27   47.82   63.76   50.47   1.99   
46.53   46.31   63.85   47.36   2.13   
47.51   45.69   56.59   49.68   1.95   
48.50   48.00   63.81   50.03   2.04   
46.73   47.61   55.13   48.19   1.97   
48.15   48.12   62.19   51.52   2.02   
45.69   46.80   62.68   52.03   1.95   
48.05   48.37   63.86   51.80   1.94   
48.76   47.95   64.40   51.96   1.97   
48.51   48.35   63.64   52.06   1.97   
48.18   48.53   64.79   52.39   1.97   
48.56   48.25   65.01   52.12   2.00   
49.30   48.40   65.59   52.16   2.03   
49.35   48.10   64.33   52.22   2.01   
48.86   48.35   64.01   51.78   1.98   
48.82   48.53   64.22   51.89   1.97   
48.47   48.75   63.23   52.46   2.04   
48.87   48.53   64.99   52.36   2.07   
49.08   47.93   65.18   51.98   2.07   
48.34   47.35   59.63   48.71   2.11   
48.38   48.25   61.21   49.50   2.10   
47.55   48.11   55.26   49.68   1.97   
48.32   45.58   57.28   49.18   2.06   
47.75   47.08   58.17   49.38   2.11   
45.98   47.99   58.00   46.24   1.86   
44.22   44.37   56.18   48.81   1.97   
