N               10000000
GB required     0.24
Threads         10
Copy    Scale   Add     Triad
26.79   48.78   46.56   51.76   1.10   
48.92   48.98   64.34   53.19   2.01   
48.80   48.68   64.60   52.62   2.00   
48.56   49.00   63.90   52.65   2.01   
48.72   49.19   64.39   52.13   2.01   
48.88   48.60   64.12   52.60   1.99   
48.46   48.62   65.52   52.39   2.00   
48.70   48.98   65.59   52.45   2.01   
48.96   48.74   65.50   52.53   2.01   
49.15   48.19   64.72   52.95   2.02   
49.20   48.95   64.62   52.29   2.04   
49.01   48.43   64.10   52.63   2.01   
48.97   48.86   64.43   52.70   2.00   
48.13   49.02   63.97   52.17   2.05   
46.92   46.46   63.66   52.37   1.96   
49.17   48.80   65.46   52.31   2.03   
49.25   48.25   65.43   52.96   2.02   
49.06   48.69   64.31   53.02   2.09   
47.86   46.94   64.26   31.74   2.15   
47.15   47.75   59.95   52.76   2.01   
48.53   48.19   63.95   52.71   2.00   
48.72   49.15   64.19   52.83   2.00   
48.60   49.29   63.99   52.92   2.10   
48.96   47.27   64.22   50.40   2.21   
49.12   48.19   65.70   52.82   2.04   
49.05   48.25   65.15   52.67   2.05   
48.82   48.88   64.29   52.90   2.09   
47.81   46.45   64.24   53.15   2.05   
39.90   49.19   57.98   49.97   1.64   
49.22   49.09   65.26   53.27   2.00   
49.55   49.17   65.68   52.81   2.03   
49.31   48.88   66.41   53.07   2.01   
49.50   49.37   65.34   53.69   2.02   
48.97   49.20   66.26   53.44   2.00   
49.72   49.17   66.08   53.54   2.05   
49.77   48.72   66.15   53.24   2.03   
49.50   48.82   66.39   53.33   2.01   
49.32   49.15   66.28   52.83   2.02   
48.85   49.25   65.74   53.13   2.00   
48.87   49.34   65.70   53.55   2.01   
49.54   49.37   65.84   53.36   2.03   
49.67   49.28   65.66   53.42   2.04   
49.63   48.71   66.50   52.79   2.01   
49.50   48.66   66.52   52.99   2.01   
49.58   49.19   65.77   53.15   2.02   
49.52   49.19   65.43   53.60   2.02   
49.20   49.26   64.86   53.42   2.02   
49.50   49.19   65.70   53.58   2.04   
49.77   49.29   65.84   53.42   2.03   
49.14   48.69   66.54   53.24   2.00   
49.57   49.12   66.33   53.44   2.03   
49.45   49.29   65.06   52.82   2.01   
48.62   49.43   65.20   53.62   1.99   
49.11   49.32   65.83   53.32   2.02   
49.72   48.35   65.74   53.49   2.03   
49.77   49.03   66.12   53.03   2.02   
49.74   48.90   66.52   52.79   2.02   
49.63   48.72   66.30   53.11   2.02   
49.16   49.34   66.31   53.10   2.00   
49.25   49.41   65.02   53.63   2.03   
49.78   49.21   65.70   53.62   2.03   
49.11   47.03   65.68   53.58   2.01   
49.41   48.85   66.26   52.91   2.01   
49.55   49.19   66.63   53.54   2.01   
49.32   49.25   66.39   53.12   2.02   
49.16   49.37   66.39   53.33   2.01   
49.50   49.12   64.07   52.87   2.06   
48.97   48.96   65.84   53.45   2.00   
49.50   49.37   65.34   53.43   2.03   
49.64   48.76   66.37   52.85   2.02   
49.78   48.95   66.41   53.01   2.02   
48.96   49.11   66.12   52.62   1.99   
49.17   49.26   65.88   53.45   2.00   
49.45   49.06   65.77   53.62   2.01   
49.70   49.48   66.35   53.64   2.03   
49.63   48.56   66.43   53.15   2.01   
49.18   48.96   66.43   52.96   2.00   
49.50   48.59   66.57   53.10   2.01   
49.08   49.34   66.47   53.27   2.02   
49.75   49.35   66.48   53.38   2.08   
49.05   49.52   64.57   53.53   2.03   
49.57   49.25   65.70   53.25   2.04   
49.74   48.22   66.23   53.22   2.03   
49.80   48.72   66.41   53.05   2.03   
49.80   48.70   66.10   53.29   2.02   
49.01   49.38   66.33   52.97   1.99   
48.82   49.43   65.59   53.54   2.08   
49.61   48.99   65.68   53.74   2.13   
48.84   48.62   66.17   52.37   2.08   
48.60   48.81   65.31   53.09   2.06   
48.84   49.47   66.56   53.25   2.08   
48.84   48.79   66.47   53.00   2.10   
49.23   49.23   65.31   52.65   2.08   
49.41   49.21   62.76   53.36   2.11   
49.44   48.80   66.23   53.20   2.09   
49.66   48.92   62.97   53.39   2.11   
49.55   48.92   65.97   52.87   2.12   
49.07   48.38   64.95   52.19   2.09   
48.54   48.05   64.94   53.06   2.08   
48.57   49.41   62.27   52.66   2.08   
