N               10000000
GB required     0.24
Threads         10
Copy    Scale   Add     Triad
72.17   75.65   128.41   124.74   1.05   
135.14   135.71   126.91   123.47   1.91   
137.46   137.80   125.99   126.51   2.00   
135.25   138.51   129.32   128.54   1.92   
142.97   139.37   128.82   128.54   2.03   
140.96   136.54   131.00   127.65   2.00   
139.99   139.14   131.14   128.01   1.98   
141.97   140.10   130.94   127.79   2.02   
141.61   140.22   130.01   126.07   2.03   
140.60   144.26   130.09   127.33   2.03   
140.60   139.72   130.80   127.58   2.00   
141.97   142.60   128.76   128.35   2.01   
140.48   136.87   130.94   127.86   1.99   
139.14   140.45   128.07   127.52   1.98   
140.57   139.64   86.11   81.03   3.81   
142.85   139.87   130.22   128.56   2.03   
144.13   139.99   126.78   129.32   2.04   
140.96   139.87   130.01   128.54   2.01   
141.61   141.70   128.28   127.12   2.00   
142.48   139.00   129.11   128.54   2.05   
139.99   137.91   129.39   128.27   1.99   
139.37   140.25   129.24   128.41   1.98   
140.48   141.70   128.97   128.68   1.99   
141.58   140.72   128.20   128.91   2.01   
142.60   138.40   130.44   127.79   2.03   
141.22   140.34   127.81   125.97   2.02   
140.37   140.72   129.11   128.61   1.96   
141.61   139.26   129.65   128.61   2.00   
140.48   139.49   130.22   128.68   1.98   
71.72   77.63   79.44   127.79   1.03   
138.03   140.60   128.76   126.65   1.99   
139.87   139.37   127.73   127.52   2.00   
141.34   140.84   127.73   128.01   2.00   
139.49   140.34   129.11   125.99   2.00   
141.97   141.07   128.35   125.99   2.02   
139.87   141.46   131.59   126.72   1.98   
140.48   141.10   128.89   126.26   2.05   
139.72   138.28   130.16   128.76   1.98   
141.19   141.73   129.59   128.35   2.01   
141.34   144.54   127.45   127.45   2.03   
141.61   140.72   129.24   128.27   2.02   
141.22   140.84   129.52   126.19   2.00   
140.87   138.88   128.07   125.66   2.04   
140.22   140.48   129.87   80.48   2.67   
67.45   140.48   129.02   127.88   0.95   
139.00   143.00   129.11   129.24   1.99   
140.60   139.61   127.86   127.88   2.03   
140.84   140.60   128.97   126.72   2.04   
140.37   135.82   127.58   127.45   2.02   
141.19   141.61   129.52   128.01   2.02   
140.99   141.10   129.59   126.51   2.02   
141.70   140.99   128.89   128.14   2.03   
141.73   140.99   129.65   127.39   2.08   
141.85   141.10   128.89   126.51   2.05   
141.61   139.49   126.78   127.66   2.00   
141.22   137.24   129.59   127.99   2.00   
141.73   140.34   129.11   125.53   2.04   
141.61   140.84   128.61   128.28   2.02   
143.36   72.73   80.02   128.41   2.06   
139.87   139.11   128.01   125.66   1.99   
141.73   140.96   129.74   127.73   2.01   
141.49   140.96   129.65   126.38   2.08   
141.82   141.61   129.30   127.66   2.01   
139.72   142.36   128.41   127.71   1.98   
142.21   135.14   130.58   127.18   2.04   
139.64   139.61   127.39   127.52   1.97   
141.58   142.36   128.41   127.12   2.01   
141.97   141.46   129.04   128.61   2.01   
142.60   140.84   128.89   129.04   2.04   
140.34   139.64   131.00   127.58   1.99   
142.24   141.34   128.76   127.73   2.03   
140.10   135.96   128.54   128.96   1.99   
141.85   140.84   129.52   81.36   3.71   
75.91   138.14   129.87   128.22   1.09   
141.58   140.37   128.82   127.12   2.03   
141.49   140.96   127.73   128.41   2.04   
140.72   139.99   128.48   127.12   2.03   
143.49   142.60   130.87   127.92   2.07   
144.41   140.22   131.00   127.73   2.04   
142.72   141.58   129.11   127.12   2.04   
140.22   143.40   128.05   128.28   2.01   
138.88   144.01   129.39   128.27   1.98   
140.72   141.34   128.96   127.12   1.98   
140.45   141.34   128.91   128.33   1.98   
142.85   137.01   129.02   127.79   2.03   
139.99   141.46   129.11   128.54   1.98   
143.64   138.06   128.96   128.14   2.01   
140.48   105.40   80.83   78.97   2.02   
142.85   140.37   130.92   128.82   2.02   
139.49   139.87   129.11   128.89   1.98   
140.13   141.19   129.17   128.69   1.97   
142.09   141.10   125.72   128.54   2.00   
142.24   143.76   131.07   128.96   2.03   
138.65   139.00   128.82   125.66   1.98   
139.00   141.61   128.89   128.35   1.95   
139.61   140.99   129.11   128.40   1.97   
138.40   139.37   131.07   127.39   1.96   
140.60   139.99   128.28   128.48   1.99   
140.72   141.22   128.14   127.79   1.99   
142.09   138.40   129.11   126.18   2.03   
