N               10000000
GB required     0.24
Threads         10
Copy    Scale   Add     Triad
49.12   48.99   64.83   53.00   1.99   
49.43   49.05   65.01   53.00   2.00   
48.69   49.05   65.31   52.84   1.96   
49.35   48.71   65.99   52.93   1.99   
49.40   48.09   65.95   52.95   2.00   
49.11   48.96   65.46   53.01   1.98   
49.08   48.95   65.41   53.16   1.98   
48.93   49.03   65.50   52.93   1.98   
49.29   49.00   65.06   52.74   2.00   
49.08   48.95   65.95   52.79   1.98   
49.37   49.03   65.77   52.69   2.07   
49.41   48.96   65.90   52.70   2.07   
49.20   49.01   65.84   52.40   2.05   
49.26   49.07   65.30   52.88   2.08   
49.40   48.82   65.29   52.99   2.07   
49.40   48.68   64.95   53.08   2.07   
49.38   48.38   65.68   53.00   2.08   
48.65   48.65   65.34   52.53   2.10   
47.39   47.09   61.82   52.69   1.99   
49.38   48.90   65.61   52.84   2.08   
49.40   48.90   65.95   52.76   2.10   
49.40   49.00   65.70   52.75   2.07   
49.29   48.98   65.57   52.73   2.06   
49.25   48.78   65.90   52.70   2.06   
49.44   48.88   65.27   52.95   2.07   
49.34   48.63   65.16   52.74   2.07   
49.34   48.99   65.22   52.58   2.08   
49.40   48.74   65.79   53.01   2.06   
48.87   48.55   65.91   52.36   2.04   
48.71   49.06   65.84   52.77   2.04   
49.07   48.81   65.55   52.87   2.07   
49.41   49.02   65.72   52.98   2.08   
49.41   49.02   65.72   53.02   2.08   
49.26   48.84   65.91   52.63   2.06   
48.96   49.01   65.86   52.62   2.06   
49.37   48.90   65.90   52.69   2.06   
49.41   48.70   65.26   53.14   2.08   
49.37   48.99   65.15   52.87   2.08   
49.29   48.80   65.90   52.91   2.06   
49.14   48.69   65.79   52.82   2.05   
49.38   48.66   65.88   52.79   2.06   
49.11   48.88   65.52   52.78   2.06   
49.06   48.59   65.88   53.07   2.07   
49.40   49.07   65.88   52.94   2.08   
49.29   49.02   66.03   52.99   2.09   
49.38   48.81   65.86   52.68   2.06   
49.38   48.88   65.94   52.72   2.07   
49.40   49.02   65.73   52.68   2.07   
49.35   49.05   65.16   52.39   2.09   
49.32   48.99   65.23   53.01   2.07   
49.40   48.62   65.97   52.93   2.07   
49.40   48.63   65.88   52.96   2.08   
49.11   48.75   65.72   52.70   2.06   
49.16   48.99   65.81   53.04   2.05   
48.95   48.68   65.77   53.01   2.06   
49.25   49.08   63.01   52.73   2.08   
49.44   48.91   65.84   52.77   2.08   
49.38   49.03   65.81   52.64   2.07   
49.43   49.01   65.79   52.78   2.06   
49.28   48.44   65.88   52.39   2.06   
48.74   49.03   65.41   52.92   2.04   
49.38   48.93   65.31   52.61   2.07   
49.41   48.68   65.55   53.15   2.09   
49.38   48.75   65.77   53.05   2.09   
49.25   48.05   65.84   52.89   2.06   
48.96   48.53   65.25   51.75   2.15   
47.32   48.74   65.01   51.69   2.06   
48.95   48.69   65.97   53.04   2.06   
49.38   48.82   65.74   52.73   2.07   
49.43   49.00   65.72   52.72   2.06   
48.99   49.02   65.40   52.53   2.05   
48.72   49.03   65.02   52.92   2.05   
49.40   48.87   65.34   53.01   2.07   
49.40   49.01   65.00   52.76   2.08   
49.40   48.59   65.77   52.98   2.08   
49.25   48.68   65.86   52.87   2.06   
49.02   48.31   65.84   52.91   2.05   
49.12   48.66   65.88   52.97   2.07   
49.38   48.93   65.79   53.02   2.08   
49.38   48.99   65.82   52.99   2.08   
49.28   48.86   65.90   52.61   2.07   
49.05   49.03   65.94   52.68   2.05   
49.37   48.31   65.94   52.68   2.06   
49.40   48.90   65.26   53.01   2.07   
48.59   49.05   65.23   52.81   2.04   
49.17   48.97   65.15   53.00   2.06   
48.99   48.72   66.00   52.68   2.05   
49.43   48.63   65.61   52.71   2.07   
48.76   48.83   65.82   52.99   2.04   
49.08   49.06   65.74   52.83   2.07   
49.40   49.05   65.86   52.99   2.07   
49.29   49.06   66.01   52.64   2.07   
49.40   48.92   65.88   52.58   2.06   
49.38   48.88   65.22   52.75   2.07   
49.43   49.01   65.75   52.71   2.07   
49.35   48.69   65.11   53.12   2.06   
49.05   49.01   65.32   52.86   2.05   
49.08   48.92   65.41   53.05   2.05   
49.38   48.60   65.99   52.99   2.09   
49.35   48.78   65.84   53.00   2.07   
