N               10000000
GB required     0.24
Threads         10
Copy    Scale   Add     Triad
120.66   127.20   120.48   122.76   1.90   
128.22   125.30   121.77   121.88   2.04   
127.58   124.92   121.77   126.11   1.98   
127.29   120.74   122.21   120.24   2.03   
129.23   127.39   123.02   122.25   1.87   
130.51   126.79   122.76   120.73   2.07   
128.41   125.30   123.53   121.08   2.02   
136.18   129.45   122.57   121.46   2.14   
123.36   126.88   119.88   118.62   1.97   
125.20   132.89   122.25   120.54   1.97   
124.41   126.79   121.46   120.48   1.95   
126.76   128.93   127.73   122.45   2.01   
129.55   128.09   123.53   123.02   2.02   
124.23   126.69   122.82   121.21   1.96   
128.71   128.00   119.71   119.82   2.03   
128.32   126.88   123.39   122.25   2.01   
127.58   127.51   123.20   121.96   2.04   
130.51   128.19   121.09   122.58   1.93   
128.73   126.69   121.77   122.00   1.99   
128.12   126.67   120.01   121.38   2.01   
125.88   130.28   122.33   121.77   1.95   
124.99   126.88   123.08   117.24   1.95   
130.61   126.50   117.93   112.21   2.09   
127.90   126.29   113.04   122.70   2.07   
128.73   125.58   124.29   120.48   2.06   
127.90   126.98   119.88   122.21   1.98   
128.91   126.38   125.66   120.48   2.02   
126.57   127.80   122.25   121.65   1.99   
126.48   125.51   122.13   127.79   2.02   
126.07   126.60   123.33   121.02   2.00   
127.80   129.03   121.63   119.65   2.00   
124.02   126.29   122.27   121.94   1.91   
127.49   123.66   121.77   123.33   2.00   
127.80   127.80   119.69   119.17   2.01   
125.48   127.39   121.65   121.38   1.97   
122.62   129.35   119.99   120.07   1.91   
125.70   124.32   117.19   120.18   2.03   
125.39   127.49   119.41   118.80   2.01   
125.79   126.38   123.57   122.52   1.96   
128.71   127.10   129.30   119.94   2.05   
126.38   127.27   121.77   119.77   1.96   
129.15   127.90   120.71   120.48   2.04   
129.98   126.38   123.15   119.88   2.03   
125.60   129.33   121.22   126.72   1.95   
124.99   126.50   120.71   120.92   1.98   
126.88   130.51   121.96   120.84   1.89   
124.99   125.79   121.77   118.76   1.96   
128.41   129.35   120.54   121.88   2.07   
138.65   127.80   121.46   120.79   2.17   
130.18   126.38   119.47   121.69   2.08   
126.69   136.51   121.59   122.02   2.00   
127.39   126.79   121.15   118.75   2.00   
128.93   125.70   122.31   120.61   2.07   
128.32   128.93   122.13   122.57   2.07   
125.79   127.39   122.45   120.79   1.99   
126.38   128.93   121.63   122.45   1.98   
127.49   128.73   122.82   122.13   1.99   
126.48   125.51   117.93   121.59   2.04   
128.61   123.45   121.84   120.71   1.96   
125.20   128.32   119.23   119.94   2.07   
126.79   127.49   121.88   122.13   2.03   
131.79   125.91   120.90   120.96   2.07   
127.80   123.75   120.43   119.99   1.97   
127.08   128.73   121.09   119.69   2.01   
128.93   128.00   122.70   119.69   2.02   
126.57   130.51   120.60   116.00   2.09   
123.63   121.86   118.18   118.16   1.97   
127.61   128.09   127.73   119.28   2.03   
127.61   123.54   120.01   122.70   1.98   
126.38   128.83   121.38   124.49   1.94   
126.67   127.90   121.15   122.90   1.98   
127.39   128.19   123.71   120.73   1.96   
129.35   128.29   119.41   119.52   2.01   
125.30   127.80   120.71   119.94   1.87   
129.03   126.79   121.21   121.57   2.01   
128.81   122.71   120.54   121.65   2.02   
133.76   124.05   122.88   120.90   2.13   
124.90   126.67   122.33   120.37   1.96   
127.61   136.51   121.65   119.04   2.07   
127.58   125.48   121.22   121.52   2.04   
126.48   126.48   127.73   120.07   1.99   
123.66   125.79   121.27   118.75   1.96   
125.60   125.30   117.58   117.60   1.99   
123.18   124.99   120.37   120.30   1.99   
128.61   127.10   118.16   125.92   1.98   
127.29   129.03   120.67   121.21   2.00   
128.22   126.38   121.71   121.82   2.06   
131.05   127.80   123.14   121.82   2.07   
128.22   130.18   121.94   121.59   2.03   
132.00   125.20   120.54   119.94   2.05   
124.51   125.30   121.52   122.58   1.94   
128.61   127.17   121.77   119.35   2.02   
128.63   125.67   121.52   120.61   2.05   
129.23   127.58   121.59   123.39   1.99   
127.20   129.98   122.08   120.71   1.97   
128.09   127.58   127.33   121.77   2.03   
128.41   126.38   123.21   118.93   2.04   
127.49   125.79   121.63   125.47   2.01   
127.80   127.29   120.48   120.71   2.04   
127.17   128.41   122.02   120.66   2.00   
