N               10000000
GB required     0.24
Threads         10
Copy    Scale   Add     Triad
32.07   48.85   51.51   53.36   1.30   
48.03   39.24   58.35   52.93   1.97   
49.40   49.32   65.54   53.12   2.04   
49.43   48.86   66.28   50.86   2.14   
48.71   47.93   62.58   50.65   1.98   
48.72   49.37   66.13   52.86   1.98   
49.17   49.06   64.94   53.26   2.02   
49.67   48.88   65.70   52.95   2.02   
49.46   49.37   65.33   53.03   2.04   
48.97   48.78   65.83   52.93   1.99   
49.49   49.08   65.55   53.11   2.02   
48.72   49.61   65.43   53.22   1.99   
48.62   47.92   65.23   51.55   2.01   
48.98   49.02   65.77   53.46   2.01   
49.86   49.32   65.50   53.46   2.03   
49.74   48.72   66.66   53.01   2.02   
49.57   48.82   66.58   52.66   2.00   
49.29   49.26   66.26   52.77   1.99   
48.84   49.55   66.46   53.28   1.99   
49.10   49.53   65.43   53.63   2.00   
49.63   49.34   65.97   53.35   2.04   
49.74   49.32   65.72   53.34   2.04   
49.84   48.75   66.58   53.17   2.03   
49.60   48.81   66.40   53.05   2.01   
49.32   49.61   66.10   53.31   2.00   
49.08   49.54   66.30   53.17   1.99   
49.32   49.48   65.79   53.55   2.00   
49.66   49.20   65.90   53.43   2.05   
49.83   48.99   66.35   53.44   2.07   
49.75   48.59   66.41   53.48   2.01   
49.55   49.48   66.65   52.89   2.01   
49.91   48.72   66.58   50.98   2.04   
48.35   48.23   58.65   53.36   1.99   
49.14   49.50   65.34   53.23   2.01   
49.83   49.22   66.11   53.44   2.04   
49.86   48.60   66.59   52.93   2.02   
49.77   49.52   66.26   53.49   2.01   
49.58   48.59   66.24   53.03   2.01   
49.34   49.07   66.32   53.12   2.01   
49.08   49.57   65.31   53.63   2.02   
49.53   49.01   65.46   53.50   2.03   
49.72   49.29   65.97   53.30   2.03   
49.81   48.80   66.65   52.92   2.01   
49.66   48.59   66.50   52.98   2.01   
49.00   49.54   65.82   53.10   2.00   
49.28   49.58   66.21   53.13   2.00   
49.14   49.55   65.40   53.58   2.01   
49.84   49.23   65.90   53.44   2.04   
49.88   48.71   66.48   53.15   2.04   
49.68   49.38   66.46   52.92   2.01   
49.49   48.66   66.63   52.97   2.00   
49.11   49.34   65.82   52.94   1.99   
49.40   49.41   66.03   53.15   2.01   
49.16   49.35   65.56   53.61   2.03   
49.86   49.37   65.57   53.45   2.05   
49.70   49.08   66.08   53.13   2.07   
48.90   48.76   66.08   50.92   1.99   
49.46   49.15   54.46   51.50   2.14   
48.81   47.42   64.64   50.97   2.06   
47.99   45.79   63.81   52.66   1.94   
48.63   45.56   57.47   48.13   2.07   
48.03   47.51   59.57   52.73   2.00   
49.30   48.96   61.57   51.31   2.08   
48.62   47.31   65.22   51.10   2.10   
49.71   49.14   65.34   53.18   2.21   
48.66   48.02   65.79   52.51   1.97   
48.49   47.35   65.43   51.80   2.02   
49.48   47.36   64.81   52.15   2.06   
49.54   46.88   65.22   51.25   2.11   
46.02   46.91   56.05   48.45   1.98   
46.79   47.66   61.59   52.63   2.05   
48.78   45.71   63.95   53.07   2.08   
44.53   47.06   57.40   49.04   1.98   
46.80   44.37   66.28   51.98   2.04   
48.31   48.96   64.09   53.08   1.97   
49.08   48.59   64.65   51.58   2.07   
49.20   48.63   61.24   51.70   2.06   
47.20   47.35   64.38   51.83   2.02   
47.70   47.96   58.45   51.82   2.08   
47.24   48.02   62.40   50.47   1.93   
45.81   46.91   62.30   47.53   1.95   
46.32   48.59   56.80   51.03   1.90   
49.21   46.40   60.57   51.56   2.04   
48.08   48.99   64.97   53.22   1.96   
48.16   49.38   65.09   53.48   1.98   
49.49   49.41   65.38   53.19   2.02   
49.75   47.73   55.83   52.63   2.09   
47.62   47.70   65.84   52.54   1.93   
49.63   49.44   65.70   52.55   2.01   
48.92   49.53   65.48   53.60   1.99   
49.23   49.26   65.25   53.38   2.09   
49.84   48.90   65.66   53.46   2.13   
49.85   48.75   66.44   53.12   2.09   
49.50   49.08   66.50   52.98   2.09   
49.40   49.60   66.23   53.10   2.09   
49.23   48.97   65.27   53.55   2.07   
49.69   49.19   65.66   53.66   2.12   
49.78   49.41   65.63   53.18   2.11   
49.72   48.91   66.24   52.93   2.09   
49.49   49.10   66.50   52.86   2.08   
