N               10000000
GB required     0.24
Threads         10
Copy    Scale   Add     Triad
29.53   47.73   47.45   50.63   1.21   
47.96   47.03   56.22   51.06   2.12   
46.59   48.40   62.19   51.75   1.93   
48.59   48.25   63.47   51.35   1.98   
48.25   48.32   62.48   51.78   1.96   
48.41   48.01   62.78   51.70   1.97   
48.32   47.30   64.33   51.78   1.98   
48.13   47.93   64.95   51.77   1.99   
48.09   48.09   63.11   52.12   2.02   
48.60   48.34   63.58   51.87   2.01   
48.29   48.44   63.02   51.30   2.06   
48.43   48.47   63.44   51.11   2.05   
47.58   48.34   64.43   51.14   2.02   
48.63   47.92   64.83   51.70   2.08   
48.80   48.05   61.73   50.85   2.07   
48.66   47.87   61.44   51.55   2.06   
48.44   47.82   63.01   52.15   2.06   
47.73   47.92   64.55   51.75   2.04   
48.80   47.87   59.67   51.87   2.11   
48.75   48.06   63.76   51.86   2.08   
47.99   48.41   63.22   51.18   2.02   
46.04   47.92   64.21   49.64   2.07   
46.30   47.69   63.22   51.28   1.91   
48.74   48.05   63.36   51.20   1.99   
48.41   47.34   62.84   51.96   1.99   
47.86   47.66   63.59   51.53   1.97   
47.62   48.15   62.93   51.73   1.97   
48.44   48.28   63.24   51.98   2.01   
48.70   47.28   64.85   51.72   2.03   
48.78   47.86   65.20   51.30   2.01   
48.62   48.06   63.56   51.28   1.99   
48.27   48.47   62.45   51.92   1.98   
48.47   48.27   62.82   51.66   2.00   
48.81   47.85   63.04   51.85   2.00   
48.49   46.67   65.32   48.74   2.11   
46.14   48.13   62.43   51.74   1.89   
47.62   48.28   63.18   52.38   2.00   
48.80   48.38   63.86   51.94   2.09   
48.81   48.15   63.86   51.66   2.05   
48.59   47.69   64.57   51.27   2.07   
48.76   48.31   63.71   48.41   2.15   
48.68   46.79   52.57   45.17   2.08   
45.00   46.16   51.96   46.48   2.04   
46.44   45.82   57.17   48.18   2.05   
46.55   44.99   57.72   47.28   1.99   
45.76   45.45   57.14   49.00   1.94   
48.81   46.81   55.95   50.82   2.04   
47.85   45.16   61.04   47.35   2.11   
47.79   47.18   57.46   44.83   2.07   
45.08   45.49   55.32   48.42   1.95   
44.68   44.53   61.04   48.30   1.92   
46.69   46.95   60.33   48.85   1.97   
47.05   45.86   56.19   49.66   2.10   
47.35   45.25   59.89   50.95   2.18   
46.50   45.76   58.89   49.42   1.92   
47.76   48.39   61.79   47.53   2.06   
46.11   47.56   63.24   50.96   2.09   
47.70   47.42   60.93   51.33   2.07   
48.31   45.44   61.81   52.14   2.00   
48.53   47.86   56.75   47.91   2.07   
48.54   47.34   58.92   50.64   2.08   
47.77   46.22   61.92   50.44   2.06   
47.36   47.85   62.66   51.98   1.95   
48.39   47.52   61.56   50.74   2.05   
47.18   48.28   62.71   51.53   1.92   
48.30   47.59   64.40   51.50   1.99   
48.21   48.02   64.54   51.78   2.05   
48.69   46.36   62.43   50.72   2.03   
48.32   48.44   62.91   51.50   1.98   
48.52   47.73   63.86   51.98   1.96   
48.51   48.06   63.53   51.88   1.97   
48.47   48.34   65.31   45.45   2.32   
44.83   47.70   61.90   50.99   1.91   
48.69   48.28   63.85   51.53   1.97   
47.04   47.52   57.13   50.60   2.01   
46.47   46.11   63.47   51.78   1.90   
48.90   47.99   64.21   52.01   2.00   
49.20   47.90   63.95   52.48   2.01   
48.49   48.59   63.95   52.01   1.97   
48.81   48.38   63.61   51.94   1.98   
48.13   48.57   63.97   52.07   1.95   
48.41   48.19   64.12   52.08   2.00   
49.08   48.15   65.00   52.04   2.02   
49.12   48.02   65.17   51.60   2.00   
48.90   47.49   63.88   52.23   2.00   
48.43   48.53   63.69   51.72   1.99   
48.54   48.15   63.54   52.18   1.98   
48.50   48.45   63.49   51.86   1.98   
48.81   47.72   64.89   51.94   1.99   
48.77   48.03   65.01   51.75   1.99   
48.44   48.40   65.04   52.01   1.98   
48.37   48.28   63.83   52.59   2.00   
48.93   48.25   63.86   52.15   2.01   
48.84   48.41   63.74   51.70   1.98   
48.63   48.66   60.99   49.72   1.97   
46.04   48.22   64.72   51.62   1.88   
48.87   48.29   64.59   52.12   2.04   
49.21   48.13   63.63   52.28   2.02   
48.95   47.31   60.17   51.48   2.01   
48.59   48.19   63.73   52.00   1.97   
