N               10000000
GB required     0.24
Threads         10
Copy    Scale   Add     Triad
30.40   47.99   50.77   52.32   1.25   
49.14   48.16   64.21   52.76   2.03   
49.14   48.53   64.02   52.72   2.00   
48.54   48.51   64.02   52.03   1.96   
48.56   49.21   64.24   52.15   1.96   
48.72   48.34   63.82   51.91   1.98   
48.84   48.49   65.13   52.09   2.01   
48.97   48.62   65.16   52.32   2.01   
49.25   48.41   64.85   52.14   2.03   
47.96   48.53   63.59   52.76   1.96   
48.38   47.86   64.47   49.46   2.01   
48.51   47.10   62.19   52.51   1.98   
48.09   48.76   64.31   52.48   1.97   
48.59   48.92   58.65   48.30   2.02   
47.41   46.45   62.40   52.30   1.96   
48.95   48.34   64.07   52.63   2.00   
48.77   48.59   64.10   52.27   1.98   
48.74   49.20   64.01   52.17   1.99   
48.66   48.64   63.36   52.32   1.98   
49.10   48.69   65.20   52.46   2.00   
49.28   48.66   65.57   52.38   2.00   
49.67   48.38   66.10   52.44   2.02   
49.32   47.88   65.43   52.61   2.00   
48.68   48.92   64.39   52.82   1.98   
49.29   48.90   64.00   52.98   2.04   
49.14   48.96   64.64   52.51   2.00   
48.97   48.80   64.64   52.38   1.99   
48.90   48.87   64.67   52.16   1.98   
48.94   48.80   65.36   52.34   1.98   
49.03   48.83   65.61   52.22   2.00   
49.20   48.78   64.14   52.63   2.00   
49.55   48.63   64.65   52.55   2.02   
49.63   48.49   64.17   52.98   2.03   
49.03   48.60   59.98   51.64   2.04   
48.15   48.41   64.40   52.66   2.02   
48.74   49.08   64.31   52.48   2.06   
49.26   48.56   65.45   52.32   2.10   
49.32   48.47   65.47   51.48   2.10   
48.81   48.03   64.62   52.25   2.06   
48.87   48.78   63.88   52.44   2.08   
48.82   48.88   64.04   52.51   2.06   
45.60   47.23   62.88   49.45   1.97   
48.54   48.35   63.83   52.45   1.97   
49.03   48.27   65.25   52.37   2.01   
49.08   48.88   64.24   52.56   2.02   
48.83   48.37   64.20   52.74   1.99   
48.81   48.46   64.10   52.29   2.01   
48.75   48.95   64.40   51.95   1.99   
48.51   48.81   63.64   52.08   1.96   
48.69   48.72   63.95   52.55   1.98   
48.68   48.49   65.74   52.07   2.00   
49.06   48.34   64.60   52.05   2.00   
49.46   48.26   64.36   52.22   2.02   
49.11   48.65   64.05   52.41   1.99   
48.74   48.19   64.07   52.03   1.98   
48.95   48.09   64.07   52.43   1.99   
48.38   49.12   64.50   52.45   1.96   
48.04   48.98   64.95   52.69   2.01   
49.35   48.54   66.04   52.46   2.06   
49.25   48.46   66.02   51.79   2.01   
49.37   47.86   65.50   52.22   2.01   
46.84   47.24   64.29   52.18   1.93   
48.87   49.11   63.61   52.19   1.99   
49.10   48.63   63.74   52.44   1.99   
49.12   48.82   63.98   52.34   2.00   
49.12   48.62   65.48   46.83   2.09   
48.08   46.91   64.50   51.25   2.05   
48.14   46.99   64.17   51.05   2.05   
48.88   49.11   54.97   50.46   2.00   
47.21   46.65   64.24   51.86   1.91   
48.87   48.65   65.70   51.73   1.98   
48.77   46.16   65.31   50.62   2.02   
48.21   47.27   63.37   51.07   1.99   
47.61   47.79   60.76   51.04   1.94   
48.76   48.17   64.67   52.18   1.97   
48.59   48.66   64.73   52.17   1.97   
48.47   48.76   65.45   52.69   1.97   
48.63   48.80   65.68   52.39   2.01   
49.54   48.66   65.88   52.44   2.04   
49.44   48.21   64.92   52.32   2.01   
49.16   48.78   64.76   52.25   2.00   
48.46   49.08   64.62   51.99   1.96   
48.63   49.10   64.69   52.02   1.98   
48.87   48.92   63.49   52.53   1.98   
48.97   48.56   64.12   52.42   2.01   
49.14   47.82   66.13   51.88   2.00   
49.29   47.74   65.79   52.37   2.08   
48.47   48.76   64.76   52.90   2.05   
49.53   48.08   63.81   51.64   2.07   
48.77   48.99   64.76   52.45   2.07   
49.06   48.60   64.62   52.03   2.07   
48.57   48.23   64.94   51.72   2.03   
48.69   48.49   65.72   51.94   2.06   
48.53   48.80   64.85   52.29   2.06   
49.19   48.53   64.21   52.83   2.07   
49.41   48.77   63.91   52.68   2.16   
47.67   49.07   61.70   49.28   1.93   
48.40   48.18   64.29   52.53   1.96   
48.15   48.76   65.11   52.57   1.98   
48.82   48.59   65.75   52.60   2.02   
