N               10000000
GB required     0.24
Threads         10
Copy    Scale   Add     Triad
30.92   47.83   50.62   52.55   1.26   
48.43   48.06   65.43   52.07   1.97   
48.65   48.53   64.61   52.56   1.98   
48.47   48.50   64.86   52.52   1.97   
48.90   48.15   64.78   52.01   1.98   
48.92   48.12   64.97   52.73   1.99   
48.92   48.40   64.88   52.93   2.00   
48.83   48.59   64.57   52.46   1.98   
48.49   48.84   62.37   51.87   2.18   
48.25   47.29   63.18   49.33   2.07   
47.28   46.37   64.08   49.99   1.96   
45.56   48.63   64.12   52.44   1.95   
47.06   45.05   62.89   44.99   1.99   
46.09   44.54   54.23   48.88   2.08   
46.86   44.86   52.71   45.46   2.12   
41.33   44.05   52.85   49.50   1.91   
45.58   44.62   53.12   50.53   1.92   
48.41   47.41   64.20   49.14   2.10   
46.84   47.95   60.73   50.53   2.11   
47.42   46.73   55.61   49.58   1.99   
47.52   44.83   59.97   51.79   2.02   
46.22   46.95   60.18   51.66   1.94   
49.29   45.15   56.44   51.52   2.18   
47.86   46.80   61.10   51.67   2.01   
47.75   48.63   64.33   52.82   2.04   
49.38   48.49   64.88   52.86   2.09   
49.17   48.05   65.68   52.66   2.07   
48.90   48.50   65.84   52.51   2.05   
48.84   48.57   65.50   52.58   2.06   
48.50   48.88   64.79   52.89   2.06   
49.38   48.91   65.74   53.00   2.07   
49.16   48.06   65.56   52.94   2.07   
40.17   48.17   56.94   52.17   1.72   
48.21   48.84   64.95   52.62   1.97   
48.32   48.44   64.52   52.96   1.96   
49.20   48.49   64.97   52.87   2.00   
49.28   48.47   65.47   52.12   2.02   
49.14   48.25   65.77   52.28   1.98   
49.21   48.41   65.70   49.66   2.08   
49.00   47.79   60.51   51.46   1.99   
48.34   48.17   64.78   52.93   1.98   
49.38   48.80   64.97   53.00   2.00   
49.29   48.24   65.84   52.38   2.00   
49.03   48.52   65.68   52.66   1.99   
49.38   48.44   65.45   52.49   2.00   
48.95   48.86   64.91   52.92   1.99   
48.75   48.99   65.18   52.75   2.00   
49.26   48.68   64.87   51.13   2.05   
48.21   48.15   61.43   52.15   2.02   
49.08   48.71   65.41   52.47   2.05   
48.84   48.95   65.31   52.06   2.01   
48.65   48.74   65.20   53.10   2.05   
49.16   48.93   64.90   52.71   2.08   
49.38   47.99   65.75   52.52   2.07   
48.99   48.32   65.79   52.30   2.05   
49.11   48.69   65.20   52.38   2.06   
49.21   48.56   65.45   52.67   2.07   
48.75   48.63   61.57   49.93   2.08   
49.09   48.28   65.43   52.58   2.09   
48.65   48.25   65.24   52.03   2.09   
48.78   47.07   64.80   50.35   2.03   
47.76   46.84   64.62   52.34   2.03   
48.72   48.75   65.26   52.52   2.01   
46.12   47.25   56.98   52.21   2.01   
47.71   47.87   63.24   52.38   1.97   
48.74   48.82   60.06   51.38   2.16   
47.64   46.37   62.66   49.41   2.04   
46.44   45.11   54.41   49.36   2.08   
47.66   46.69   59.07   49.04   2.01   
46.81   46.10   63.51   49.05   2.05   
46.04   47.20   58.11   51.25   1.88   
47.95   47.18   59.01   52.29   1.99   
48.77   48.82   62.63   51.04   2.08   
48.38   45.77   65.07   49.05   1.98   
47.86   47.16   60.38   51.40   1.94   
48.11   48.23   65.69   52.45   2.01   
49.19   48.78   65.22   52.55   2.07   
48.91   48.96   65.54   52.52   2.05   
48.72   48.91   64.95   52.96   2.08   
49.24   48.69   65.06   52.81   2.09   
49.37   47.61   65.83   52.66   2.07   
49.17   48.87   65.86   52.12   2.06   
49.02   48.99   65.36   52.28   2.06   
47.92   46.03   58.04   50.72   2.06   
46.72   47.10   63.31   52.17   2.04   
47.85   48.24   64.99   52.33   1.94   
48.93   48.40   64.95   52.41   1.99   
48.54   48.62   65.15   52.28   1.98   
48.82   48.68   63.01   51.20   2.04   
49.08   48.93   59.36   52.32   2.03   
47.46   48.54   60.36   51.83   1.93   
48.66   48.68   62.21   49.49   2.02   
48.54   48.90   60.30   51.78   2.12   
47.08   46.65   63.08   44.86   1.94   
46.74   46.38   59.22   49.61   1.93   
46.23   46.96   59.49   50.46   2.00   
46.63   46.80   63.31   50.76   2.00   
46.16   47.79   57.17   51.66   1.98   
48.72   48.03   65.52   51.01   2.05   
48.34   47.41   63.78   50.72   2.10   
