N=1073741824
GB=9.22
threads=56
Copy    Scale   Add     Triad
158.53   159.43   185.48   184.72   
159.53   159.29   185.12   184.96   
159.28   159.57   185.37   184.89   
158.92   159.61   185.20   184.65   
159.23   159.31   185.30   184.73   
159.06   159.37   185.42   184.62   
159.23   159.34   185.13   184.92   
159.40   159.83   185.06   184.61   
159.38   159.51   185.50   184.47   
159.57   159.48   185.05   184.55   
159.35   159.73   185.09   184.57   
159.25   159.52   184.94   184.73   
159.62   159.50   184.59   184.59   
159.42   159.62   184.80   184.86   
158.91   159.37   185.28   184.54   
159.33   159.61   184.85   184.54   
159.46   159.55   185.13   185.03   
159.20   159.63   185.22   184.77   
159.48   159.15   185.17   183.81   
159.31   159.58   185.01   184.30   
159.49   159.49   185.28   184.74   
159.48   159.36   185.15   184.83   
159.35   159.45   185.33   184.63   
159.50   159.57   184.73   184.91   
159.58   159.56   185.35   184.64   
159.50   159.37   185.14   184.36   
159.27   159.58   185.13   184.79   
159.26   159.55   185.24   184.79   
159.20   159.58   185.13   184.83   
159.41   159.51   185.03   184.88   
159.43   159.54   185.23   184.74   
159.49   159.57   185.44   184.73   
159.30   159.32   185.50   184.71   
159.69   159.63   185.09   184.87   
159.23   159.44   185.35   184.87   
159.64   159.31   185.43   184.62   
159.47   159.44   185.11   184.42   
159.55   159.32   185.25   184.55   
159.45   159.28   185.04   184.56   
159.14   159.72   185.07   184.41   
159.64   159.24   185.13   184.63   
159.01   159.70   184.96   184.56   
159.51   159.67   185.11   184.68   
159.75   159.30   185.06   184.69   
159.41   159.38   185.25   184.54   
159.50   159.68   185.30   184.76   
158.78   159.63   185.17   184.75   
159.41   159.77   185.44   184.85   
159.52   159.65   185.60   184.68   
159.69   159.45   185.67   184.83   
159.19   159.45   184.99   184.92   
159.49   159.44   185.10   184.69   
159.47   159.63   184.88   184.31   
159.51   159.73   185.19   184.49   
159.48   159.24   185.61   184.74   
159.74   159.65   185.40   184.95   
159.47   159.57   185.27   184.93   
159.37   159.31   185.19   184.61   
159.41   159.69   184.90   184.70   
159.20   159.39   185.33   184.63   
159.66   159.62   185.45   184.62   
159.35   159.37   184.87   184.62   
159.45   159.45   185.42   184.44   
159.48   159.59   185.29   184.59   
159.82   159.60   185.14   184.74   
159.46   159.15   185.12   184.60   
159.47   159.17   185.43   184.72   
159.43   159.52   185.66   184.52   
159.19   159.42   184.92   184.62   
159.50   159.52   185.13   184.53   
158.97   159.35   184.96   184.97   
159.26   159.64   185.30   184.76   
159.62   159.58   185.37   184.88   
159.23   159.28   185.29   184.87   
159.23   159.10   185.30   184.97   
159.45   159.14   185.06   184.67   
159.41   159.51   185.07   185.04   
159.18   159.86   184.99   184.63   
159.40   159.47   184.96   184.67   
159.33   159.51   185.18   184.63   
159.27   159.71   185.10   184.49   
159.33   159.36   185.16   184.67   
159.35   159.66   185.34   184.62   
159.29   159.33   185.31   184.57   
159.42   159.45   185.01   184.87   
159.46   159.24   185.04   184.87   
159.15   159.51   185.54   184.60   
159.72   159.21   185.01   184.90   
159.70   159.63   184.95   184.61   
159.25   159.39   185.07   184.58   
159.38   159.61   185.35   184.44   
159.69   159.74   185.01   184.48   
159.50   159.28   185.29   184.83   
159.27   159.36   185.19   184.60   
159.53   159.47   184.84   184.85   
159.44   159.54   185.26   185.11   
159.47   159.27   185.24   184.37   
159.58   159.55   185.53   184.43   
159.47   159.69   185.22   184.66   
159.50   159.79   185.03   184.47   
