N=1073741824
GB=9.22
threads=56
Copy    Scale   Add     Triad
198.83   199.90   229.19   228.81   
199.85   198.68   229.41   227.98   
200.11   199.55   229.40   228.63   
199.64   199.65   229.08   229.33   
199.38   199.50   229.22   229.03   
199.31   199.87   229.04   228.95   
199.64   199.96   228.97   227.51   
199.53   199.23   229.31   229.09   
199.32   199.22   229.20   228.47   
199.24   199.46   228.90   229.13   
199.44   199.84   229.19   228.39   
199.62   199.56   229.21   229.19   
199.84   199.31   229.33   229.14   
199.21   199.87   228.99   228.19   
199.58   199.47   229.24   228.73   
199.30   199.87   228.64   229.14   
199.48   199.65   229.02   228.81   
199.22   199.55   229.56   229.13   
199.46   199.63   228.60   228.96   
199.63   199.64   228.82   229.25   
199.68   199.66   229.50   228.81   
199.79   199.85   229.52   228.52   
199.38   199.42   229.04   228.91   
199.89   199.40   228.68   228.83   
199.21   199.49   229.22   228.71   
199.32   199.70   229.04   229.45   
199.49   199.17   229.21   228.86   
199.73   199.56   228.92   229.10   
199.64   199.85   228.99   228.22   
199.66   199.95   229.12   228.97   
199.63   199.81   229.06   228.72   
199.43   199.28   229.18   229.08   
199.76   199.40   228.90   229.00   
199.45   199.44   229.50   229.17   
199.26   199.65   229.59   228.96   
199.21   199.73   229.49   228.86   
199.79   199.30   228.95   228.47   
199.55   199.24   228.70   228.90   
199.63   199.45   229.25   228.86   
199.74   199.28   229.36   229.28   
199.73   199.87   228.95   229.04   
199.78   199.57   228.78   229.00   
199.79   199.39   229.01   229.14   
199.57   199.83   228.86   228.84   
199.54   199.82   229.01   228.86   
199.44   199.89   228.54   228.95   
199.56   199.57   229.07   229.05   
199.38   199.55   229.10   229.43   
199.80   199.85   228.97   228.48   
199.62   199.57   229.03   227.99   
199.60   199.65   229.09   228.91   
199.30   199.50   228.87   229.02   
199.28   199.16   229.06   228.62   
199.55   199.46   229.17   228.51   
199.45   199.78   228.97   228.49   
199.69   199.74   228.78   228.86   
199.02   199.73   229.51   228.80   
199.43   199.52   228.97   229.25   
199.57   199.54   229.08   229.26   
199.60   199.38   228.70   229.11   
199.56   199.47   228.62   228.93   
199.49   199.96   228.71   228.88   
199.71   199.80   229.14   229.29   
199.29   199.61   228.54   228.75   
199.68   200.09   229.19   229.10   
199.37   199.74   229.05   229.17   
199.39   199.76   228.97   228.68   
199.26   199.83   229.19   228.53   
199.79   199.83   229.10   229.34   
199.65   199.71   228.98   229.16   
198.63   199.63   228.98   229.16   
199.88   199.10   229.02   228.63   
199.36   199.70   229.05   228.30   
199.53   199.46   228.86   228.19   
199.99   199.65   229.41   229.04   
199.53   199.55   229.23   228.90   
199.68   199.24   228.48   228.81   
199.07   199.69   228.79   228.43   
199.35   199.53   228.98   228.46   
199.53   199.56   229.37   228.94   
199.55   199.27   228.94   229.19   
200.01   199.74   229.11   229.18   
199.78   199.47   229.23   229.13   
199.70   199.84   228.82   229.35   
199.81   199.39   229.12   228.86   
200.03   199.73   229.01   229.00   
199.31   199.53   228.96   228.45   
199.45   199.57   228.97   228.85   
199.34   199.31   228.81   229.01   
199.51   199.44   228.93   228.94   
199.58   199.48   229.21   228.78   
199.27   199.86   228.70   228.97   
199.08   199.39   228.87   228.77   
199.77   199.66   229.41   228.79   
198.94   199.41   229.31   228.98   
199.65   199.58   229.05   228.97   
199.71   199.05   229.01   228.83   
199.72   199.19   228.79   228.62   
199.28   199.64   229.19   228.62   
199.50   199.80   228.78   229.24   
