N=1073741824
GB=9.22
threads=56
Copy    Scale   Add     Triad
108.03   108.04   132.80   132.21   
108.06   108.07   132.91   132.14   
108.07   108.08   133.08   132.43   
108.06   108.12   133.13   132.37   
107.96   108.16   133.07   132.26   
108.14   108.10   132.97   132.43   
108.04   108.08   132.98   132.46   
108.21   108.16   132.99   132.68   
108.16   107.99   133.01   132.43   
108.16   108.00   132.88   132.31   
108.18   108.10   133.06   132.36   
108.15   108.03   133.23   132.43   
108.24   108.12   133.05   132.26   
108.12   107.99   132.81   132.38   
108.16   108.23   133.05   132.26   
108.05   108.12   132.83   132.41   
108.13   108.02   133.09   132.30   
108.32   107.96   133.00   132.36   
108.23   108.07   133.16   132.46   
108.12   107.98   133.32   132.42   
108.29   108.11   132.97   132.33   
107.98   108.18   133.10   132.39   
108.20   107.83   133.00   132.33   
108.23   108.16   132.98   132.27   
108.01   108.09   133.15   132.49   
107.99   108.08   133.03   132.15   
108.15   107.95   132.90   132.33   
108.03   108.11   133.11   132.46   
108.13   107.77   133.23   132.42   
108.06   108.01   133.01   132.34   
107.95   107.91   133.03   132.38   
108.24   108.16   133.03   132.56   
108.06   108.01   133.11   132.35   
108.06   108.00   132.95   132.33   
108.02   108.06   132.84   132.40   
108.14   107.89   133.10   132.33   
108.26   108.06   133.00   132.26   
108.14   107.93   133.06   132.24   
108.02   107.99   132.88   132.35   
108.16   108.03   133.09   132.33   
108.25   108.01   132.94   132.36   
108.23   108.17   133.11   132.40   
108.17   108.04   132.98   132.43   
108.19   108.08   133.06   132.17   
108.12   107.97   132.93   132.29   
108.17   107.97   132.86   132.32   
108.14   108.11   132.97   132.62   
108.15   107.97   133.12   132.26   
108.19   107.96   133.25   132.06   
107.94   107.92   133.08   132.32   
108.18   108.14   132.91   132.24   
108.17   108.06   133.14   132.16   
108.10   107.95   132.99   132.31   
108.09   108.15   133.07   132.28   
108.15   107.98   133.11   132.45   
108.16   107.97   132.92   132.48   
108.10   108.16   133.00   132.36   
108.18   107.99   133.06   132.50   
108.18   108.01   132.94   132.41   
108.00   108.05   132.96   132.25   
108.03   107.98   132.92   132.59   
108.06   108.04   132.90   132.25   
108.23   108.07   133.15   132.24   
108.28   108.17   132.81   132.30   
108.01   107.96   133.05   132.34   
108.31   108.02   133.03   132.53   
108.08   107.98   132.91   132.50   
108.12   108.03   133.10   132.43   
107.96   107.93   133.12   132.46   
108.09   107.96   133.05   132.21   
107.95   108.00   132.94   132.44   
108.09   108.05   133.15   132.42   
108.33   108.10   132.87   132.55   
108.06   108.03   132.82   132.54   
108.19   108.02   133.09   132.33   
108.08   108.04   133.18   132.41   
108.15   107.88   132.90   132.33   
108.02   108.14   132.89   132.38   
108.07   108.07   132.96   132.22   
108.05   108.03   132.93   132.52   
108.18   107.87   133.01   132.28   
108.11   107.81   132.85   132.35   
108.14   108.20   132.99   132.29   
108.15   108.27   132.97   131.99   
108.09   107.97   133.07   132.41   
108.06   108.08   132.67   132.50   
108.23   108.06   132.94   132.39   
108.00   108.25   133.07   132.39   
108.21   107.90   133.03   132.48   
108.22   107.86   132.95   132.39   
108.17   108.01   132.94   132.20   
108.10   108.01   133.05   132.54   
108.02   108.14   132.63   132.27   
108.20   108.19   133.09   132.23   
108.14   108.14   133.15   132.30   
108.02   107.86   132.96   132.32   
108.08   108.04   133.07   132.28   
107.98   108.09   133.15   132.58   
108.17   107.94   133.13   132.35   
108.11   108.01   132.94   132.50   
