N=1073741824
GB=9.22
threads=56
Copy    Scale   Add     Triad
247.10   248.98   283.15   282.62   
247.95   247.81   284.30   282.75   
247.65   247.96   283.89   282.78   
247.83   247.11   283.93   283.40   
247.84   247.48   283.89   282.21   
248.52   248.08   283.40   282.24   
247.37   247.15   284.07   282.42   
248.04   247.23   282.90   282.35   
248.51   247.63   283.80   283.52   
247.78   247.74   283.07   282.58   
247.38   247.85   283.97   282.23   
248.06   247.66   282.82   282.63   
247.59   248.41   283.73   282.76   
247.45   248.16   282.78   282.21   
248.15   247.03   283.43   282.83   
248.18   248.12   283.84   282.97   
247.32   248.18   282.86   283.16   
248.35   248.26   283.69   282.50   
248.42   246.85   282.72   281.78   
247.86   247.59   283.29   282.06   
248.48   247.09   283.14   282.30   
248.06   247.09   283.89   282.22   
247.59   248.05   283.28   281.29   
248.05   248.23   283.83   282.58   
248.28   247.15   282.87   283.05   
247.86   248.12   283.15   282.26   
247.50   246.61   284.10   282.62   
246.94   247.51   282.80   282.66   
248.52   247.89   283.25   281.95   
248.20   248.09   284.29   282.31   
247.83   248.09   283.97   282.52   
247.44   247.95   283.59   282.95   
248.04   247.96   283.36   282.70   
247.85   248.08   282.91   282.42   
247.73   247.51   282.61   282.12   
247.92   248.21   283.64   282.65   
248.00   247.56   283.38   282.35   
248.19   248.05   283.06   282.57   
247.86   247.71   283.14   282.55   
248.49   247.27   282.52   282.72   
247.09   248.11   283.66   282.17   
247.13   248.52   283.91   283.48   
247.95   247.92   283.22   282.57   
248.54   248.49   283.04   282.62   
248.05   248.25   283.48   283.08   
248.36   248.22   282.68   282.10   
247.84   247.75   283.46   282.12   
248.12   248.13   283.66   282.72   
247.93   247.72   283.79   282.43   
248.06   247.20   284.25   283.10   
247.92   248.16   283.55   282.10   
248.21   247.95   283.11   282.04   
248.15   247.34   283.27   283.00   
247.73   247.45   282.53   282.47   
248.20   248.00   283.47   282.23   
248.30   247.28   283.13   282.30   
247.78   247.13   282.90   282.12   
247.28   248.09   284.20   281.89   
248.08   247.76   284.08   283.12   
248.55   247.97   283.45   282.19   
248.13   248.66   284.01   283.45   
247.53   247.93   283.84   282.91   
248.01   248.27   284.16   282.76   
248.42   248.44   283.59   282.93   
248.26   247.94   283.14   282.75   
247.49   248.03   283.45   282.17   
247.81   248.36   282.74   282.87   
248.60   247.98   283.24   282.99   
248.59   248.05   283.14   282.44   
247.78   246.76   283.60   282.73   
247.80   247.97   283.49   283.29   
247.05   248.14   283.16   282.09   
248.17   247.83   283.22   282.28   
247.65   247.73   282.97   283.09   
247.78   248.14   283.32   282.14   
247.69   248.52   284.24   282.73   
247.30   247.46   283.37   282.66   
247.74   248.05   283.53   282.10   
248.12   247.51   283.90   282.84   
248.00   247.81   282.93   282.53   
248.14   248.24   283.69   283.27   
248.26   248.44   282.72   282.26   
248.30   247.34   283.67   281.86   
248.18   247.52   283.25   282.98   
248.17   247.91   283.17   282.60   
248.66   248.35   284.36   283.25   
247.23   248.01   283.00   282.42   
247.83   248.10   282.87   282.94   
247.83   248.14   282.97   282.46   
248.03   247.95   283.86   282.69   
247.09   248.35   282.88   282.54   
248.15   247.67   284.20   281.99   
248.19   248.14   283.17   282.48   
248.24   248.09   284.60   282.68   
248.15   247.22   283.24   282.44   
248.50   247.57   283.39   282.21   
248.40   248.66   283.20   282.28   
248.17   247.98   283.18   283.03   
248.21   247.41   282.91   282.14   
248.19   247.87   283.12   281.53   
