N=1073741824
GB=9.22
threads=56
Copy    Scale   Add     Triad
90.87   90.89   111.37   111.27   
90.96   90.98   111.53   111.38   
91.13   90.99   111.50   111.29   
91.13   90.87   111.69   111.25   
91.03   90.77   111.41   111.13   
91.06   90.84   111.50   111.10   
91.07   90.89   111.60   111.36   
90.94   90.87   111.59   111.38   
90.86   90.87   111.53   111.37   
91.06   90.99   111.51   111.17   
91.12   90.89   111.45   111.32   
91.05   90.96   111.56   111.31   
90.89   90.92   111.73   111.33   
91.06   90.99   111.50   111.28   
91.11   91.04   111.34   111.28   
90.91   91.02   111.53   111.48   
91.07   91.06   111.56   111.36   
91.10   91.01   111.62   111.30   
91.00   90.89   111.68   111.23   
91.05   90.93   111.56   111.41   
90.91   90.80   111.63   111.22   
91.05   90.94   111.59   111.28   
90.95   91.06   111.47   111.31   
90.98   91.07   111.50   111.13   
91.16   90.94   111.47   111.32   
90.71   91.01   111.71   111.44   
91.08   91.10   111.60   111.31   
91.24   90.90   111.63   111.41   
90.99   90.98   111.61   111.10   
91.11   90.74   111.67   111.24   
91.07   90.96   111.57   111.46   
91.02   91.07   111.54   111.22   
91.14   90.98   111.51   111.28   
91.14   90.96   111.55   111.23   
91.13   91.04   111.54   111.35   
91.07   90.94   111.57   111.25   
90.97   90.97   111.67   111.29   
91.13   90.96   111.57   111.23   
91.02   91.00   111.50   111.24   
91.01   90.95   111.54   111.21   
91.02   90.93   111.61   111.34   
90.83   91.02   111.54   111.20   
91.11   91.07   111.65   111.40   
91.10   90.90   111.50   111.28   
90.87   91.02   111.55   111.30   
90.79   91.15   111.63   111.30   
91.15   91.01   111.40   111.29   
91.04   90.90   111.48   111.48   
91.12   91.11   111.52   111.39   
90.98   90.93   111.81   111.30   
91.02   91.00   111.53   111.24   
91.12   90.97   111.57   111.47   
91.11   90.83   111.47   111.36   
91.22   90.84   111.59   111.39   
90.94   91.00   111.55   111.36   
91.04   90.96   111.60   111.45   
91.17   91.07   111.61   111.17   
90.91   91.08   111.38   111.37   
90.92   90.96   111.49   111.42   
91.00   90.93   111.60   111.09   
91.07   91.01   111.50   111.28   
90.95   90.99   111.58   111.37   
90.81   91.00   111.50   111.18   
91.07   90.97   111.58   111.31   
90.77   91.04   111.66   111.35   
91.23   90.92   111.67   111.19   
91.15   90.98   111.57   111.54   
91.04   91.00   111.57   111.40   
90.93   90.95   111.60   111.25   
91.11   90.98   111.67   111.35   
91.07   90.92   111.64   111.26   
91.09   90.86   111.52   111.46   
91.10   90.98   111.46   111.40   
91.16   90.90   111.58   111.24   
91.22   91.02   111.51   111.35   
91.01   91.10   111.60   111.19   
90.97   90.80   111.66   111.41   
91.11   91.03   111.52   111.29   
91.03   90.98   111.51   111.38   
91.08   91.04   111.52   111.33   
90.87   90.98   111.60   111.39   
91.09   90.94   111.47   111.02   
91.09   91.07   111.53   111.37   
91.12   90.92   111.59   111.26   
91.09   90.94   111.62   111.26   
91.16   90.94   111.64   111.25   
90.84   91.15   111.43   111.32   
91.11   90.95   111.59   111.25   
91.11   90.85   111.54   111.25   
90.79   90.97   111.45   111.24   
91.12   90.98   111.59   111.24   
91.02   90.90   111.64   111.31   
91.18   91.12   111.56   111.25   
91.09   90.85   111.66   111.37   
91.15   90.76   111.59   111.28   
91.07   91.00   111.58   111.45   
91.16   91.05   111.49   111.17   
91.10   91.09   111.56   111.41   
90.91   91.05   111.60   111.42   
90.89   90.91   111.63   111.31   
