N=1073741824
GB=9.22
threads=56
Copy    Scale   Add     Triad
119.82   120.15   146.95   145.44   
120.57   120.22   147.13   145.81   
120.03   119.90   147.08   145.70   
120.31   120.05   146.81   145.82   
120.22   120.11   146.82   145.50   
120.05   119.86   146.99   145.61   
120.25   120.44   146.89   145.83   
120.23   120.13   147.14   145.46   
120.12   119.95   147.02   145.51   
120.10   120.02   146.86   145.48   
120.09   120.15   146.82   145.35   
120.14   119.99   147.52   145.72   
120.57   120.00   146.99   145.69   
120.20   120.08   146.77   145.63   
120.11   120.15   147.13   145.68   
120.13   120.59   147.24   145.43   
120.06   120.25   147.06   146.03   
120.42   120.07   146.60   145.66   
120.37   120.15   147.12   145.72   
120.16   120.14   147.11   145.71   
120.06   120.04   147.02   145.62   
119.93   120.02   147.07   145.20   
120.08   120.17   147.00   145.36   
120.11   120.08   147.02   145.64   
120.00   119.93   146.79   145.74   
120.33   120.27   146.86   145.39   
120.35   120.32   146.74   145.67   
120.12   119.99   147.16   145.68   
120.13   119.94   147.03   145.52   
120.22   120.09   146.92   145.22   
120.52   120.07   147.00   145.65   
120.09   120.25   146.98   145.79   
120.13   120.18   146.94   145.48   
120.20   120.16   147.20   145.57   
120.45   120.22   146.94   145.57   
120.29   120.07   147.03   145.73   
120.09   120.12   146.70   145.51   
120.02   120.06   146.75   145.65   
120.20   119.96   146.86   145.35   
120.06   119.98   147.17   145.45   
120.12   120.06   147.23   145.57   
120.44   120.13   147.17   145.54   
120.40   120.13   146.92   145.85   
120.37   119.91   146.80   145.51   
120.08   120.25   147.38   145.70   
120.31   120.08   146.78   145.51   
120.30   119.94   147.18   145.66   
120.30   119.91   146.84   145.30   
120.05   120.27   147.05   145.54   
120.17   120.18   146.97   145.68   
120.08   120.01   146.81   145.40   
120.57   120.18   147.18   145.71   
120.59   120.11   147.04   145.55   
120.18   120.41   147.09   145.88   
120.22   120.25   146.98   145.88   
120.49   119.95   146.97   145.59   
120.21   120.37   146.91   145.58   
120.14   119.84   146.86   145.46   
120.16   119.98   146.84   145.46   
120.38   120.11   146.98   145.64   
119.92   120.05   146.93   145.78   
120.21   120.27   146.93   145.61   
120.00   120.29   147.35   145.46   
120.21   120.27   146.81   145.50   
120.33   119.93   147.05   145.62   
120.00   119.95   146.94   145.85   
120.06   120.15   147.10   145.59   
120.15   120.11   146.77   145.43   
120.17   120.18   147.39   145.59   
120.02   120.25   146.86   145.58   
119.90   120.46   147.11   145.46   
119.96   120.42   146.81   145.61   
120.12   119.95   146.97   145.60   
120.13   120.04   147.14   145.79   
119.92   120.14   146.96   145.48   
120.26   120.08   147.00   145.71   
119.92   119.97   147.11   145.49   
120.16   120.09   146.91   145.45   
120.27   120.29   146.83   145.63   
120.16   120.17   146.73   145.55   
120.32   120.05   146.87   145.97   
120.50   120.11   146.96   145.59   
120.37   120.43   146.82   145.46   
120.05   120.13   146.87   145.44   
120.47   120.01   146.69   145.43   
120.53   120.19   146.89   145.56   
120.19   120.25   146.77   145.32   
120.05   120.17   147.01   145.57   
120.26   119.93   147.08   145.57   
120.38   120.02   147.02   145.55   
120.29   119.97   146.81   145.69   
119.93   120.39   146.95   145.47   
120.38   120.24   147.19   145.60   
120.06   119.73   146.99   145.26   
120.18   120.25   146.90   145.63   
120.59   120.26   147.10   145.43   
119.92   119.75   146.99   145.36   
119.98   119.89   146.91   145.58   
120.06   120.17   146.75   145.76   
120.17   120.21   147.17   145.87   
