N=1073741824
GB=9.22
threads=56
Copy    Scale   Add     Triad
123.03   123.26   150.38   148.87   
123.43   123.22   150.62   149.14   
123.05   123.12   150.22   148.95   
123.30   123.15   150.38   149.04   
123.43   123.19   150.35   149.10   
123.19   123.22   150.29   148.76   
123.23   123.26   150.34   149.03   
123.30   123.41   150.50   149.19   
123.05   123.11   150.58   149.00   
123.34   122.91   150.48   148.76   
123.51   123.06   150.41   149.13   
123.30   123.03   150.59   149.03   
123.34   123.29   150.37   149.09   
123.21   123.29   150.44   149.20   
123.20   122.91   150.55   148.76   
123.20   123.16   150.51   148.72   
123.15   123.18   150.63   149.03   
123.14   123.26   150.32   149.12   
123.24   122.98   150.37   148.94   
123.18   123.25   150.68   148.92   
123.14   123.10   150.66   148.93   
123.30   123.18   150.62   149.24   
123.29   123.15   150.49   148.92   
123.15   123.14   150.19   148.95   
123.24   123.21   150.82   148.99   
123.18   123.03   150.57   148.94   
123.20   123.04   150.75   148.98   
123.20   123.28   150.25   148.81   
123.29   123.04   150.90   149.20   
123.30   123.10   150.16   149.04   
123.22   123.12   150.41   148.82   
123.23   123.13   150.42   149.09   
123.09   123.33   149.84   148.87   
123.25   123.27   150.50   148.84   
123.30   123.12   150.80   149.00   
123.00   123.26   150.57   148.93   
123.14   123.29   150.72   149.11   
123.23   123.24   150.39   149.10   
123.36   123.20   150.53   149.27   
123.17   123.03   150.68   148.96   
123.40   123.09   150.58   149.10   
123.33   123.02   150.51   148.75   
123.26   123.01   150.52   148.89   
123.24   123.28   150.20   149.19   
123.17   122.97   150.44   149.01   
123.44   123.16   150.37   149.04   
123.33   123.20   150.45   149.05   
123.38   123.29   150.61   149.13   
123.23   123.29   150.28   148.72   
123.15   123.24   150.78   149.03   
122.82   123.11   150.47   148.98   
123.29   123.10   149.90   149.10   
123.30   123.27   150.38   149.11   
123.28   123.05   150.62   149.00   
123.40   123.21   150.63   148.91   
123.37   123.25   150.40   149.07   
123.34   123.26   149.84   149.00   
123.33   123.32   150.56   148.92   
123.33   123.26   150.15   149.01   
123.13   123.16   150.55   149.00   
122.81   123.10   150.51   148.99   
123.19   123.19   150.66   149.17   
123.09   123.18   150.47   148.96   
123.23   123.24   150.66   148.85   
123.17   123.05   150.45   149.30   
123.09   123.12   150.62   148.90   
123.13   123.24   150.40   149.01   
123.34   122.95   150.35   149.15   
123.36   123.07   150.72   149.08   
123.08   123.26   150.31   149.23   
123.37   123.25   150.56   148.96   
123.28   123.20   150.61   148.98   
123.28   123.33   150.48   149.04   
123.40   123.27   150.55   148.91   
123.21   123.18   150.37   148.85   
123.30   123.28   150.59   149.08   
123.39   123.21   150.12   149.13   
123.47   122.88   150.60   149.10   
123.25   123.02   150.18   148.86   
123.23   123.33   150.08   148.89   
123.36   123.10   150.42   149.14   
123.06   123.24   150.30   149.19   
123.14   123.28   149.98   148.91   
123.16   123.14   150.32   149.23   
123.55   123.35   150.56   148.99   
123.18   123.17   150.51   149.16   
123.39   123.31   150.69   149.08   
123.33   123.00   150.72   148.99   
123.24   123.00   150.60   149.08   
123.05   123.26   150.20   149.08   
123.15   123.22   150.27   148.94   
123.32   123.24   150.49   149.06   
123.43   123.05   150.39   149.13   
123.14   123.03   150.24   149.12   
123.20   123.08   150.34   149.03   
123.16   123.08   150.64   148.92   
123.33   123.29   150.36   149.07   
123.41   123.27   150.33   149.16   
123.16   123.29   150.37   149.07   
123.41   123.21   150.56   148.76   
