N=1073741824
GB=9.22
threads=56
Copy    Scale   Add     Triad
70.77   71.12   84.76   84.78   
70.93   71.13   84.60   84.58   
71.10   71.08   84.57   84.57   
71.16   71.20   84.69   84.45   
71.11   71.19   84.69   84.76   
71.01   71.07   84.76   84.67   
71.12   71.11   84.60   84.57   
71.07   71.14   84.71   84.77   
71.04   71.06   84.63   84.49   
70.96   71.24   84.78   84.55   
71.09   71.09   84.56   84.48   
71.19   71.03   84.75   84.45   
71.08   71.13   84.60   84.47   
71.02   71.23   84.66   84.71   
71.29   71.04   84.74   84.73   
71.18   71.05   84.57   84.64   
71.08   71.07   84.48   84.55   
71.09   71.25   84.57   84.76   
71.09   71.07   84.70   84.58   
71.08   71.05   84.74   84.69   
70.97   71.05   84.81   84.71   
71.19   71.12   84.61   84.63   
71.03   71.05   84.58   84.68   
71.04   70.99   84.65   84.56   
70.98   71.03   84.75   84.65   
71.19   71.09   84.58   84.58   
71.00   71.07   84.71   84.59   
71.11   70.90   84.64   84.50   
71.14   71.11   84.48   84.47   
71.09   71.11   84.57   84.71   
71.06   71.26   84.57   84.68   
71.03   71.27   84.55   84.61   
71.03   71.08   84.79   84.66   
71.03   71.03   84.71   84.61   
71.14   71.06   84.70   84.49   
71.15   70.96   84.72   84.79   
71.16   71.02   84.71   84.44   
71.07   71.11   84.71   84.43   
71.13   71.13   84.76   84.37   
71.20   71.13   84.64   84.62   
71.24   71.16   84.58   84.58   
71.05   71.01   84.71   84.48   
71.11   71.22   84.70   84.53   
71.24   71.09   84.61   84.50   
70.99   71.28   84.45   84.60   
71.16   71.05   84.56   84.66   
71.06   71.14   84.51   84.73   
71.14   71.32   84.60   84.70   
71.08   71.24   84.75   84.75   
71.11   71.19   84.63   84.54   
71.07   71.13   84.58   84.77   
71.06   71.12   84.59   84.50   
71.05   71.03   84.73   84.54   
71.03   71.06   84.64   84.52   
70.97   71.15   84.83   84.57   
70.88   71.10   84.72   84.48   
71.16   70.99   84.53   84.68   
71.01   70.99   84.64   84.60   
71.07   71.14   84.71   84.68   
71.21   71.16   84.80   84.76   
70.91   71.11   84.68   84.60   
71.04   71.03   84.70   84.70   
71.11   70.97   84.68   84.66   
71.05   71.26   84.77   84.52   
71.13   71.17   84.79   84.49   
71.16   71.09   84.59   84.57   
71.03   71.07   84.68   84.63   
71.03   71.02   84.71   84.51   
71.19   71.12   84.79   84.47   
71.12   71.25   84.54   84.72   
71.03   71.12   84.58   84.47   
71.03   71.16   84.68   84.56   
70.94   71.03   84.65   84.45   
71.01   71.05   84.75   84.42   
71.07   71.01   84.63   84.46   
71.14   71.23   84.72   84.46   
71.05   71.00   84.73   84.71   
70.95   71.21   84.70   84.68   
71.04   71.10   84.61   84.67   
71.09   71.05   84.74   84.45   
71.24   71.01   84.54   84.47   
71.08   71.04   84.76   84.45   
71.20   70.98   84.50   84.55   
71.00   71.03   84.63   84.48   
70.93   70.96   84.51   84.74   
71.03   71.13   84.65   84.44   
71.01   71.21   84.74   84.52   
71.11   70.84   84.53   84.18   
71.17   71.13   84.52   84.48   
71.06   71.11   84.80   84.53   
71.03   71.15   84.67   84.45   
71.07   71.11   84.78   84.58   
71.14   71.02   84.54   84.51   
71.07   71.04   84.71   84.52   
71.03   71.12   84.75   84.48   
71.03   71.02   84.58   84.49   
71.02   71.10   84.75   84.66   
70.97   71.09   84.60   84.62   
71.07   71.14   84.72   84.56   
71.07   71.05   84.57   84.46   
